hp_diff,hazards_active,is_late_game,action
-21.31661442006269,0,0,1
0.0,0,0,0
0.0,0,0,0
2.3676805717525937,0,0,0
89.76109215017065,0,0,0
-7.241379310344826,0,0,1
57.142857142857146,0,0,0
0.8746355685131135,0,0,1
25.0,0,0,0
19.0,0,0,1
0.0,0,0,0
-14.068441064638776,0,0,1
0.0,0,0,0
-70.53291536050156,0,0,1
0.0,0,1,1
51.111111111111114,0,1,0
11.666666666666671,0,1,0
5.666666666666657,0,1,1
-26.73733804475853,0,1,0
0.0,0,1,0
21.66666666666667,0,1,1
-20.577874818049494,0,1,0
-13.262008733624455,0,1,0
-44.81513828238718,0,1,0
-44.536392223764125,0,1,0
28.340993290641276,0,1,0
20.116618075801753,0,1,1
-4.827586206896555,0,1,0
8.69045444734089,0,1,0
49.34497816593887,0,1,1
0.0,0,0,0
-8.847184986595167,0,0,1
6.614785992217904,0,0,0
0.0,0,0,0
23.46570397111914,0,0,0
0.0,0,0,1
34.29602888086643,0,0,0
46.57039711191335,0,0,0
7.063255375922147,0,0,0
0.0,0,0,0
32.26730497567101,0,0,0
0.0,0,0,1
25.89285714285714,0,0,0
0.0,0,1,0
0.0,0,1,0
46.69260700389105,0,1,0
20.233463035019454,0,1,0
0.0,0,1,1
-59.64912280701755,0,1,0
44.4043321299639,0,1,1
55.5956678700361,0,1,0
24.686192468619254,0,1,0
-39.697570285546504,0,1,1
-46.666666666666664,0,1,0
16.030534351145036,0,1,0
-5.0398395274976195,0,1,1
-22.170836351479366,0,1,0
-20.912395492548157,0,1,1
-29.17969223312735,0,1,0
-22.881052002390916,0,1,0
0.0,0,1,1
84.10041841004184,0,1,0
5.776173285198567,0,1,1
58.778625954198475,0,1,0
-4.8247139962753,0,1,0
0.0,0,1,0
-45.70513254807832,0,1,0
96.38989169675091,0,1,0
0.0,0,1,1
81.2274368231047,0,1,0
-83.09926487169079,0,1,0
75.57840616966581,0,1,0
87.91773778920309,0,1,0
0.0,0,0,0
-9.859154929577457,0,0,0
-10.626702997275203,0,0,1
-4.632152588555854,0,0,0
5.776314461600556,0,0,0
-83.10626702997276,0,0,0
0.0,0,0,1
26.880217114190557,0,0,0
0.0,0,0,0
79.89301604759287,0,0,0
-89.5582329317269,0,0,0
0.0,0,0,1
0.0,0,0,0
0.0,0,0,1
-47.33932605874151,0,1,0
-18.973225015622745,0,1,0
-83.09859154929578,0,1,0
0.0,0,1,1
0.0,0,1,0
53.205128205128204,0,1,0
74.67948717948718,0,1,0
96.15384615384616,0,1,0
0.0,0,1,0
36.88212927756654,0,1,0
73.76425855513308,0,1,0
14.705882352941174,0,0,0
2.358321377331407,0,0,1
-18.292682926829272,0,0,0
-17.954366640440604,0,0,0
-54.691626534099726,0,0,0
-52.713178294573645,0,0,0
-47.36842105263158,0,0,0
0.0,0,0,0
30.51470588235295,0,0,0
-62.13235294117647,0,0,0
9.958506224066383,0,0,1
-45.86245523247559,0,0,0
0.0,0,1,0
44.0653655038164,0,1,0
-18.815634444956714,0,1,0
73.85892116182572,0,1,1
-19.172932330827066,0,0,1
-13.157894736842096,0,0,0
-12.274368231046935,0,0,1
12.421988044256707,0,0,0
37.11834431956035,0,0,0
61.81470059486399,0,0,0
-59.205776173285194,0,0,0
0.0,0,0,1
70.15503875968993,0,0,0
-40.74074074074075,0,0,0
-3.0976430976430933,0,0,0
-5.084175084175087,0,0,0
0.0,0,0,1
60.642570281124506,0,0,0
13.201970443349751,0,1,0
14.137931034482747,0,1,1
-81.63125507953094,0,1,0
0.0,0,1,0
-18.77887489808859,0,1,1
-69.92481203007519,0,1,0
16.666666666666657,0,1,1
-29.74815962805114,0,1,0
-21.489086917215545,0,1,0
-46.497277676951,0,1,0
34.13793103448276,0,1,1
0.0,0,1,0
0.0,0,1,0
24.13793103448276,0,1,0
-72.70566963709157,0,1,0
49.310344827586206,0,1,0
0.0,0,0,1
0.0,0,0,1
36.55172413793103,0,0,0
0.0,0,0,1
59.6551724137931,0,0,0
91.72413793103448,0,0,0
-91.97707736389685,0,0,0
0.0,0,0,0
-46.1462990422887,0,0,0
-69.08342903013613,0,0,0
75.87548638132296,0,0,0
85.60311284046693,0,0,1
87.05259360424667,0,0,1
-27.350427350427353,0,0,1
-52.15584415584415,0,1,0
0.0,0,1,0
9.722222222222214,0,1,1
22.222222222222214,0,1,0
20.16129032258064,0,1,0
58.7962962962963,0,1,1
-18.56757419671327,0,1,0
99.61977186311788,0,1,0
-11.683698903290136,0,0,1
-43.220338983050844,0,0,0
0.0,0,0,1
0.0,0,0,0
32.945736434108525,0,0,0
0.0,0,0,1
-18.951612903225808,0,0,0
26.802656546489565,0,0,0
-27.383776091081593,0,0,0
-11.408918406072107,0,0,0
-64.91935483870967,0,0,0
-14.285714285714292,0,0,1
70.7070707070707,0,0,0
59.090909090909086,0,0,0
53.535353535353536,0,0,0
80.8080808080808,0,1,0
78.03030303030303,0,1,0
50.3875968992248,0,1,0
-58.87096774193548,0,1,1
-72.58064516129032,0,1,0
0.0,0,1,1
44.82965144820815,0,1,0
0.0,0,1,0
26.10294117647058,0,1,1
-33.631534805703104,0,1,0
-18.28347777467151,0,1,0
-72.7891156462585,0,1,0
45.95588235294118,0,1,1
-49.72135449206549,0,1,0
-52.734375,0,1,0
-62.5,0,1,0
-72.265625,0,1,0
-82.03125,0,1,0
-13.12741312741312,0,0,1
10.569105691056919,0,0,0
0.0,0,0,1
54.04987258827813,0,0,0
8.42302755011356,0,0,0
-12.286689419795223,0,0,1
-82.41862702430309,0,0,0
0.0,0,0,0
-22.000327385824193,0,0,1
-1.6696677033884413,0,0,1
-54.27904404988634,0,0,0
-27.49847997915399,0,0,1
-34.13793103448276,0,0,0
-33.59073359073359,0,1,1
40.80604534005038,0,1,0
-8.096437567470318,0,1,1
18.354324097397146,0,1,0
0.0,0,1,0
-45.945945945945944,0,1,1
0.0,0,1,0
-78.27586206896552,0,1,1
-58.3011583011583,0,1,1
0.0,0,1,0
-7.289251599740331,0,1,0
10.89108910891089,0,0,0
14.587458745874585,0,0,0
-29.57317073170732,0,0,1
0.0,0,0,0
10.505635291009952,0,0,0
0.0,0,0,0
23.951148403612322,0,0,0
0.0,0,0,0
57.5,0,0,0
7.197121151539378,0,0,0
6.057576969212313,0,0,0
15.060797838299083,0,0,0
-50.609756097560975,0,0,0
99.57446808510639,0,0,0
0.0,0,0,0
12.173913043478251,0,0,1
0.0,0,0,1
0.0,0,0,0
-5.874472835524685,0,0,1
12.5,0,0,0
0.0,0,0,0
2.4848513316736245,0,0,0
-20.692472790264418,0,0,1
-55.98723130726573,0,0,0
-19.741100323624593,0,0,1
2.961767787761616,0,0,0
-31.182316145779737,0,1,0
49.46996466431095,0,1,1
5.327868852459019,0,1,0
-4.6011335242854585,0,1,0
-13.249007623968247,0,1,1
-49.2864343771659,0,1,1
-14.996436208125438,0,1,0
-12.658588738417677,0,1,0
-59.01639344262295,0,1,0
-31.541218637992827,0,0,1
48.36363636363637,0,0,0
0.0,0,0,0
-63.445378151260506,0,0,0
91.63636363636364,0,0,0
9.803921568627445,0,0,1
0.0,0,0,0
50.58139534883721,0,0,0
0.581395348837205,0,0,0
47.09302325581395,0,0,0
0.0,0,0,0
40.98837209302325,0,0,0
0.0,0,0,0
26.162790697674424,0,0,0
0.0,0,1,0
34.883720930232556,0,1,0
16.569767441860463,0,1,0
8.684162147256181,0,1,0
0.581395348837205,0,1,0
35.46511627906976,0,1,0
1.7441860465116292,0,1,0
-68.8873058185495,0,1,0
56.68604651162791,0,1,0
0.0,0,0,0
0.0,0,0,1
12.5,0,0,0
68.75,0,0,0
94.53125,0,0,0
57.578559869111345,0,0,0
-7.220216606498198,0,0,0
55.81440842240045,0,0,0
28.501157823579327,0,0,0
-15.162454873646212,0,0,0
9.960159362549803,0,0,1
0.0,0,0,1
-87.22859565753052,0,0,1
0.0,0,0,0
0.0,0,0,0
0.0,0,1,0
0.0,0,1,0
0.0,0,1,0
28.286852589641427,0,1,1
-12.699904606924417,0,1,0
-63.00291790584142,0,1,0
-9.025270758122744,0,1,0
-2.8880866425992764,0,1,0
3.062119752038776,0,1,0
0.0,0,1,1
-43.0976430976431,0,1,0
-37.03703703703704,0,1,0
-47.47474747474747,0,1,0
0.0,0,1,0
1.102974968595852,0,0,0
-19.341563786008237,0,0,1
0.0,0,0,0
-29.218106995884767,0,0,0
-39.09465020576132,0,0,0
-85.59670781893004,0,0,0
-95.47325102880659,0,0,0
0.0,0,0,0
-57.55164610555515,0,0,0
0.0,0,0,0
0.0,0,0,1
59.741634597502184,0,0,0
-63.945578231292515,0,0,1
0.0,0,0,1
94.33198380566802,0,0,0
-94.3089430894309,0,0,0
0.0,0,0,1
-94.35483870967742,0,0,0
0.0,0,0,1
0.0,0,0,0
-9.836065573770497,0,0,0
-17.622950819672127,0,0,0
31.111111111111114,0,0,0
-20.154826958105648,0,1,0
-42.57028112449799,0,0,0
0.0,0,0,0
-46.899224806201545,0,0,1
-13.020274299344065,0,0,0
40.74074074074075,0,0,0
-35.7429718875502,0,0,1
-72.69076305220884,0,0,0
0.0,0,0,0
35.71428571428571,0,0,0
0.0,0,0,1
35.48484848484849,0,0,0
-44.877344877344875,0,0,0
-72.0,0,0,0
0.0,0,1,0
0.0,0,1,1
-39.63636363636363,0,1,0
36.0,0,1,0
70.18181818181819,0,1,0
20.36363636363636,0,1,0
-12.0,0,1,0
0.0,0,1,0
56.64066357262763,0,0,0
0.0,0,0,1
0.0,0,0,1
0.0,0,0,0
91.09311740890688,0,0,1
0.0,0,0,0
24.54212454212454,0,0,0
6.008583690987123,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,1
32.274836026235796,0,1,0
-75.93984962406014,0,1,0
-88.7218045112782,0,1,1
70.61656024285566,0,1,0
84.12017167381974,0,1,1
0.0,0,1,0
-91.63498098859316,0,1,1
75.53191489361703,0,1,0
-41.44486692015209,0,1,0
-93.90243902439025,0,1,1
-12.156862745098039,0,1,1
12.661064425770313,0,1,0
46.63865546218487,0,1,1
12.196057130076362,0,1,0
0.0,0,1,0
-11.406844106463879,0,1,0
-36.47058823529412,0,1,1
0.0,0,1,0
0.0,0,0,0
18.43005208607356,0,0,0
66.11774609354447,0,0,0
-68.67469879518072,0,0,0
0.0,0,0,1
0.0,0,0,0
18.702290076335885,0,0,0
0.0,0,0,1
-33.75,0,0,0
-65.0,0,0,0
0.0,0,0,0
-94.16666666666667,0,0,0
-44.87179487179487,0,0,0
-39.91730279898218,0,0,0
-60.85584263065179,0,1,0
3.049890104695958,0,1,0
0.0,0,1,1
67.45934901671444,0,1,0
96.94656488549619,0,1,0
34.53815261044177,0,1,0
48.83175825980502,0,1,0
-24.738675958188153,0,1,1
31.93916349809885,0,1,0
55.51330798479088,0,1,0
17.792557067341455,0,1,0
0.0,0,1,0
0.0,0,0,1
-75.74468085106383,0,0,0
0.0,0,0,1
-62.86644951140065,0,0,0
-61.97718631178707,0,0,1
0.0,0,0,1
35.0826777781769,0,0,0
13.028169014084511,0,0,0
0.0,0,0,1
-92.78350515463917,0,0,0
42.6056338028169,0,0,0
-6.25,0,0,0
-54.16666666666667,0,1,0
-72.91666666666667,0,1,0
0.0,0,1,1
50.0,0,1,0
0.0,0,1,1
29.893238434163706,0,0,0
0.0,0,0,0
-6.230529595015582,0,0,1
0.0,0,0,0
-90.44117647058823,0,0,1
0.0,0,0,0
-49.22118380062306,0,0,1
9.684242913734082,0,0,0
-6.303724928366762,0,0,1
0.0,0,0,0
0.0,0,0,1
0.0,0,0,0
-26.647564469914045,0,1,1
0.0,0,1,0
0.0,0,1,0
-52.187717803763654,0,1,0
3.8610038610038657,0,1,0
0.0,0,1,0
82.93515358361775,0,1,0
38.93129770992366,0,1,0
10.560711735954747,0,1,0
43.89312977099237,0,1,1
22.137404580152676,0,1,0
0.0,0,1,0
76.79180887372013,0,1,1
-50.18867924528302,0,1,0
92.27642276422765,0,1,0
35.42857142857143,0,0,0
-60.32258064516129,0,0,0
0.0,0,0,0
0.020106748555960507,0,0,1
76.52582159624413,0,0,0
0.0,0,0,0
0.0,0,0,1
66.66666666666667,0,0,0
17.00404858299595,0,0,0
0.0,0,0,0
-25.36023054755043,0,0,0
-27.986149941932993,0,0,0
30.59701492537313,0,0,1
24.647887323943664,0,0,0
-73.03614137656125,0,0,1
0.8353766322632055,0,0,0
-54.65587044534413,0,0,0
-70.37037037037038,0,1,0
0.0,0,1,0
-34.55882352941177,0,1,1
-93.01470588235294,0,1,0
-15.232169604793185,0,0,1
34.74478626569882,0,0,0
-10.677806672937535,0,0,1
0.0,0,0,0
0.0,0,0,1
12.267657992565049,0,0,0
51.301115241635685,0,0,0
12.5,0,0,0
-32.02997719126753,0,0,1
42.02334630350194,0,0,0
-69.54732510288066,0,0,1
24.431818181818173,0,0,0
-56.55677497407537,0,0,0
34.722222222222214,0,1,0
13.852339181286538,0,1,0
32.60233918128654,0,1,0
-18.859649122807014,0,1,0
-12.5,0,1,1
-6.106870229007626,0,1,1
0.0,0,0,1
-48.837209302325576,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,1
46.98795180722891,0,0,0
49.213520749665335,0,0,0
-93.05555555555556,0,0,0
0.0,0,0,1
44.44444444444444,0,0,1
23.509933774834437,0,0,0
17.549668874172184,0,0,1
91.05960264900662,0,0,0
0.0,0,1,0
19.0,0,1,0
20.66666666666667,0,1,0
-91.91489361702128,0,0,1
0.0,0,0,0
0.0,0,0,0
28.52459016393442,0,0,0
0.0,0,0,0
0.0,0,0,0
38.36065573770492,0,0,1
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
58.032786885245905,0,0,1
0.0,0,0,0
0.0,0,0,1
12.58064516129032,0,0,0
-40.604026845637584,0,0,0
-34.56375838926175,0,0,0
-28.52348993288591,0,0,0
-15.094339622641513,0,0,1
30.967741935483872,0,0,0
-4.928634883032274,0,0,0
-28.679245283018872,0,0,1
31.290322580645153,0,0,0
57.09677419354839,0,1,0
-2.9400303095908242,0,1,0
-15.26737389045249,0,1,0
59.67741935483871,0,1,0
-16.687692385325725,0,1,0
-65.1006711409396,0,1,0
-59.060402684563755,0,1,0
-53.02013422818792,0,1,0
-46.97986577181208,0,1,0
9.756097560975604,0,1,1
13.739837398373979,0,1,0
60.16260162601626,0,1,1
69.91869918699186,0,1,1
79.67479674796748,0,1,1
0.0,0,0,0
23.6013986013986,0,0,0
-15.02522245556301,0,0,1
53.16901408450704,0,0,0
3.1690140845070403,0,0,1
-14.923466626252996,0,0,1
15.49295774647888,0,0,0
-27.464788732394368,0,0,1
45.8041958041958,0,0,0
-31.52211565524259,0,0,1
67.95774647887325,0,0,0
62.32394366197183,0,0,0
12.323943661971825,0,0,1
-31.42035982593258,0,0,1
27.514460847794183,0,1,1
2.8770612103945297,0,1,0
-24.691358024691354,0,1,0
-18.51851851851852,0,1,0
-12.345679012345684,0,1,0
30.36562203228869,0,1,0
98.9090909090909,0,1,0
32.5503355704698,0,1,0
24.647887323943664,0,1,0
0.0,0,1,0
12.167300380228141,0,1,0
48.951048951048946,0,1,0
0.0,0,1,0
0.0,0,0,0
-24.221409658302854,0,0,0
44.480519480519476,0,0,0
-3.300340436262765,0,0,0
65.9090909090909,0,0,0
54.54545454545455,0,0,0
48.37662337662337,0,0,1
-1.6509433962264097,0,0,0
0.0,0,0,1
0.0,0,0,0
57.51072961373391,0,0,0
32.727604784951154,0,0,0
27.467811158798284,0,1,0
-14.893617021276597,0,1,0
-12.028301886792448,0,1,1
-37.792044138682655,0,1,0
71.84115523465704,0,1,0
0.0,0,1,0
-49.261849261849264,0,1,0
-71.21212121212122,0,1,0
-14.141414141414145,0,1,0
-93.43434343434343,0,1,0
-55.55555555555556,0,1,0
0.0,0,1,0
-28.43799440184982,0,1,0
27.526132404181183,0,1,0
-78.53535353535354,0,1,0
-54.04255319148936,0,1,0
-16.556291390728475,0,1,1
-38.741721854304636,0,1,0
-49.006622516556284,0,1,0
90.36144578313252,0,1,0
0.0,0,1,0
0.0,0,1,0
-6.463878326996195,0,0,1
-6.463878326996195,0,0,0
-6.463878326996195,0,0,0
-6.463878326996195,0,0,0
-6.463878326996195,0,0,0
-6.463878326996195,0,0,0
-6.083650190114071,0,0,0
15.886046779582898,0,0,0
0.0,0,0,1
-21.27071823204419,0,0,1
0.0,0,0,1
0.0,0,0,1
-15.193370165745861,0,0,1
0.0,0,0,1
-39.77900552486188,0,1,1
0.0,0,1,1
-61.32596685082873,0,1,1
0.0,0,1,0
-21.27071823204419,0,1,0
12.037502092750714,0,1,0
0.0,0,1,1
-54.972375690607734,0,1,1
0.0,0,1,0
-72.40437158469945,0,1,0
0.0,0,1,1
0.0,0,1,1
0.0,0,0,0
-10.760159192854953,0,0,0
0.0,0,0,0
-52.27272727272727,0,0,1
-14.86880466472303,0,0,1
-2.51684748840988,0,0,0
12.459016393442624,0,0,1
81.96625722888687,0,0,0
12.31343283582089,0,0,1
0.0,0,0,1
-50.290457334319655,0,0,0
50.37313432835821,0,0,1
32.47232472324724,0,0,0
-18.613138686131393,0,1,0
12.314488108384737,0,1,0
-22.06896551724138,0,1,1
-16.836747677821606,0,1,0
14.770972722593932,0,1,0
-4.868759650025737,0,1,0
-6.204379562043798,0,1,1
-19.148936170212778,0,0,0
-38.297872340425535,0,0,0
-59.57446808510639,0,0,0
-1.8575851393188856,0,0,1
0.0,0,0,0
-2.7863777089783213,0,0,0
-3.715170278637771,0,0,0
-2.167182662538707,0,0,0
-6.501547987616092,0,0,0
14.27043217800599,0,0,0
14.415409152251257,0,0,0
14.200956937799049,0,0,0
14.291202458701505,0,0,0
14.473684210526315,0,0,0
-10.526315789473685,0,0,0
0.0,0,1,0
0.0,0,0,0
22.185430463576168,0,0,0
44.37086092715232,0,0,0
66.55629139072848,0,0,0
88.74172185430464,0,0,0
0.0,0,0,0
18.66666666666667,0,0,0
-46.190093708166,0,0,1
0.0,0,0,0
-2.097902097902093,0,0,1
12.444444444444443,0,0,0
31.111111111111114,0,0,1
-20.077429345722024,0,0,0
-53.135114208284946,0,0,0
1.8044758539458172,0,1,0
30.37814461262591,0,1,0
40.888888888888886,0,1,1
59.55555555555556,0,1,0
-17.699254024342366,0,1,1
57.25806451612903,0,1,0
0.0,0,1,0
-59.294871794871796,0,1,0
-12.412587412587413,0,1,1
19.28462709284627,0,1,1
-30.821917808219183,0,1,0
17.535936285936288,0,1,0
-18.706293706293707,0,1,0
16.9264763014763,0,1,0
52.55924630924631,0,1,0
88.19201631701631,0,1,0
0.0,0,1,0
-16.95804195804196,0,1,0
-35.489510489510494,0,1,0
-18.71995192307692,0,1,0
-19.75524475524476,0,1,0
28.818837412587413,0,1,0
44.53944493006993,0,1,0
0.0,0,1,0
-35.82554517133957,0,0,1
10.843373493975903,0,0,0
45.38152610441767,0,0,0
0.0,0,0,0
-23.57414448669202,0,0,1
0.0,0,0,1
70.37037037037038,0,0,0
23.624595469255667,0,0,0
-10.659750213218366,0,0,0
35.92233009708737,0,0,1
82.84789644012945,0,0,0
0.0,0,0,0
6.143344709897619,0,0,0
-66.21798347740103,0,1,1
-25.303818060029982,0,1,0
89.76109215017065,0,1,0
-99.68847352024922,0,1,0
20.16460905349794,0,1,1
-41.785714285714285,0,1,0
-29.273956496178716,0,1,0
94.9006389430366,0,1,0
0.0,0,1,1
0.0,0,1,0
0.0,0,1,0
0.0,0,1,0
-29.341339423856184,0,1,0
0.0,0,1,0
0.0,0,1,1
0.0,0,1,1
0.0,0,0,1
-56.626506024096386,0,0,1
0.0,0,0,1
-8.745247148288968,0,0,0
-64.25855513307985,0,0,0
0.0,0,0,1
0.0,0,0,0
-7.600562386807738,0,0,0
51.48640509378764,0,0,0
-31.20805369127517,0,0,0
-40.520446096654275,0,0,1
0.0,0,0,0
1.2639405204460985,0,0,0
-32.488893090084126,0,0,0
-12.977099236641223,0,0,1
28.112449799196796,0,1,0
0.0,0,1,0
65.06024096385542,0,1,0
38.43618749808394,0,1,0
0.0,0,1,0
81.7910447761194,0,1,0
-18.702290076335885,0,1,0
-27.331753970343073,0,1,0
0.0,0,1,0
-58.174904942965775,0,1,1
-2.281368821292773,0,1,0
-16.730038022813687,0,1,0
-10.646387832699617,0,1,0
-29.277566539923953,0,1,0
0.0,0,1,0
0.0,0,1,1
37.109375,0,1,0
0.0,0,1,1
0.0,0,1,1
0.0,0,1,1
0.0,0,1,1
0.0,0,0,1
39.62264150943396,0,0,0
0.0,0,0,1
-94.44444444444444,0,0,0
92.45283018867924,0,0,0
0.0,0,0,1
0.0,0,0,1
40.458015267175576,0,0,0
-67.53731343283582,0,0,1
0.0,0,0,0
42.99674267100977,0,0,0
-38.55421686746988,0,0,1
-27.931923132268487,0,0,0
-76.23220153340635,0,0,0
0.0,0,1,0
0.0,0,1,1
-62.36162361623616,0,1,0
-49.65254397069518,0,1,0
-99.2619926199262,0,1,0
-2.8136146948028156,0,1,0
0.0,0,1,1
-38.305084745762706,0,1,0
-83.05084745762713,0,1,0
81.14478114478115,0,1,0
0.0,0,1,0
0.0,0,0,0
0.0,0,0,1
-47.97047970479705,0,0,0
43.86503067484663,0,0,0
4.545454545454547,0,0,0
-12.230215827338128,0,0,1
-18.345323741007192,0,0,0
0.0,0,0,1
22.91524653487845,0,0,0
3.18180789169854,0,0,1
0.0,0,0,0
0.0,0,0,1
-55.47426317974263,0,0,0
-8.754208754208761,0,1,1
-30.245231607629435,0,1,1
-2.693602693602699,0,1,1
0.0,0,1,1
0.0,0,1,0
-6.215405904059047,0,1,0
-22.55892255892256,0,1,0
-21.402214022140214,0,1,1
-48.708487084870846,0,1,0
-82.15488215488216,0,1,0
-26.26262626262627,0,1,0
0.0,0,1,1
14.893312622629168,0,1,0
-20.202020202020194,0,1,1
-61.95286195286195,0,1,0
-20.664206642066418,0,1,1
43.798449612403104,0,1,0
-8.528562029806345,0,1,0
0.0,0,1,0
3.2476291693917574,0,1,0
-41.00378787878788,0,1,1
-68.35016835016835,0,1,0
-21.222643097643086,0,1,0
-31.313131313131322,0,1,0
-12.230215827338128,0,1,1
-25.17985611510791,0,1,0
-31.294964028776988,0,1,0
-93.5251798561151,0,1,0
-25.252525252525245,0,1,1
-31.649831649831654,0,1,0
-34.53237410071942,0,1,1
25.568181818181827,0,1,0
14.772727272727266,0,1,0
-20.62622629169391,0,1,0
-28.935185185185183,0,1,1
-29.124579124579128,0,1,0
-83.62083060824068,0,1,1
53.10077519379845,0,1,0
0.0,0,1,0
-77.9291553133515,0,1,0
0.0,0,1,0
-39.53488372093024,0,0,1
0.0,0,0,0
0.0,0,0,0
-51.8569940992711,0,0,0
0.0,0,0,1
-76.15894039735099,0,0,0
22.33863793614708,0,0,0
-64.23841059602648,0,0,0
-80.62015503875969,0,0,1
-3.8461538461538396,0,0,1
23.27272727272728,0,0,0
0.0,0,0,1
-11.504864139550492,0,0,0
-38.78224101479916,0,0,1
41.81818181818182,0,0,1
1.1814644499469438,0,1,0
17.090909090909093,0,1,1
-80.0,0,1,0
-63.42412451361868,0,1,1
-86.7704280155642,0,1,1
-51.77865612648221,0,1,0
-74.56786456786456,0,1,1
24.710424710424704,0,1,1
42.51968503937008,0,0,0
-22.222222222222214,0,0,1
0.9920634920634939,0,0,0
1.8970189701897056,0,0,1
19.615384615384613,0,0,0
0.0,0,0,1
8.83903133903135,0,0,0
42.25783475783476,0,0,0
30.0,0,0,0
57.48031496062992,0,0,0
5.44892825896763,0,0,1
-7.291666666666661,0,0,0
0.0,0,0,0
0.0,0,1,1
-13.938746438746438,0,1,0
-23.954372623574145,0,1,1
0.0,0,1,0
95.66929133858268,0,1,1
9.701492537313428,0,1,1
19.40298507462687,0,1,1
-25.08833922261485,0,1,0
-43.46289752650176,0,1,0
-64.66431095406361,0,1,0
-13.664896704430639,0,0,0
0.7329916030077612,0,0,1
20.772196047237347,0,0,0
-27.361563517915314,0,0,1
-72.31270358306189,0,0,0
-24.691358024691354,0,0,1
12.16617210682493,0,0,0
5.934718100890208,0,0,1
-47.887323943661976,0,0,0
-96.83098591549296,0,0,0
-69.31407942238268,0,0,0
-39.747634069400625,0,0,1
-19.407033187051113,0,0,0
51.66051660516605,0,0,0
45.75645756457565,0,1,1
39.852398523985244,0,1,0
-53.05905679082284,0,1,0
-79.06137184115524,0,1,0
28.04428044280442,0,1,0
73.06273062730628,0,1,0
17.343173431734314,0,1,0
60.51660516605166,0,1,0
54.61254612546125,0,1,0
0.0,0,1,0
0.0,0,1,0
-12.99638989169675,0,0,1
0.0,0,0,1
-6.089743589743591,0,0,1
-12.179487179487182,0,0,0
0.0,0,0,1
49.29577464788733,0,0,0
0.0,0,0,0
-10.311012834687311,0,0,0
82.1660337451329,0,0,0
0.0,0,0,0
-23.598584179023746,0,0,1
31.343283582089555,0,0,0
-40.38461538461539,0,0,1
-41.296928327645055,0,0,1
-3.5657888034231533,0,0,0
49.57455712093737,0,1,0
0.0,0,1,1
10.903672762467526,0,1,0
-55.972696245733786,0,1,0
-31.05802047781569,0,1,0
0.0,0,1,1
-58.65384615384615,0,1,1
-64.74358974358975,0,1,0
-76.92307692307692,0,1,0
0.0,0,1,1
-76.92307692307692,0,1,1
-59.23431888415601,0,1,0
0.0,0,1,0
0.0,0,1,0
0.0,0,1,0
-40.185245961419255,0,1,0
0.0,0,1,0
72.04134980988593,0,1,0
-82.5,0,1,0
65.14657980456026,0,1,1
0.0,0,1,0
50.0,0,0,0
0.0,0,0,0
17.85714285714286,0,0,0
-24.349174810429417,0,0,1
0.0,0,0,1
-9.871244635193136,0,0,0
-45.06437768240343,0,0,0
0.0,0,0,1
67.41573033707866,0,0,0
0.0,0,0,0
-2.862914862914863,0,0,0
-75.7936507936508,0,0,0
-67.38197424892704,0,0,0
43.3731397753538,0,1,0
-18.574875309192656,0,1,0
17.147268789604553,0,1,1
0.0,0,1,0
41.208791208791204,0,1,0
35.16483516483517,0,1,0
64.56043956043956,0,1,0
-6.718281718281719,0,1,0
-22.41379310344827,0,1,0
0.0,0,0,1
0.0,0,0,0
54.07725321888412,0,0,0
48.068669527897,0,0,0
42.06008583690986,0,0,1
35.2760736196319,0,0,0
0.0,0,0,1
-33.87096774193549,0,0,0
32.176656151419564,0,0,0
32.02666507945956,0,0,1
12.455516014234874,0,0,0
33.12883435582822,0,0,0
-58.87096774193548,0,0,1
24.911032028469748,0,0,0
-29.706692687406722,0,0,0
31.939501779359432,0,1,1
-66.66666666666667,0,1,0
0.0,0,1,0
6.172839506172849,0,1,0
35.71428571428571,0,1,0
75.71428571428572,0,1,0
-95.09433962264151,0,1,0
-90.49429657794677,0,0,0
-33.460076045627375,0,0,0
-27.376425855513304,0,0,0
3.013931911270319,0,0,0
0.0,0,0,1
0.0,0,0,0
-48.484848484848484,0,0,0
0.0,0,0,1
-47.386759581881535,0,0,0
-95.47038327526133,0,0,0
0.0,0,0,0
32.1969696969697,0,0,0
0.0,0,0,1
22.900299289188183,0,0,0
0.0,0,0,1
14.772727272727266,0,1,0
9.217602647636781,0,1,0
29.754886751473784,0,1,0
-34.81228668941979,0,1,0
-28.668941979522188,0,1,0
14.035836177474401,0,1,0
9.920881166614954,0,1,0
-91.12627986348123,0,1,0
0.0,0,1,0
0.0,0,1,0
36.156431173362066,0,1,0
-39.04109589041096,0,1,0
-31.849315068493155,0,1,0
-25.684931506849324,0,1,0
34.27249166975194,0,1,0
-23.630136986301366,0,1,0
0.0,0,1,0
0.0,0,0,1
0.0,0,0,0
0.0,0,0,0
-45.033112582781456,0,0,1
-32.65993265993265,0,0,1
-11.805555555555557,0,0,1
66.53992395437263,0,0,0
-73.4006734006734,0,0,1
0.0,0,0,0
-49.30555555555556,0,0,1
-39.0728476821192,0,0,0
0.0,0,0,1
-28.47309008215361,0,1,0
