battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-95712,V1_B_6b50,30,0,abomasnow|copperajah|dialga|electivire|goodra|tropius,baxcalibur|copperajah|cramorant|espathra|latias|sceptile,6,5,
battle-gen9randomdoublesbattle-95713,V1_B_6b50,15,0,calyrexshadow|hooh|magnezone|medicham|okidogi|sawsbuck,baxcalibur|bellibolt|chienpao|clefairy|furret|serperior,6,5,
battle-gen9randomdoublesbattle-95714,V1_A_6b50,29,1,araquanid|avalugg|haxorus|lumineon|necrozma|sandslashalola,dragapult|ironhands|mausholdfour|pachirisu|slowbro|sudowoodo,5,6,
battle-gen9randomdoublesbattle-95715,V1_A_6b50,16,1,blaziken|empoleon|eternatus|greedent|lilliganthisui|oinkolognef,cresselia|cryogonal|enamorus|luvdisc|passimian|ursaluna,4,6,
battle-gen9randomdoublesbattle-95716,V1_B_6b50,28,0,comfey|donphan|granbull|meganium|smeargle|staraptor,bruxish|cobalion|gallade|kilowattrel|overqwil|volbeat,6,5,
battle-gen9randomdoublesbattle-95717,V1_A_6b50,17,1,banette|emboar|keldeoresolute|klawf|swampert|terapagosterastal,comfey|groudon|lilligant|phione|terrakion|vileplume,4,6,
battle-gen9randomdoublesbattle-95718,V1_B_6b50,11,0,falinks|lumineon|quagsire|raikou|scizor|shayminsky,banette|ironmoth|mimikyu|perrserker|snorlax|virizion,6,2,
battle-gen9randomdoublesbattle-95719,V1_B_6b50,14,0,basculegionf|haxorus|komala|meowscarada|mimikyubusted|victreebel,carbink|grumpig|hawlucha|hitmonlee|screamtail|ursalunabloodmoon,6,5,
battle-gen9randomdoublesbattle-95720,V1_A_6b50,14,1,alcremierubyswirl|diancie|flapple|hydreigon|milotic|volbeat,cinderace|florgesorange|lycanrocmidnight|milotic|serperior|whimsicott,2,6,
battle-gen9randomdoublesbattle-95721,V1_B_6b50,8,0,cramorant|hawlucha|houndoom|lokix|regirock|slowbrogalar,crawdaunt|cyclizar|flamigo|pelipper|regice|scizor,6,2,
battle-gen9randomdoublesbattle-95722,V1_B_6b50,14,0,chesnaught|floatzel|kingdra|porygonz|ribombee|sceptile,jumpluff|keldeoresolute|mabosstiff|perrserker|pikachukalos|rabsca,6,4,
battle-gen9randomdoublesbattle-95723,V1_A_6b50,12,1,breloom|cloyster|dragalge|eternatus|rotomfrost|wyrdeer,azumarill|galvantula|garchomp|medicham|solgaleo|volcarona,4,6,
battle-gen9randomdoublesbattle-95724,V1_B_6b50,15,0,brambleghast|cacturne|clefairy|cobalion|grafaiai|stonjourner,infernape|pyroar|sandaconda|shiftry|skuntank|tropius,6,2,
battle-gen9randomdoublesbattle-95725,V1_A_6b50,21,1,arceusdragon|dusknoir|kleavor|shayminsky|terrakion|vespiquen,annihilape|arcanine|blastoise|electabuzz|entei|phione,1,6,
