battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56812,v6,v3,v3B2979c873p8003,0,18,dragonite|floatzel|frosmoth|ironjugulis|rotommow|taurospaldeablaze,gholdengo|kyurem|lanturn|regigigas|zapdosgalar,6,0,0.0,4,1,0.49,closecombat|earthquake|hurricane|icebeam|leafstorm|outrage|thunderbolt|wavecrash
battle-gen9randombattle-56813,v6,v3,v6A2979c873p8003,1,18,armarouge|basculegion|dragonite|infernape|oinkologne|quagsire,calyrex|inteleon|kyuremblack|milotic|spectrier|vigoroth,5,1,0.347,6,0,0.0,armorcannon|bodyslam|closecombat|earthquake|energyball|lashout|meteorbeam|outrage|shadowball|wavecrash
battle-gen9randombattle-56814,v6,v3,v6A2979c873p8003,1,11,blaziken|chesnaught|entei|kingambit|lurantis|spectrier,ambipom|basculegionf|garganacl|glaceon|jirachi|vaporeon,3,3,2.121,6,0,0.0,bodypress|flareblitz|leafstorm|shadowball|superpower|woodhammer
battle-gen9randombattle-56815,v6,v3,v3B2979c873p8003,0,14,arceusfairy|dodrio|espeon|rampardos|sableye|virizion,alcremie|floatzel|illumise|kyogre|sinistcha|wigglytuff,6,0,0.0,5,1,0.38,bravebird|closecombat|headsmash|judgment|knockoff|psychic|stoneedge
battle-gen9randombattle-56816,v6,v3,v3B2979c873p8003,0,23,golurk|gyarados|jirachi|politoed|tropius|tyranitar,carbink|clawitzer|delibird|electivire|hydreigon|sceptile,6,0,0.0,5,1,0.28,airslash|drainpunch|dynamicpunch|earthquake|hydropump|stoneedge|waterfall
battle-gen9randombattle-56817,v6,v3,v6A2979c873p8003,1,18,calyrex|gastrodoneast|indeedeef|mamoswine|manaphy|maushold,ditto|hydrapple|manaphy|moltresgalar|oranguru|sunflora,4,2,1.801,6,0,0.0,bite|earthquake|energyball|hypervoice|icebeam|iciclecrash|populationbomb|psychic
battle-gen9randombattle-56818,v6,v3,v6A2979c873p8003,1,16,glaceon|hatterene|illumise|indeedee|sableye|scovillain,cacturne|cresselia|mimikyu|ogerponhearthflame|sandyshocks|ursalunabloodmoon,4,2,1.584,6,0,0.0,bugbuzz|expandingforce|freezedry|knockoff|psyshock
battle-gen9randombattle-56819,v6,v3,v6A2979c873p8003,1,28,blaziken|clefable|eternatus|ironleaves|meganium|whiscash,chansey|houndoom|mesprit|sandyshocks|swalot|wugtrio,5,1,1.0,6,0,0.0,dynamaxcannon|earthquake|energyball|flareblitz|hydropump|moonblast|psyblade
battle-gen9randombattle-56820,v6,v3,v3B2979c873p8003,0,20,camerupt|dragapult|dudunsparcethreesegment|gholdengo|ironleaves|magearna,bellibolt|gumshoos|leafeon|magcargo|rabsca|scrafty,6,0,0.0,5,1,0.12,boomburst|closecombat|dracometeor|earthpower|earthquake|fleurcannon|focusblast|makeitrain|overheat
battle-gen9randombattle-56821,v6,v3,v6A2979c873p8003,1,21,deoxysspeed|gliscor|houndoom|pyroar|uxie|vaporeon,abomasnow|carbink|eternatus|falinks|groudon|primarina,4,2,0.925,6,0,0.0,earthquake|fireblast|psychicnoise|scald|sludgebomb|superpower|uturn
