battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-6190,v1,random,v1Ad73f2ab1p8003,1,18,darkrai|dragalge|flamigo|oricoriopompom|seviper|tauros,bellossom|ironbundle|mimikyubusted|necrozmaduskmane|ragingbolt|wochien,3,3,3.0,6,0,0.0
battle-gen9randombattle-6191,v1,random,v1Ad73f2ab1p8003,1,21,carbink|copperajah|golem|gyarados|landorus|mismagius,arceusgrass|cyclizar|floatzel|komala|persianalola|slowbro,3,3,2.031,6,0,0.0
battle-gen9randombattle-6192,v1,random,v1Ad73f2ab1p8003,1,21,carbink|chandelure|drednaw|falinks|greattusk|regigigas,breloom|drifblim|mabosstiff|rabsca|seviper|skeledirge,2,4,3.581,6,0,0.0
battle-gen9randombattle-6193,v1,random,v1Ad73f2ab1p8003,1,26,hydreigon|lycanrocdusk|meganium|regidrago|seviper|umbreon,arboliva|barraskewda|meloetta|metagross|swalot|venomoth,2,4,3.286,6,0,0.0
battle-gen9randombattle-6194,v1,random,v1Ad73f2ab1p8003,1,32,espathra|lugia|plusle|revavroom|taurospaldeacombat|tropius,grumpig|hitmonlee|mukalola|sandaconda|swanna|ursaring,5,1,0.884,6,0,0.0
battle-gen9randombattle-6195,v1,random,v1Ad73f2ab1p8003,1,19,bisharp|dachsbun|dusknoir|leavanny|metagross|oinkologne,ambipom|clefable|honchkrow|magearnaoriginal|tentacruel|veluza,2,4,3.224,6,0,0.0
battle-gen9randombattle-6196,v1,random,v1Ad73f2ab1p8003,1,14,ampharos|dudunsparcethreesegment|grimmsnarl|inteleon|lumineon|wyrdeer,articunogalar|greattusk|lunala|mabosstiff|sneasler|zoroarkhisui,1,5,4.416,6,0,0.0
battle-gen9randombattle-6197,v1,random,v1Ad73f2ab1p8003,1,28,farigiraf|gumshoos|kyogre|noivern|plusle|vileplume,camerupt|ceruledge|deoxysattack|eiscue|koraidon|sylveon,3,3,3.0,6,0,0.0
battle-gen9randombattle-6198,v1,random,v1Ad73f2ab1p8003,1,17,jirachi|meowsticf|porygon2|scovillain|tsareena|walkingwake,basculinbluestriped|floatzel|girafarig|hippowdon|kommoo|typhlosion,3,3,2.632,6,0,0.0
battle-gen9randombattle-6199,v1,random,v1Ad73f2ab1p8003,1,20,dragalge|emboar|hypno|roaringmoon|sandslashalola|terapagosterastal,flapple|ironvaliant|metagross|mismagius|oricoriopompom|rillaboom,3,3,2.602,6,0,0.0
battle-gen9randombattle-6200,v1,random,v1Ad73f2ab1p8003,1,54,blastoise|empoleon|garganacl|oricoriopau|spiritomb|uxie,arceusflying|empoleon|espathra|heatran|leafeon|zebstrika,3,3,2.118,6,0,0.0
battle-gen9randombattle-6201,v1,random,v1Ad73f2ab1p8003,1,26,greattusk|ironleaves|kyuremwhite|reshiram|swampert|whimsicott,ironbundle|keldeoresolute|meloetta|overqwil|reuniclus|sableye,3,3,2.181,6,0,0.0
battle-gen9randombattle-6202,v1,random,v1Ad73f2ab1p8003,1,14,conkeldurr|hydreigon|lanturn|mightyena|sneasler|sudowoodo,alcremierubycream|flareon|ironhands|kleavor|lucario|noctowl,2,4,3.654,6,0,0.0
battle-gen9randombattle-6203,v1,random,v1Ad73f2ab1p8003,1,32,amoonguss|carbink|enamorustherian|gastrodoneast|kyuremblack|samurott,cryogonal|dragalge|mightyena|palafinhero|vileplume|virizion,4,2,1.397,6,0,0.0
battle-gen9randombattle-6204,v1,random,v1Ad73f2ab1p8003,1,21,brambleghast|braviaryhisui|comfey|mukalola|vigoroth|zacian,arceuselectric|dunsparce|flareon|grimmsnarl|hariyama|tsareena,2,4,4.0,6,0,0.0
battle-gen9randombattle-6205,v1,random,v1Ad73f2ab1p8003,1,24,cloyster|dachsbun|gliscor|porygon2|tentacruel|tsareena,armarouge|decidueyehisui|ironhands|kilowattrel|manaphy|oricoriopau,3,3,2.063,6,0,0.0
battle-gen9randombattle-6206,v1,random,v1Ad73f2ab1p8003,1,32,arceusflying|ariados|cinderace|duraludon|oranguru|zekrom,dipplin|golurk|incineroar|lunala|regigigas|spidops,3,3,2.57,6,0,0.0
battle-gen9randombattle-6207,v1,random,v1Ad73f2ab1p8003,1,13,chansey|regice|serperior|sunflora|typhlosion|zamazenta,archaludon|chiyu|revavroom|shiftry|swanna|sylveon,1,5,5.0,6,0,0.0
battle-gen9randombattle-6208,v1,random,v1Ad73f2ab1p8003,1,24,dipplin|hariyama|hatterene|pecharunt|plusle|toxtricity,bastiodon|clawitzer|dunsparce|gardevoir|qwilfish|trevenant,1,5,5.0,6,0,0.0
battle-gen9randombattle-6209,v1,random,v1Ad73f2ab1p8003,1,22,basculinbluestriped|excadrill|hatterene|mewtwo|skarmory|toucannon,braviary|mienshao|raikou|rhydon|solgaleo|toucannon,3,3,3.0,6,0,0.0
battle-gen9randombattle-6210,v1,random,v1Ad73f2ab1p8003,1,21,drifblim|hydreigon|oinkologne|pecharunt|vikavolt|zekrom,ampharos|hitmontop|lokix|magcargo|umbreon|volcanion,2,4,4.0,6,0,0.0
battle-gen9randombattle-6211,v1,random,v1Ad73f2ab1p8003,1,18,arceusground|ditto|keldeoresolute|kingdra|rabsca|sunflora,abomasnow|azelf|drednaw|hatterene|heatran|inteleon,4,2,1.785,6,0,0.0
battle-gen9randombattle-6212,v1,random,v1Ad73f2ab1p8003,1,16,eelektross|glastrier|glimmora|necrozma|rayquaza|vivillontundra,farigiraf|groudon|rampardos|serperior|umbreon|whiscash,1,5,4.26,6,0,0.0
battle-gen9randombattle-6213,v1,random,v1Ad73f2ab1p8003,1,24,gliscor|gougingfire|hariyama|magmortar|palafin|registeel,altaria|banette|delphox|hoopaunbound|phione|virizion,2,4,3.43,6,0,0.0
battle-gen9randombattle-6214,v1,random,v1Ad73f2ab1p8003,1,22,amoonguss|cacturne|comfey|dragapult|drednaw|morpeko,electrodehisui|jirachi|keldeoresolute|morpeko|munkidori|palkia,2,4,3.802,6,0,0.0
battle-gen9randombattle-6215,v1,random,v1Ad73f2ab1p8003,1,15,bruxish|ironboulder|ironthorns|ribombee|scyther|weavile,armarouge|blastoise|dewgong|munkidori|perrserker|zamazenta,5,1,0.902,6,0,0.0
battle-gen9randombattle-6216,v1,random,v1Ad73f2ab1p8003,1,29,exeggutoralola|infernape|mimikyubusted|registeel|whimsicott|zekrom,grumpig|hydrapple|indeedeef|rotomwash|spiritomb|yanmega,2,4,3.269,6,0,0.0
battle-gen9randombattle-6217,v1,random,v1Ad73f2ab1p8003,1,36,bruxish|grafaiai|grumpig|illumise|jumpluff|kommoo,carbink|copperajah|cramorant|flapple|galvantula|gogoat,2,4,3.788,6,0,0.0
battle-gen9randombattle-6218,v1,random,v1Ad73f2ab1p8003,1,24,chiyu|grimmsnarl|lycanrocdusk|mismagius|toedscruel|zekrom,dipplin|dusknoir|entei|mandibuzz|sableye|thundurustherian,1,5,4.775,6,0,0.0
battle-gen9randombattle-6219,v1,random,v1Ad73f2ab1p8003,1,13,chiyu|clodsire|oricoriopau|scyther|spiritomb|swalot,basculin|ceruledge|ironjugulis|magmortar|palossand|urshifu,3,3,3.0,6,0,0.0
battle-gen9randombattle-6220,v1,random,v1Ad73f2ab1p8003,1,14,decidueye|dipplin|flareon|koraidon|malamar|ursaring,breloom|gengar|grumpig|pachirisu|tornadus|yanmega,2,4,3.573,6,0,0.0
battle-gen9randombattle-6221,v1,random,v1Ad73f2ab1p8003,1,38,ambipom|blaziken|gothitelle|grumpig|palkia|pikachuworld,arceusbug|jirachi|koraidon|mew|snorlax|ursaring,4,2,1.857,6,0,0.0
battle-gen9randombattle-6222,v1,random,v1Ad73f2ab1p8003,1,31,glastrier|mimikyu|slaking|tropius|umbreon|yanmega,illumise|lunala|magnezone|oranguru|ragingbolt|seviper,0,6,5.662,6,0,0.0
battle-gen9randombattle-6223,v1,random,v1Ad73f2ab1p8003,1,23,ambipom|gholdengo|greedent|mismagius|okidogi|victreebel,dialga|emboar|floatzel|groudon|lycanrocmidnight|mismagius,2,4,3.551,6,0,0.0
battle-gen9randombattle-6224,v1,random,v1Ad73f2ab1p8003,1,30,baxcalibur|chimecho|palafin|pawmot|phione|vikavolt,beartic|forretress|girafarig|lunala|typhlosionhisui|vaporeon,2,4,3.041,6,0,0.0
battle-gen9randombattle-6225,v1,random,v1Ad73f2ab1p8003,1,21,braviaryhisui|grafaiai|pelipper|registeel|venusaur|wugtrio,avalugghisui|basculegion|dialga|regidrago|toedscruel|torkoal,2,4,3.695,6,0,0.0
battle-gen9randombattle-6226,v1,random,v1Ad73f2ab1p8003,1,18,flamigo|jirachi|milotic|poliwrath|rampardos|snorlax,braviaryhisui|lanturn|persianalola|raikou|skeledirge|snorlax,4,2,1.701,6,0,0.0
battle-gen9randombattle-6227,v1,random,v1Ad73f2ab1p8003,1,13,arboliva|baxcalibur|brutebonnet|ironhands|kricketune|toxtricity,articunogalar|dugtrio|eternatus|excadrill|kingambit|ribombee,3,3,2.849,6,0,0.0
battle-gen9randombattle-6228,v1,random,v1Ad73f2ab1p8003,1,21,appletun|cacturne|cyclizar|flareon|perrserker|pikachusinnoh,ceruledge|cloyster|roaringmoon|sinistcha|solgaleo|taurospaldeablaze,3,3,2.384,6,0,0.0
battle-gen9randombattle-6229,v1,random,v1Ad73f2ab1p8003,1,17,granbull|greedent|lokix|roaringmoon|salamence|uxie,banette|dodrio|hitmonchan|ogerpontealtera|salamence|slaking,3,3,2.478,6,0,0.0
battle-gen9randombattle-6230,v1,random,v1Ad73f2ab1p8003,1,22,dusknoir|enamorus|lanturn|mismagius|regidrago|victreebel,camerupt|clodsire|exeggutor|goodrahisui|ribombee|trevenant,1,5,4.584,6,0,0.0
battle-gen9randombattle-6231,v1,random,v1Ad73f2ab1p8003,1,21,flamigo|ludicolo|miniorviolet|salazzle|slitherwing|tauros,arcaninehisui|cyclizar|dondozo|golurk|masquerain|slaking,3,3,2.879,6,0,0.0
battle-gen9randombattle-6232,v1,random,v1Ad73f2ab1p8003,1,23,ceruledge|deoxys|dipplin|golurk|volbeat|whimsicott,golduck|luvdisc|minun|piloswine|regidrago|toxicroak,3,3,2.814,6,0,0.0
battle-gen9randombattle-6233,v1,random,v1Ad73f2ab1p8003,1,25,ariados|greninja|gyarados|meowsticf|mienshao|rabsca,clefable|forretress|gholdengo|passimian|porygonz|wigglytuff,3,3,2.508,6,0,0.0
battle-gen9randombattle-6234,v1,random,v1Ad73f2ab1p8003,1,49,dialgaorigin|empoleon|hydrapple|mamoswine|milotic|raichualola,florges|latios|mew|regigigas|vileplume|zapdosgalar,4,2,2.0,6,0,0.0
battle-gen9randombattle-6235,v1,random,v1Ad73f2ab1p8003,1,21,banette|brambleghast|eiscue|glalie|kleavor|mightyena,grimmsnarl|mausholdfour|scyther|stonjourner|tsareena|vileplume,1,5,4.767,6,0,0.0
battle-gen9randombattle-6236,v1,random,v1Ad73f2ab1p8003,1,20,corviknight|gastrodon|lucario|oricorio|porygon2|rabsca,gogoat|gumshoos|heracross|pelipper|primarina|tornadustherian,1,5,4.24,6,0,0.0
battle-gen9randombattle-6237,v1,random,v1Ad73f2ab1p8003,1,24,hitmonchan|mandibuzz|oranguru|primarina|rampardos|volcanion,annihilape|hitmonchan|houndstone|piloswine|regirock|whiscash,3,3,2.769,6,0,0.0
battle-gen9randombattle-6238,v1,random,v1Ad73f2ab1p8003,1,13,azumarill|hariyama|mesprit|skarmory|tinkaton|vaporeon,decidueye|dudunsparcethreesegment|golurk|kyurem|mudsdale|tatsugiri,2,4,4.0,6,0,0.0
battle-gen9randombattle-6239,v1,random,v1Ad73f2ab1p8003,1,18,delphox|flapple|grimmsnarl|ironmoth|orthworm|vigoroth,clefable|conkeldurr|gengar|rotomwash|tornadustherian|umbreon,2,4,4.0,6,0,0.0
battle-gen9randombattle-6240,v1,random,v1Ad73f2ab1p8003,1,19,archaludon|hippowdon|porygon2|samurott|vivillontundra|zangoose,deoxysattack|electrodehisui|flygon|lumineon|taurospaldeablaze|tinkaton,3,3,2.397,6,0,0.0
battle-gen9randombattle-6241,v1,random,v1Ad73f2ab1p8003,1,18,decidueye|deoxysdefense|dewgong|flamigo|terapagosterastal|torterra,comfey|feraligatr|flamigo|persian|probopass|shiftry,2,4,3.04,6,0,0.0
battle-gen9randombattle-6242,v1,random,v1Ad73f2ab1p8003,1,25,archaludon|azumarill|leavanny|manaphy|sceptile|wyrdeer,lilligant|milotic|morpeko|noctowl|okidogi|rhyperior,1,5,4.563,6,0,0.0
battle-gen9randombattle-6243,v1,random,v1Ad73f2ab1p8003,1,20,grumpig|hawlucha|necrozmaduskmane|ogerponhearthflame|sableye|zarudedada,fezandipiti|medicham|meowscarada|solgaleo|taurospaldeaaqua|zangoose,2,4,3.516,6,0,0.0
battle-gen9randombattle-6244,v1,random,v1Ad73f2ab1p8003,1,23,carbink|corviknight|cresselia|deoxysspeed|mudsdale|sneasler,grumpig|manaphy|okidogi|sudowoodo|tatsugiri|umbreon,2,4,3.391,6,0,0.0
battle-gen9randombattle-6245,v1,random,v1Ad73f2ab1p8003,1,23,glaceon|ironhands|keldeoresolute|lumineon|rampardos|sableye,chiyu|moltresgalar|scizor|squawkabilly|vileplume|zaciancrowned,3,3,3.0,6,0,0.0
battle-gen9randombattle-6246,v1,random,v1Ad73f2ab1p8003,1,23,ampharos|blissey|cloyster|corviknight|dipplin|dondozo,arbok|forretress|seviper|toucannon|zarudedada|zekrom,3,3,2.379,6,0,0.0
battle-gen9randombattle-6247,v1,random,v1Ad73f2ab1p8003,1,22,cinderace|dachsbun|gallade|palafin|rabsca|terapagosterastal,alomomola|bellossom|gogoat|golemalola|houndstone|pachirisu,1,5,4.707,6,0,0.0
battle-gen9randombattle-6248,v1,random,v1Ad73f2ab1p8003,1,33,barraskewda|girafarig|goodra|jolteon|passimian|screamtail,bellossom|dragalge|magmortar|mew|pincurchin|sawsbuckwinter,4,2,1.146,6,0,0.0
battle-gen9randombattle-6249,v1,random,v1Ad73f2ab1p8003,1,27,avalugg|dragalge|garganacl|manaphy|rotom|whiscash,groudon|pelipper|sinistchamasterpiece|slitherwing|torterra|uxie,0,6,5.176,6,0,0.0
battle-gen9randombattle-6250,v1,random,v1Ad73f2ab1p8003,1,21,arbok|arboliva|blissey|brambleghast|cloyster|deoxysdefense,coalossal|gholdengo|infernape|lugia|lumineon|virizion,1,5,4.874,6,0,0.0
battle-gen9randombattle-6251,v1,random,v1Ad73f2ab1p8003,1,22,brutebonnet|cyclizar|irontreads|primarina|shayminsky|toxtricity,arceuspsychic|ogerponcornerstone|smeargle|toucannon|zacian|zarude,2,4,3.551,6,0,0.0
battle-gen9randombattle-6252,v1,random,v1Ad73f2ab1p8003,1,22,camerupt|noivern|polteageist|salazzle|suicune|vivillonocean,bruxish|eelektross|electrodehisui|kleavor|mightyena|reshiram,2,4,3.446,6,0,0.0
battle-gen9randombattle-6253,v1,random,v1Ad73f2ab1p8003,1,15,lugia|magearna|perrserker|quaquaval|scovillain|shaymin,archaludon|clawitzer|hitmontop|pawmot|revavroom|sandaconda,2,4,4.0,6,0,0.0
battle-gen9randombattle-6254,v1,random,v1Ad73f2ab1p8003,1,21,bisharp|gallade|granbull|mimikyubusted|samurott|toedscruel,blaziken|floatzel|hitmontop|ogerponcornerstone|raichualola|tentacruel,3,3,3.0,6,0,0.0
battle-gen9randombattle-6255,v1,random,v1Ad73f2ab1p8003,1,16,cyclizar|donphan|glastrier|heracross|poliwrath|skeledirge,dusknoir|girafarig|ironhands|luvdisc|palafinhero|probopass,1,5,5.0,6,0,0.0
battle-gen9randombattle-6256,v1,random,v1Ad73f2ab1p8003,1,19,breloom|chandelure|cryogonal|dugtrio|wochien|zamazenta,dusknoir|meowsticf|moltres|plusle|tinkaton|ursaring,2,4,3.975,6,0,0.0
battle-gen9randombattle-6257,v1,random,v1Ad73f2ab1p8003,1,17,deoxysspeed|dialga|furret|salamence|samurotthisui|typhlosion,brutebonnet|florges|froslass|greattusk|klefki|sandslash,2,4,3.447,6,0,0.0
battle-gen9randombattle-6258,v1,random,v1Ad73f2ab1p8003,1,16,glastrier|sandaconda|sandslash|vaporeon|wochien|zamazenta,gallade|klawf|lanturn|mimikyu|porygon2|spectrier,1,5,5.0,6,0,0.0
battle-gen9randombattle-6259,v1,random,v1Ad73f2ab1p8003,1,23,arceusghost|lugia|moltresgalar|necrozma|primarina|sandyshocks,coalossal|entei|espeon|gardevoir|keldeoresolute|toedscruel,2,4,3.387,6,0,0.0
battle-gen9randombattle-6260,v1,random,v1Ad73f2ab1p8003,1,23,ariados|chandelure|chansey|chesnaught|dipplin|gardevoir,bastiodon|ceruledge|dragonite|enamorustherian|greninja|ironcrown,2,4,3.634,6,0,0.0
battle-gen9randombattle-6261,v1,random,v1Ad73f2ab1p8003,1,21,emboar|grimmsnarl|illumise|oinkolognef|revavroom|rotomfan,bastiodon|cyclizar|diancie|donphan|scrafty|swalot,1,5,4.43,6,0,0.0
battle-gen9randombattle-6262,v1,random,v1Ad73f2ab1p8003,1,11,azelf|cloyster|gengar|inteleon|jirachi|mamoswine,deoxysattack|duraludon|goodra|hawlucha|lucario|meowscarada,3,3,3.0,6,0,0.0
battle-gen9randombattle-6263,v1,random,v1Ad73f2ab1p8003,1,14,annihilape|arceuselectric|basculegion|regidrago|sandyshocks|serperior,drednaw|hippowdon|hitmonchan|kingambit|roaringmoon|toxapex,0,6,5.257,6,0,0.0
battle-gen9randombattle-6264,v1,random,v1Ad73f2ab1p8003,1,41,ariados|azelf|froslass|gumshoos|hitmonchan|tyranitar,galvantula|gothitelle|mismagius|sinistchamasterpiece|suicune|victreebel,4,2,2.0,6,0,0.0
battle-gen9randombattle-6265,v1,random,v1Ad73f2ab1p8003,1,19,armarouge|basculegionf|dialgaorigin|gastrodon|rotomheat|sawsbuckautumn,fluttermane|kyogre|malamar|rayquaza|swanna|volbeat,3,3,3.0,6,0,0.0
battle-gen9randombattle-6266,v1,random,v1Ad73f2ab1p8003,1,18,dragalge|gastrodon|houndstone|qwilfish|roaringmoon|smeargle,blastoise|cacturne|deoxysdefense|medicham|mismagius|reshiram,2,4,3.317,6,0,0.0
battle-gen9randombattle-6267,v1,random,v1Ad73f2ab1p8003,1,18,golem|greedent|hoopa|lucario|solgaleo|torterra,bombirdier|groudon|hitmonlee|incineroar|necrozma|regieleki,3,3,2.519,6,0,0.0
battle-gen9randombattle-6268,v1,random,v1Ad73f2ab1p8003,1,33,arbok|entei|gurdurr|malamar|rabsca|rillaboom,alomomola|arcaninehisui|giratina|ironhands|terrakion|vespiquen,3,3,2.365,6,0,0.0
battle-gen9randombattle-6269,v1,random,v1Ad73f2ab1p8003,1,59,bombirdier|clodsire|fezandipiti|hitmonchan|magearnaoriginal|palossand,cinccino|decidueyehisui|magcargo|raikou|sandaconda|vikavolt,4,2,1.992,6,0,0.0
battle-gen9randombattle-6270,v1,random,v1Ad73f2ab1p8003,1,14,blastoise|cetitan|mew|oranguru|samurott|squawkabilly,basculegion|diancie|meowscarada|sunflora|thundurus|zoroark,2,4,3.732,6,0,0.0
battle-gen9randombattle-6271,v1,random,v1Ad73f2ab1p8003,1,20,araquanid|brambleghast|bruxish|charizard|krookodile|wyrdeer,camerupt|hooh|ironbundle|kingdra|krookodile|zangoose,3,3,3.0,6,0,0.0
battle-gen9randombattle-6272,v1,random,v1Ad73f2ab1p8003,1,24,avalugghisui|ditto|leafeon|lugia|slowkinggalar|ursalunabloodmoon,baxcalibur|bruxish|flareon|gardevoir|ironhands|mightyena,1,5,4.806,6,0,0.0
battle-gen9randombattle-6273,v1,random,v1Ad73f2ab1p8003,1,24,arcaninehisui|flapple|glastrier|ironcrown|scyther|zoroark,clefable|dunsparce|hitmonchan|palafinhero|rhydon|vileplume,5,1,1.0,6,0,0.0
battle-gen9randombattle-6274,v1,random,v1Ad73f2ab1p8003,1,24,exeggutor|hitmonchan|keldeoresolute|kingdra|lunala|palossand,bellossom|cetitan|ironleaves|mightyena|terapagosstellar|wigglytuff,0,6,5.227,6,0,0.0
battle-gen9randombattle-6275,v1,random,v1Ad73f2ab1p8003,1,27,altaria|houndstone|hypno|regieleki|regigigas|slowbro,bisharp|magcargo|necrozmaduskmane|quagsire|quaquaval|spiritomb,2,4,3.134,6,0,0.0
battle-gen9randombattle-6276,v1,random,v1Ad73f2ab1p8003,1,24,barraskewda|bastiodon|baxcalibur|sceptile|shaymin|sudowoodo,cyclizar|empoleon|mandibuzz|meganium|piloswine|zacian,3,3,2.876,6,0,0.0
battle-gen9randombattle-6277,v1,random,v1Ad73f2ab1p8003,1,18,cinccino|lapras|lugia|manaphy|toxtricity|weavile,dragapult|kricketune|rotomfrost|scyther|smeargle|zekrom,2,4,3.869,6,0,0.0
battle-gen9randombattle-6278,v1,random,v1Ad73f2ab1p8003,1,34,ambipom|calyrexice|drednaw|eiscuenoice|giratina|lokix,ironboulder|ironleaves|skarmory|spectrier|vigoroth|whiscash,4,2,1.849,6,0,0.0
battle-gen9randombattle-6279,v1,random,v1Ad73f2ab1p8003,1,74,arboliva|greattusk|hatterene|oranguru|oricorio|tentacruel,beartic|electrode|illumise|leafeon|spectrier|swampert,2,4,3.143,6,0,0.0
battle-gen9randombattle-6280,v1,random,v1Ad73f2ab1p8003,1,21,deoxysattack|greattusk|landorustherian|samurott|scovillain|slowbro,bellibolt|bruxish|comfey|ironhands|maushold|walkingwake,2,4,3.507,6,0,0.0
battle-gen9randombattle-6281,v1,random,Oppd73f2ab1p8003,0,36,azumarill|cryogonal|dragonite|latios|pachirisu|ursaring,coalossal|dondozo|donphan|gurdurr|sawsbuckwinter|sinistchamasterpiece,6,0,0.0,5,1,0.14
battle-gen9randombattle-6282,v1,random,v1Ad73f2ab1p8003,1,19,alomomola|electivire|flamigo|groudon|meowstic|sceptile,barraskewda|dudunsparce|duraludon|gurdurr|ninetales|skarmory,3,3,2.711,6,0,0.0
battle-gen9randombattle-6283,v1,random,v1Ad73f2ab1p8003,1,18,banette|bisharp|inteleon|screamtail|thundurus|tropius,breloom|carbink|darkrai|grafaiai|passimian|torkoal,3,3,2.707,6,0,0.0
battle-gen9randombattle-6284,v1,random,v1Ad73f2ab1p8003,1,15,charizard|eelektross|flapple|fluttermane|toxicroak|tsareena,electrode|espeon|registeel|scrafty|toxicroak|zarudedada,1,5,4.581,6,0,0.0
battle-gen9randombattle-6285,v1,random,v1Ad73f2ab1p8003,1,22,dodrio|garganacl|ninetalesalola|phione|qwilfish|toedscruel,clawitzer|cyclizar|flygon|ironmoth|sawsbuckwinter|slitherwing,2,4,4.0,6,0,0.0
battle-gen9randombattle-6286,v1,random,Oppd73f2ab1p8003,0,43,dunsparce|grimmsnarl|klawf|lugia|quagsire|tyranitar,arceusgrass|bruxish|dewgong|fezandipiti|gogoat|oricoriopau,6,0,0.0,5,1,0.14
battle-gen9randombattle-6287,v1,random,v1Ad73f2ab1p8003,1,64,gothitelle|gougingfire|mandibuzz|smeargle|uxie|weezing,arbok|articuno|chandelure|glastrier|scrafty|shiftry,2,4,4.0,6,0,0.0
battle-gen9randombattle-6288,v1,random,v1Ad73f2ab1p8003,1,22,clefable|donphan|ironjugulis|pelipper|scizor|vigoroth,dugtrioalola|eelektross|milotic|muk|poliwrath|terapagosterastal,2,4,3.802,6,0,0.0
battle-gen9randombattle-6289,v1,random,v1Ad73f2ab1p8003,1,33,mamoswine|milotic|mukalola|orthworm|regidrago|umbreon,ariados|deoxysdefense|dodrio|lugia|slitherwing|torterra,4,2,1.539,6,0,0.0
battle-gen9randombattle-6290,v1,random,v1Ad73f2ab1p8003,1,18,ambipom|ironjugulis|jumpluff|lumineon|suicune|volcarona,delibird|hitmonchan|mesprit|seviper|swampert|tornadus,1,5,4.616,6,0,0.0
battle-gen9randombattle-6291,v1,random,v1Ad73f2ab1p8003,1,24,articunogalar|empoleon|heracross|hooh|jolteon|wigglytuff,brutebonnet|moltres|ninetalesalola|oinkolognef|spidops|ursalunabloodmoon,1,5,4.306,6,0,0.0
battle-gen9randombattle-6292,v1,random,v1Ad73f2ab1p8003,1,19,enamorustherian|gumshoos|infernape|ironboulder|klefki|spiritomb,brutebonnet|deoxysspeed|kommoo|piloswine|registeel|reshiram,3,3,2.753,6,0,0.0
battle-gen9randombattle-6293,v1,random,v1Ad73f2ab1p8003,1,14,cacturne|dunsparce|grafaiai|ironmoth|rabsca|vikavolt,breloom|galvantula|klawf|mamoswine|vigoroth|weezing,1,5,4.129,6,0,0.0
battle-gen9randombattle-6294,v1,random,v1Ad73f2ab1p8003,1,25,carbink|clefable|mesprit|rhydon|toxtricity|yanmega,arbok|galvantula|ironcrown|palossand|sandaconda|slaking,1,5,4.84,6,0,0.0
battle-gen9randombattle-6295,v1,random,v1Ad73f2ab1p8003,1,42,avalugghisui|bruxish|comfey|electrodehisui|inteleon|malamar,cinderace|greedent|passimian|seviper|skuntank|snorlax,2,4,3.073,6,0,0.0
battle-gen9randombattle-6296,v1,random,v1Ad73f2ab1p8003,1,11,cresselia|glalie|gothitelle|serperior|tornadus|venusaur,alcremierubyswirl|bruxish|noivern|rhyperior|torkoal|vileplume,0,6,5.702,6,0,0.0
battle-gen9randombattle-6297,v1,random,v1Ad73f2ab1p8003,1,18,copperajah|minun|necrozmaduskmane|scyther|umbreon|ursaring,crawdaunt|dachsbun|hypno|ironbundle|lokix|volcarona,2,4,4.0,6,0,0.0
battle-gen9randombattle-6298,v1,random,v1Ad73f2ab1p8003,1,20,arbok|medicham|meowsticf|tropius|tsareena|vikavolt,comfey|dugtrioalola|golduck|komala|sinistchamasterpiece|toxicroak,2,4,3.521,6,0,0.0
battle-gen9randombattle-6299,v1,random,v1Ad73f2ab1p8003,1,93,ceruledge|floatzel|kricketune|lunala|registeel|swanna,arceusghost|conkeldurr|phione|spiritomb|vespiquen|weavile,3,3,2.322,6,0,0.0
battle-gen9randombattle-6300,v1,random,v1Ad73f2ab1p8003,1,13,brambleghast|mienshao|politoed|raichualola|slowbro|talonflame,espathra|infernape|misdreavus|toxapex|venomoth|zarude,3,3,2.709,6,0,0.0
battle-gen9randombattle-6301,v1,random,v1Ad73f2ab1p8003,1,18,beartic|crabominable|moltresgalar|pachirisu|palossand|tauros,meloetta|pachirisu|ribombee|sableye|shiftry|sunflora,2,4,3.03,6,0,0.0
battle-gen9randombattle-6302,v1,random,v1Ad73f2ab1p8003,1,20,avalugghisui|chiyu|deoxys|exeggutoralola|persianalola|walkingwake,baxcalibur|brutebonnet|espathra|luxray|magcargo|miraidon,2,4,3.806,6,0,0.0
battle-gen9randombattle-6303,v1,random,v1Ad73f2ab1p8003,1,18,coalossal|empoleon|furret|lurantis|minioryellow|wigglytuff,dodrio|luxray|mabosstiff|magmortar|torterra|zebstrika,2,4,3.284,6,0,0.0
battle-gen9randombattle-6304,v1,random,v1Ad73f2ab1p8003,1,20,falinks|plusle|sandaconda|sinistcha|tropius|wigglytuff,arceusfighting|basculegion|exeggutoralola|golduck|plusle|sinistcha,2,4,3.482,6,0,0.0
battle-gen9randombattle-6305,v1,random,v1Ad73f2ab1p8003,1,26,blastoise|fezandipiti|flygon|galvantula|gengar|scizor,gliscor|klawf|pelipper|seviper|spectrier|toxicroak,1,5,4.529,6,0,0.0
battle-gen9randombattle-6306,v1,random,v1Ad73f2ab1p8003,1,15,banette|klawf|sandyshocks|tornadustherian|toxicroak|veluza,annihilape|baxcalibur|irontreads|latios|magmortar|volcanion,2,4,3.76,6,0,0.0
battle-gen9randombattle-6307,v1,random,v1Ad73f2ab1p8003,1,23,farigiraf|flamigo|shiftry|sinistcha|tinkaton|zebstrika,dragonite|lucario|magcargo|mimikyu|ogerponwellspring|roaringmoon,5,1,1.0,6,0,0.0
