battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61084,v1,random,v1Ab728c380p8002,1,15,armarouge|banette|jumpluff|primarina|rillaboom|slaking,dudunsparcethreesegment|eelektross|glastrier|gyarados|regirock|zapdos,3,3,2.305,6,0,0.0
battle-gen9randomdoublesbattle-61085,v1,random,v1Ab728c380p8002,1,10,dodrio|drednaw|froslass|sandaconda|sceptile|skuntank,hydreigon|mudsdale|salamence|screamtail|whiscash|zoroark,4,2,2.0,6,0,0.0
battle-gen9randomdoublesbattle-61086,v1,random,v1Ab728c380p8002,1,8,ariados|dachsbun|froslass|hooh|skarmory|tyranitar,murkrow|polteageistantique|samurotthisui|slowbro|solgaleo|swalot,2,4,3.147,6,0,0.0
battle-gen9randomdoublesbattle-61087,v1,random,v1Ab728c380p8002,1,13,carbink|charizard|ditto|goodrahisui|meganium|tsareena,dewgong|eternatus|jumpluff|oricoriopau|slaking|sudowoodo,2,4,3.901,6,0,0.0
battle-gen9randomdoublesbattle-61088,v1,random,v1Ab728c380p8002,1,9,ironmoth|leafeon|pikachusinnoh|sandyshocks|sceptile|spidops,ambipom|dialga|dragalge|revavroom|uxie|zoroark,1,5,4.282,6,0,0.0
battle-gen9randomdoublesbattle-61089,v1,random,v1Ab728c380p8002,1,8,chesnaught|palafin|pikachukalos|scizor|skeledirge|veluza,drifblim|goodra|hypno|ironhands|porygonz|swanna,1,5,3.738,6,0,0.0
battle-gen9randomdoublesbattle-61090,v1,random,v1Ab728c380p8002,1,11,chandelure|floatzel|gallade|jirachi|snorlax|zapdos,appletun|armarouge|kyuremwhite|leafeon|regirock|umbreon,3,3,2.654,6,0,0.0
battle-gen9randomdoublesbattle-61091,v1,random,v1Ab728c380p8002,1,6,amoonguss|beartic|drifblim|eelektross|minun|ninetales,basculinbluestriped|cryogonal|dewgong|oinkologne|serperior|vileplume,2,4,3.061,6,0,0.0
battle-gen9randomdoublesbattle-61092,v1,random,v1Ab728c380p8002,1,14,brutebonnet|cramorant|cresselia|kricketune|lilligant|milotic,arbok|gumshoos|orthworm|rotomwash|sandaconda|wigglytuff,1,5,3.648,6,0,0.0
battle-gen9randomdoublesbattle-61093,v1,random,v1Ab728c380p8002,1,8,armarouge|dialga|ironleaves|koraidon|noctowl|primarina,braviary|groudon|mabosstiff|smeargle|spiritomb|venomoth,3,3,2.468,6,0,0.0
battle-gen9randomdoublesbattle-61094,v1,random,v1Ab728c380p8002,1,8,altaria|hatterene|ludicolo|malamar|miraidon|seviper,forretress|golem|hoopaunbound|palafin|regirock|terapagos,2,4,2.963,6,0,0.0
battle-gen9randomdoublesbattle-61095,v1,random,v1Ab728c380p8002,1,8,inteleon|magmar|meloetta|passimian|samurott|shayminsky,baxcalibur|metagross|morpeko|sandyshocks|tinglu|tsareena,0,6,4.988,6,0,0.0
battle-gen9randomdoublesbattle-61096,v1,random,v1Ab728c380p8002,1,9,bronzong|cinderace|comfey|cresselia|reshiram|wugtrio,arboliva|articunogalar|blaziken|lilliganthisui|salazzle|screamtail,1,5,3.837,6,0,0.0
battle-gen9randomdoublesbattle-61097,v1,random,v1Ab728c380p8002,1,7,ambipom|clawitzer|noctowl|reshiram|reuniclus|slowking,forretress|garchomp|hitmontop|jolteon|polteageist|vileplume,1,5,4.036,6,0,0.0
battle-gen9randomdoublesbattle-61098,v1,random,v1Ab728c380p8002,1,11,armarouge|clefable|gogoat|regirock|rhydon|scrafty,empoleon|gogoat|gyarados|hydrapple|mimikyu|necrozmaduskmane,2,4,3.262,6,0,0.0
battle-gen9randomdoublesbattle-61099,v1,random,v1Ab728c380p8002,1,7,bombirdier|forretress|magmar|pawmot|uxie|zamazentacrowned,golemalola|magmar|okidogi|persian|spectrier|walkingwake,2,4,3.138,6,0,0.0
battle-gen9randomdoublesbattle-61100,v1,random,v1Ab728c380p8002,1,10,delphox|pachirisu|serperior|spidops|tsareena|zebstrika,cyclizar|hoopaunbound|kingambit|medicham|wigglytuff|zebstrika,2,4,3.281,6,0,0.0
battle-gen9randomdoublesbattle-61101,v1,random,v1Ab728c380p8002,1,8,coalossal|honchkrow|kyuremblack|miraidon|registeel|tsareena,blissey|delphox|krookodile|meowscarada|politoed|vespiquen,1,5,3.429,6,0,0.0
battle-gen9randomdoublesbattle-61102,v1,random,v1Ab728c380p8002,1,9,calyrexshadow|clefairy|goodra|kingambit|victreebel|zoroarkhisui,arcanine|decidueyehisui|glalie|houndoom|mightyena|pachirisu,0,6,4.92,6,0,0.0
battle-gen9randomdoublesbattle-61103,v1,random,v1Ab728c380p8002,1,9,espeon|gardevoir|probopass|roaringmoon|scovillain|vileplume,electabuzz|hippowdon|roaringmoon|rotom|sunflora|veluza,2,4,3.331,6,0,0.0
battle-gen9randomdoublesbattle-61104,v1,random,v1Ab728c380p8002,1,9,chandelure|heatran|keldeoresolute|noivern|persian|scrafty,clefairy|ditto|gholdengo|serperior|shiftry|zapdos,3,3,2.099,6,0,0.0
battle-gen9randomdoublesbattle-61105,v1,random,v1Ab728c380p8002,1,8,bruxish|enamorustherian|gallade|magnezone|vespiquen|zamazenta,clefable|kyogre|latios|mimikyu|mudsdale|rotommow,1,5,3.852,6,0,0.0
battle-gen9randomdoublesbattle-61106,v1,random,v1Ab728c380p8002,1,8,brambleghast|calyrexice|eiscue|mausholdfour|plusle|vigoroth,bombirdier|okidogi|persianalola|porygonz|sandslashalola|talonflame,1,5,4.184,6,0,0.0
battle-gen9randomdoublesbattle-61107,v1,random,v1Ab728c380p8002,1,11,altaria|annihilape|gyarados|mabosstiff|porygon2|primarina,bombirdier|dondozo|passimian|tinglu|tinkaton|toedscruel,1,5,3.887,6,0,0.0
battle-gen9randomdoublesbattle-61108,v1,random,v1Ab728c380p8002,1,11,drifblim|furret|overqwil|quagsire|regidrago|thundurustherian,camerupt|grimmsnarl|inteleon|quaquaval|scrafty|talonflame,1,5,3.98,6,0,0.0
battle-gen9randomdoublesbattle-61109,v1,random,v1Ab728c380p8002,1,10,cacturne|donphan|empoleon|latias|slowbrogalar|tyranitar,arceusflying|cacturne|darkrai|minun|sneasler|toxapex,3,3,2.289,6,0,0.0
battle-gen9randomdoublesbattle-61110,v1,random,v1Ab728c380p8002,1,14,arcanine|chienpao|ironhands|keldeoresolute|registeel|serperior,ambipom|chiyu|falinks|hydrapple|spidops|zoroarkhisui,3,3,2.701,6,0,0.0
battle-gen9randomdoublesbattle-61111,v1,random,v1Ab728c380p8002,1,9,clefairy|dusknoir|magmar|pelipper|sunflora|trevenant,cinderace|froslass|rayquaza|snorlax|victreebel|walkingwake,2,4,2.722,6,0,0.0
battle-gen9randomdoublesbattle-61112,v1,random,v1Ab728c380p8002,1,7,breloom|dedenne|golurk|keldeoresolute|klefki|volcarona,bellibolt|breloom|gyarados|ironbundle|sandslashalola|sawsbuckautumn,0,6,4.976,6,0,0.0
battle-gen9randomdoublesbattle-61113,v1,random,v1Ab728c380p8002,1,9,armarouge|ironthorns|ludicolo|mandibuzz|registeel|umbreon,beartic|gyarados|hydreigon|passimian|revavroom|swalot,1,5,4.047,6,0,0.0
battle-gen9randomdoublesbattle-61114,v1,random,v1Ab728c380p8002,1,10,amoonguss|bronzong|inteleon|mamoswine|porygonz|typhlosion,basculinbluestriped|eternatus|irontreads|meganium|sinistchamasterpiece|zacian,2,4,3.01,6,0,0.0
battle-gen9randomdoublesbattle-61115,v1,random,v1Ab728c380p8002,1,14,fluttermane|kleavor|mandibuzz|munkidori|regirock|spidops,appletun|cryogonal|dachsbun|decidueye|grimmsnarl|muk,3,3,2.483,6,0,0.0
battle-gen9randomdoublesbattle-61116,v1,random,v1Ab728c380p8002,1,16,arceusdragon|cinccino|dragapult|frosmoth|hariyama|rotomfrost,banette|cloyster|crabominable|electrodehisui|uxie|wochien,3,3,2.877,6,0,0.0
battle-gen9randomdoublesbattle-61117,v1,random,v1Ab728c380p8002,1,9,fezandipiti|mabosstiff|magcargo|mismagius|orthworm|venusaur,altaria|hitmonlee|palafin|scyther|volcanion|zekrom,2,4,2.085,6,0,0.0
battle-gen9randomdoublesbattle-61118,v1,random,v1Ab728c380p8002,1,9,copperajah|enamorus|exeggutor|feraligatr|gougingfire|yanmega,bombirdier|fluttermane|kricketune|seviper|sylveon|terapagos,2,4,3.806,6,0,0.0
battle-gen9randomdoublesbattle-61119,v1,random,v1Ab728c380p8002,1,8,chiyu|darkrai|deoxysspeed|hawlucha|lilligant|vileplume,bombirdier|eelektross|hypno|regice|slaking|torkoal,1,5,4.141,6,0,0.0
battle-gen9randomdoublesbattle-61120,v1,random,v1Ab728c380p8002,1,7,greninja|jolteon|minun|ribombee|staraptor|vaporeon,comfey|irontreads|sinistcha|terapagos|umbreon|vileplume,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61121,v1,random,v1Ab728c380p8002,1,5,clefairy|indeedee|ironmoth|meowsticf|terapagos|typhlosion,golduck|leafeon|medicham|quagsire|reshiram|tinkaton,1,5,3.92,6,0,0.0
battle-gen9randomdoublesbattle-61122,v1,random,v1Ab728c380p8002,1,10,blaziken|grimmsnarl|palafin|perrserker|wigglytuff|zoroark,blaziken|gallade|palafin|polteageist|solgaleo|vespiquen,3,3,2.8,6,0,0.0
battle-gen9randomdoublesbattle-61123,v1,random,v1Ab728c380p8002,1,9,arbok|dipplin|emboar|hypno|ironthorns|phione,arboliva|crawdaunt|diancie|lycanrocdusk|polteageistantique|talonflame,1,5,4.572,6,0,0.0
battle-gen9randomdoublesbattle-61124,v1,random,v1Ab728c380p8002,1,8,arboliva|giratina|glaceon|inteleon|ironjugulis|ribombee,dragonite|gothitelle|koraidon|minun|ogerponhearthflame|veluza,2,4,3.836,6,0,0.0
battle-gen9randomdoublesbattle-61125,v1,random,v1Ab728c380p8002,1,11,archaludon|chandelure|cloyster|dipplin|grumpig|keldeoresolute,espathra|excadrill|hitmontop|illumise|ironvaliant|milotic,1,5,2.915,6,0,0.0
battle-gen9randomdoublesbattle-61126,v1,random,v1Ab728c380p8002,1,5,cetitan|clefairy|galvantula|komala|mudsdale|snorlax,cyclizar|dondozo|ironmoth|meowscarada|necrozmaduskmane|vigoroth,1,5,3.696,6,0,0.0
battle-gen9randomdoublesbattle-61127,v1,random,v1Ab728c380p8002,1,14,chesnaught|dragapult|gougingfire|gyarados|slowkinggalar|zarude,drifblim|lokix|regirock|seviper|skuntank|vikavolt,3,3,2.378,6,0,0.0
battle-gen9randomdoublesbattle-61128,v1,random,v1Ab728c380p8002,1,12,clodsire|dusknoir|excadrill|kricketune|leafeon|salazzle,dudunsparce|hitmontop|klawf|leavanny|moltresgalar|oricoriosensu,3,3,1.43,6,0,0.0
battle-gen9randomdoublesbattle-61129,v1,random,v1Ab728c380p8002,1,13,dondozo|gogoat|houndoom|leavanny|magcargo|reuniclus,deoxysspeed|lilligant|lumineon|magmar|screamtail|squawkabillyyellow,2,4,3.394,6,0,0.0
battle-gen9randomdoublesbattle-61130,v1,random,v1Ab728c380p8002,1,8,masquerain|poliwrath|primarina|sandslashalola|seviper|vileplume,amoonguss|ironvaliant|luxray|primarina|sceptile|skuntank,2,4,3.513,6,0,0.0
battle-gen9randomdoublesbattle-61131,v1,random,v1Ab728c380p8002,1,10,ironcrown|ironhands|sandyshocks|suicune|swanna|wyrdeer,gothitelle|inteleon|keldeoresolute|overqwil|toxtricitylowkey|wigglytuff,2,4,3.544,6,0,0.0
battle-gen9randomdoublesbattle-61132,v1,random,v1Ab728c380p8002,1,8,armarouge|delibird|dusknoir|ironboulder|ironbundle|luxray,camerupt|crabominable|greninja|mukalola|pelipper|zebstrika,2,4,3.881,6,0,0.0
battle-gen9randomdoublesbattle-61133,v1,random,v1Ab728c380p8002,1,8,diancie|gougingfire|lokix|lunala|rhyperior|spiritomb,exeggutor|farigiraf|luxray|tentacruel|victreebel|weavile,2,4,2.898,6,0,0.0
battle-gen9randomdoublesbattle-61134,v1,random,v1Ab728c380p8002,1,9,emboar|honchkrow|kyuremblack|rillaboom|talonflame|whimsicott,brutebonnet|mandibuzz|munkidori|quagsire|screamtail|vaporeon,3,3,2.48,6,0,0.0
battle-gen9randomdoublesbattle-61135,v1,random,v1Ab728c380p8002,1,11,appletun|chiyu|magmar|maushold|smeargle|tornadustherian,archaludon|deoxysdefense|milotic|rotom|scrafty|stonjourner,3,3,2.539,6,0,0.0
battle-gen9randomdoublesbattle-61136,v1,random,v1Ab728c380p8002,1,7,cinccino|kingambit|noctowl|rotomheat|wochien|zekrom,delphox|froslass|mismagius|suicune|toxtricity|weavile,1,5,4.185,6,0,0.0
battle-gen9randomdoublesbattle-61137,v1,random,v1Ab728c380p8002,1,8,arbok|cacturne|goodra|ironboulder|magnezone|uxie,florges|gardevoir|pincurchin|quagsire|registeel|tentacruel,1,5,4.094,6,0,0.0
battle-gen9randomdoublesbattle-61138,v1,random,v1Ab728c380p8002,1,7,avalugghisui|flapple|hooh|lurantis|regigigas|tauros,glimmora|magmortar|persianalola|pikachuhoenn|spectrier|zapdosgalar,2,4,2.669,6,0,0.0
battle-gen9randomdoublesbattle-61139,v1,random,v1Ab728c380p8002,1,11,alomomola|latias|milotic|qwilfishhisui|raikou|spidops,cinccino|electabuzz|grimmsnarl|poliwrath|tentacruel|ursalunabloodmoon,2,4,2.948,6,0,0.0
battle-gen9randomdoublesbattle-61140,v1,random,v1Ab728c380p8002,1,8,ampharos|gallade|gardevoir|greedent|hydreigon|ragingbolt,brutebonnet|granbull|mamoswine|rampardos|vikavolt|zekrom,2,4,3.549,6,0,0.0
battle-gen9randomdoublesbattle-61141,v1,random,v1Ab728c380p8002,1,8,archaludon|banette|hitmonchan|mismagius|primarina|tyranitar,annihilape|cryogonal|magmortar|moltresgalar|palossand|reuniclus,1,5,3.904,6,0,0.0
battle-gen9randomdoublesbattle-61142,v1,random,v1Ab728c380p8002,1,8,blaziken|ceruledge|hariyama|lapras|plusle|venusaur,goodrahisui|leavanny|meganium|politoed|salazzle|tyranitar,1,5,4.031,6,0,0.0
battle-gen9randomdoublesbattle-61143,v1,random,v1Ab728c380p8002,1,7,appletun|ironboulder|meowscarada|milotic|palkia|vikavolt,comfey|mimikyu|pikachu|scovillain|spiritomb|talonflame,1,5,3.951,6,0,0.0
battle-gen9randomdoublesbattle-61144,v1,random,v1Ab728c380p8002,1,9,araquanid|dusknoir|electabuzz|fluttermane|mandibuzz|rotomfrost,clefairy|delphox|meowstic|spectrier|toxicroak|vikavolt,0,6,4.697,6,0,0.0
battle-gen9randomdoublesbattle-61145,v1,random,v1Ab728c380p8002,1,8,dudunsparce|floatzel|glaceon|masquerain|morpeko|whiscash,abomasnow|chandelure|lycanrocdusk|sandaconda|toxtricitylowkey|tropius,1,5,4.096,6,0,0.0
battle-gen9randomdoublesbattle-61146,v1,random,v1Ab728c380p8002,1,15,arbok|deoxysdefense|manaphy|meowsticf|pachirisu|volbeat,bruxish|florgesorange|granbull|oinkolognef|poliwrath|tropius,3,3,2.61,6,0,0.0
battle-gen9randomdoublesbattle-61147,v1,random,v1Ab728c380p8002,1,6,dodrio|dondozo|illumise|kleavor|mabosstiff|seviper,ariados|bastiodon|dialga|fluttermane|lilligant|terrakion,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-61148,v1,random,v1Ab728c380p8002,1,7,clefable|eiscuenoice|latias|regieleki|reshiram|urshifurapidstrike,frosmoth|kyogre|latias|quaquaval|skuntank|zapdos,2,4,3.439,6,0,0.0
battle-gen9randomdoublesbattle-61149,v1,random,v1Ab728c380p8002,1,9,arceusfire|goodrahisui|ironboulder|komala|oricoriopau|pelipper,chimecho|lokix|luvdisc|oinkolognef|raikou|trevenant,1,5,4.388,6,0,0.0
battle-gen9randomdoublesbattle-61150,v1,random,v1Ab728c380p8002,1,6,altaria|chiyu|conkeldurr|moltres|poliwrath|regieleki,chiyu|dedenne|dodrio|pincurchin|sawsbuck|vivillonmodern,2,4,3.325,6,0,0.0
battle-gen9randomdoublesbattle-61151,v1,random,v1Ab728c380p8002,1,10,empoleon|heatran|hoopaunbound|moltresgalar|tsareena|volcanion,brutebonnet|dewgong|greedent|pachirisu|regieleki|sandslash,2,4,3.393,6,0,0.0
battle-gen9randomdoublesbattle-61152,v1,random,v1Ab728c380p8002,1,8,braviary|cinderace|cryogonal|probopass|sandyshocks|wochien,baxcalibur|cyclizar|passimian|swanna|toedscruel|tsareena,0,6,4.857,6,0,0.0
battle-gen9randomdoublesbattle-61153,v1,random,v1Ab728c380p8002,1,8,eternatus|garchomp|taurospaldeacombat|terapagosterastal|urshifu|zebstrika,comfey|cryogonal|dudunsparce|mabosstiff|mandibuzz|pikachukalos,1,5,4.407,6,0,0.0
battle-gen9randomdoublesbattle-61154,v1,random,v1Ab728c380p8002,1,5,appletun|galvantula|ninetales|tyranitar|wochien|zapdos,calyrexice|cetitan|cobalion|greninja|passimian|typhlosionhisui,1,5,4.017,6,0,0.0
battle-gen9randomdoublesbattle-61155,v1,random,v1Ab728c380p8002,1,10,deoxys|flamigo|hitmontop|houndstone|screamtail|toxtricity,appletun|calyrexice|irontreads|latios|thundurustherian|torkoal,2,4,3.57,6,0,0.0
battle-gen9randomdoublesbattle-61156,v1,random,v1Ab728c380p8002,1,9,blissey|charizard|floatzel|hitmonlee|lucario|palossand,delphox|glimmora|gothitelle|mudsdale|roaringmoon|venomoth,2,4,3.31,6,0,0.0
battle-gen9randomdoublesbattle-61157,v1,random,v1Ab728c380p8002,1,8,donphan|dragapult|glaceon|rillaboom|salazzle|swampert,arceuspoison|armarouge|dipplin|honchkrow|ironbundle|meowstic,0,6,4.51,6,0,0.0
battle-gen9randomdoublesbattle-61158,v1,random,v1Ab728c380p8002,1,11,arbok|dewgong|dugtrioalola|incineroar|leafeon|lurantis,incineroar|okidogi|regigigas|regirock|squawkabillyyellow|sylveon,2,4,3.335,6,0,0.0
battle-gen9randomdoublesbattle-61159,v1,random,v1Ab728c380p8002,1,7,dachsbun|grimmsnarl|latias|lurantis|mewtwo|tornadustherian,bruxish|gallade|irontreads|suicune|tinkaton|torterra,1,5,3.889,6,0,0.0
battle-gen9randomdoublesbattle-61160,v1,random,v1Ab728c380p8002,1,8,eelektross|lunala|muk|volbeat|volcanion|zarudedada,araquanid|klawf|mightyena|miniorindigo|sunflora|virizion,0,6,4.292,6,0,0.0
battle-gen9randomdoublesbattle-61161,v1,random,v1Ab728c380p8002,1,6,dachsbun|deoxysattack|hariyama|ironboulder|palossand|sudowoodo,drednaw|lycanroc|meowscarada|necrozma|squawkabillyblue|trevenant,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61162,v1,random,v1Ab728c380p8002,1,10,armarouge|dusknoir|glalie|irontreads|lanturn|lapras,calyrexshadow|keldeoresolute|noivern|porygon2|tinglu|zangoose,1,5,4.078,6,0,0.0
battle-gen9randomdoublesbattle-61163,v1,random,v1Ab728c380p8002,1,13,chimecho|dewgong|magnezone|masquerain|pikachuunova|weavile,electrode|heracross|regigigas|stonjourner|vaporeon|vespiquen,1,5,4.104,6,0,0.0
battle-gen9randomdoublesbattle-61164,v1,random,v1Ab728c380p8002,1,6,abomasnow|ironvaliant|kingdra|magearnaoriginal|palafin|regigigas,alcremierubyswirl|espeon|glaceon|kyuremwhite|ragingbolt|tinglu,1,5,4.152,6,0,0.0
battle-gen9randomdoublesbattle-61165,v1,random,v1Ab728c380p8002,1,10,garchomp|glastrier|ironhands|ironmoth|typhlosion|wochien,glimmora|milotic|scrafty|toxapex|typhlosionhisui|umbreon,3,3,1.852,6,0,0.0
battle-gen9randomdoublesbattle-61166,v1,random,v1Ab728c380p8002,1,9,altaria|arbok|flareon|hooh|sylveon|wugtrio,espeon|glastrier|gogoat|porygonz|seviper|tatsugiri,1,5,4.034,6,0,0.0
battle-gen9randomdoublesbattle-61167,v1,random,v1Ab728c380p8002,1,7,greedent|infernape|qwilfish|ribombee|tatsugiri|taurospaldeablaze,drednaw|fezandipiti|lilligant|thundurus|weavile|wochien,1,5,4.82,6,0,0.0
battle-gen9randomdoublesbattle-61168,v1,random,v1Ab728c380p8002,1,7,camerupt|forretress|houndoom|spiritomb|torterra|trevenant,bruxish|dudunsparce|furret|reuniclus|swanna|trevenant,2,4,3.554,6,0,0.0
battle-gen9randomdoublesbattle-61169,v1,random,v1Ab728c380p8002,1,8,greninja|minior|registeel|scyther|skuntank|whimsicott,froslass|grumpig|incineroar|leafeon|wigglytuff|zarudedada,1,5,3.931,6,0,0.0
battle-gen9randomdoublesbattle-61170,v1,random,v1Ab728c380p8002,1,11,baxcalibur|froslass|ironvaliant|pikachualola|sandyshocks|volcanion,hawlucha|ludicolo|minun|pawmot|phione|regigigas,1,5,4.361,6,0,0.0
battle-gen9randomdoublesbattle-61171,v1,random,v1Ab728c380p8002,1,9,clodsire|kricketune|quagsire|roaringmoon|salamence|slaking,amoonguss|azelf|donphan|regigigas|stonjourner|ursaluna,0,6,5.337,6,0,0.0
battle-gen9randomdoublesbattle-61172,v1,random,v1Ab728c380p8002,1,10,araquanid|breloom|dedenne|electrode|mabosstiff|scrafty,ambipom|blissey|jumpluff|screamtail|swanna|tinglu,1,5,4.05,6,0,0.0
battle-gen9randomdoublesbattle-61173,v1,random,v1Ab728c380p8002,1,13,blastoise|empoleon|miraidon|regigigas|registeel|squawkabillyyellow,alomomola|araquanid|electabuzz|espeon|greedent|revavroom,1,5,4.3,6,0,0.0
battle-gen9randomdoublesbattle-61174,v1,random,v1Ab728c380p8002,1,9,cramorant|emboar|gliscor|lurantis|mamoswine|reuniclus,ampharos|cinccino|crabominable|greedent|ironvaliant|ninetales,2,4,3.303,6,0,0.0
battle-gen9randomdoublesbattle-61175,v1,random,v1Ab728c380p8002,1,7,dewgong|ironmoth|klefki|lugia|overqwil|tinglu,hariyama|hippowdon|lapras|noctowl|passimian|volcarona,1,5,3.304,6,0,0.0
battle-gen9randomdoublesbattle-61176,v1,random,v1Ab728c380p8002,1,6,houndoom|minun|raikou|tropius|veluza|venusaur,dodrio|lucario|perrserker|scrafty|slowbrogalar|tornadus,0,6,4.667,6,0,0.0
battle-gen9randomdoublesbattle-61177,v1,random,v1Ab728c380p8002,1,10,annihilape|copperajah|granbull|lapras|volbeat|walkingwake,barraskewda|electivire|gliscor|necrozmadawnwings|pachirisu|pelipper,1,5,4.404,6,0,0.0
battle-gen9randomdoublesbattle-61178,v1,random,v1Ab728c380p8002,1,11,braviaryhisui|feraligatr|garganacl|giratina|mabosstiff|magcargo,charizard|meowsticf|oricoriopau|seviper|suicune|whimsicott,3,3,2.462,6,0,0.0
battle-gen9randomdoublesbattle-61179,v1,random,v1Ab728c380p8002,1,12,appletun|froslass|hypno|ironvaliant|mew|raichu,empoleon|golduck|gothitelle|meloetta|raichu|zapdos,2,4,3.568,6,0,0.0
battle-gen9randomdoublesbattle-61180,v1,random,v1Ab728c380p8002,1,11,komala|malamar|necrozmadawnwings|regidrago|scizor|walkingwake,conkeldurr|gallade|golduck|primarina|pyroar|sinistchamasterpiece,3,3,2.256,6,0,0.0
battle-gen9randomdoublesbattle-61181,v1,random,v1Ab728c380p8002,1,8,azumarill|delphox|magnezone|metagross|milotic|salamence,charizard|clawitzer|jumpluff|mightyena|quagsire|rillaboom,1,5,3.974,6,0,0.0
battle-gen9randomdoublesbattle-61182,v1,random,v1Ab728c380p8002,1,11,carbink|orthworm|overqwil|swampert|torterra|vivillonelegant,annihilape|beartic|blissey|golurk|ironjugulis|orthworm,2,4,3.086,6,0,0.0
battle-gen9randomdoublesbattle-61183,v1,random,v1Ab728c380p8002,1,9,calyrexshadow|camerupt|clefable|dachsbun|pawmot|politoed,enamorus|jolteon|kilowattrel|magmortar|venusaur|wigglytuff,1,5,4.55,6,0,0.0
battle-gen9randomdoublesbattle-61184,v1,random,v1Ab728c380p8002,1,12,donphan|morpeko|mukalola|porygon2|suicune|swanna,baxcalibur|grimmsnarl|kingambit|okidogi|trevenant|tropius,3,3,2.74,6,0,0.0
battle-gen9randomdoublesbattle-61185,v1,random,v1Ab728c380p8002,1,9,blastoise|cyclizar|lycanrocmidnight|pawmot|persian|raichu,gogoat|necrozmadawnwings|noivern|slitherwing|sudowoodo|volcanion,2,4,3.61,6,0,0.0
battle-gen9randomdoublesbattle-61186,v1,random,v1Ab728c380p8002,1,8,delibird|grafaiai|gumshoos|manaphy|medicham|seviper,ceruledge|corviknight|hitmonchan|reuniclus|rotomheat|zamazenta,1,5,5.0,6,0,0.0
battle-gen9randomdoublesbattle-61187,v1,random,v1Ab728c380p8002,1,9,garchomp|golduck|goodra|palafin|scrafty|talonflame,annihilape|krookodile|pincurchin|politoed|probopass|rampardos,2,4,3.206,6,0,0.0
battle-gen9randomdoublesbattle-61188,v1,random,v1Ab728c380p8002,1,9,carbink|dewgong|dipplin|incineroar|ludicolo|necrozmaduskmane,clefairy|fluttermane|mabosstiff|squawkabillyyellow|torterra|victreebel,1,5,4.143,6,0,0.0
battle-gen9randomdoublesbattle-61189,v1,random,v1Ab728c380p8002,1,8,basculinbluestriped|cloyster|dialgaorigin|leafeon|tsareena|yanmega,armarouge|banette|dachsbun|kingambit|regigigas|wugtrio,1,5,4.256,6,0,0.0
battle-gen9randomdoublesbattle-61190,v1,random,v1Ab728c380p8002,1,8,arceusflying|gholdengo|golduck|skuntank|slowking|tyranitar,greedent|hypno|orthworm|talonflame|torterra|zangoose,1,5,4.639,6,0,0.0
battle-gen9randomdoublesbattle-61191,v1,random,v1Ab728c380p8002,1,9,appletun|charizard|cloyster|dewgong|diancie|sawsbucksummer,ampharos|kommoo|landorustherian|lurantis|sylveon|weavile,1,5,4.126,6,0,0.0
battle-gen9randomdoublesbattle-61192,v1,random,v1Ab728c380p8002,1,9,arceusfighting|bellibolt|hooh|jumpluff|porygonz|weezinggalar,cresselia|froslass|gogoat|grumpig|ironthorns|toucannon,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61193,v1,random,v1Ab728c380p8002,1,8,cramorant|hitmonlee|ironboulder|irontreads|palossand|porygonz,electabuzz|honchkrow|porygonz|vikavolt|vivillonelegant|wochien,3,3,2.234,6,0,0.0
battle-gen9randomdoublesbattle-61194,v1,random,v1Ab728c380p8002,1,9,barraskewda|enamorustherian|goodrahisui|hitmonlee|milotic|sunflora,eelektross|grimmsnarl|irontreads|stonjourner|suicune|toucannon,2,4,3.77,6,0,0.0
battle-gen9randomdoublesbattle-61195,v1,random,v1Ab728c380p8002,1,10,hydreigon|meloetta|oinkologne|poliwrath|rhydon|sunflora,arbok|bruxish|jolteon|muk|spiritomb|tsareena,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-61196,v1,random,v1Ab728c380p8002,1,11,dachsbun|hawlucha|plusle|scyther|virizion|zoroark,golemalola|lumineon|lunala|mismagius|plusle|sandslashalola,2,4,3.542,6,0,0.0
battle-gen9randomdoublesbattle-61197,v1,random,v1Ab728c380p8002,1,9,alomomola|baxcalibur|hippowdon|kyogre|kyurem|leafeon,avalugg|ceruledge|crawdaunt|galvantula|meowstic|sawsbuck,1,5,3.855,6,0,0.0
battle-gen9randomdoublesbattle-61198,v1,random,v1Ab728c380p8002,1,10,baxcalibur|gyarados|ironboulder|meganium|plusle|slaking,entei|grumpig|medicham|smeargle|tornadustherian|venomoth,3,3,1.799,6,0,0.0
battle-gen9randomdoublesbattle-61199,v1,random,v1Ab728c380p8002,1,9,dachsbun|greattusk|houndstone|okidogi|orthworm|pyroar,dondozo|oinkologne|regidrago|sandaconda|sandslashalola|virizion,1,5,4.006,6,0,0.0
