battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randomdoublesbattle-60648,v6,random,Oppefc9ffb1p8003,0,4,ampharos|delibird|inteleon|kilowattrel|koraidon|regice,conkeldurr|golduck|miraidon|mudsdale,6,0,0.0,0,4,3.42,bravebird|collisioncourse|dragonclaw|dragontail|electroweb|fakeout|flareblitz|focusblast|hurricane|hydropump|icebeam|icywind|muddywater|scald|thunderbolt
battle-gen9randomdoublesbattle-60649,v6,random,Oppefc9ffb1p8003,0,9,bronzong|hawlucha|hitmonchan|murkrow|rotommow|zebstrika,braviaryhisui|dialgaorigin|gogoat|latios|probopass,6,0,0.0,1,4,4.0,bodypress|bravebird|closecombat|highhorsepower|ironhead|knockoff|leafstorm|overheat|poisonjab|thunderbolt
battle-gen9randomdoublesbattle-60650,v6,random,Oppefc9ffb1p8003,0,10,coalossal|gothitelle|klawf|latios|mandibuzz|plusle,alomomola|klawf|latios|swampert|weezinggalar,6,0,0.0,0,5,4.73,crabhammer|dracometeor|fakeout|fireblast|highhorsepower|knockoff|lusterpurge|nuzzle|psychic|rockslide|stoneedge|thunderbolt|uturn
battle-gen9randomdoublesbattle-60651,v6,random,Oppefc9ffb1p8003,0,9,cacturne|hippowdon|kleavor|lycanrocmidnight|mabosstiff|oricoriosensu,ambipom|kyogre|politoed|sandslash|seviper,6,0,0.0,0,5,4.63,closecombat|crunch|firefang|highhorsepower|hurricane|knockoff|leafstorm|playrough|revelationdance|rockslide|stoneaxe|stoneedge|suckerpunch|wildcharge|xscissor
battle-gen9randomdoublesbattle-60652,v6,random,Oppefc9ffb1p8003,0,14,altaria|amoonguss|araquanid|arceusfairy|lucario|rotommow,eiscue|hitmonchan|honchkrow|munkidori|talonflame,6,0,0.0,1,4,1.34,bravebird|closecombat|dazzlinggleam|dracometeor|earthpower|electroweb|extremespeed|hydropump|leafstorm|liquidation|meteormash|pollenpuff|rockslide|sludgebomb|thunderbolt
battle-gen9randomdoublesbattle-60653,v6,random,Oppefc9ffb1p8003,0,14,arceusgrass|dondozo|forretress|granbull|spectrier|urshifurapidstrike,ariados|brutebonnet|entei|regieleki|veluza|zapdosgalar,6,0,0.0,0,6,5.15,aquajet|avalanche|bodypress|closecombat|drainingkiss|icywind|ironhead|judgment|playrough|shadowball|snarl|stompingtantrum|surgingstrikes|uturn|wavecrash
battle-gen9randomdoublesbattle-60654,v6,random,Oppefc9ffb1p8003,0,7,corviknight|dragalge|floatzel|gallade|grumpig|noctowl,flygon|goodra|groudon|oranguru|venomoth,6,0,0.0,1,4,3.2,aquajet|bravebird|dazzlinggleam|dracometeor|hurricane|hydropump|hypervoice|icespinner|ironhead|psychic|psychocut|sacredsword|sludgebomb|wavecrash
battle-gen9randomdoublesbattle-60655,v6,random,Oppefc9ffb1p8003,0,16,dachsbun|electabuzz|exeggutor|golem|masquerain|poliwrath,comfey|dragonite|galvantula|sandaconda|slitherwing|swanna,6,0,0.0,2,4,2.14,bodypress|bugbuzz|closecombat|electroweb|firepunch|highhorsepower|hurricane|knockoff|leafstorm|liquidation|playrough|psychic|rockslide|snarl|stoneedge|thunderbolt
battle-gen9randomdoublesbattle-60656,v6,random,Oppefc9ffb1p8003,0,15,cramorant|exeggutoralola|haxorus|rabsca|rotommow|weezing,altaria|arceusground|banette|crabominable|reuniclus|spiritomb,6,0,0.0,1,5,3.39,bravebird|bugbuzz|closecombat|dracometeor|fireblast|flamethrower|gunkshot|leafstorm|psychic|scaleshot|surf|thunderbolt|woodhammer
battle-gen9randomdoublesbattle-60657,v6,random,Oppefc9ffb1p8003,0,14,arceuswater|bellossom|calyrex|florgesorange|hydreigon|overqwil,basculegionf|clawitzer|delphox|exeggutor|sandslash|weavile,6,0,0.0,1,5,2.77,crunch|darkpulse|dazzlinggleam|dracometeor|extremespeed|flareblitz|gigadrain|gunkshot|heatwave|liquidation|psychic|snarl
battle-gen9randomdoublesbattle-60658,v6,random,Oppefc9ffb1p8003,0,10,diancie|glimmora|golurk|leavanny|sceptile|vaporeon,azumarill|blaziken|cramorant|dragonite|koraidon|torkoal,6,0,0.0,4,2,1.22,breakingswipe|diamondstorm|dynamicpunch|earthpower|focusblast|highhorsepower|icywind|knockoff|leafblade|leafstorm|meteorbeam|moonblast|pollenpuff|poltergeist|scald|sludgebomb|stoneedge
battle-gen9randomdoublesbattle-60659,v6,random,Oppefc9ffb1p8003,0,8,delphox|enamorustherian|floatzel|honchkrow|spiritomb|whimsicott,feraligatr|gumshoos|palkiaorigin|swalot,6,0,0.0,0,4,3.3,aquajet|bravebird|earthpower|fireblast|foulplay|heatwave|icespinner|icywind|moonblast|mysticalfire|psychic|springtidestorm|suckerpunch|wavecrash
battle-gen9randomdoublesbattle-60660,v6,random,Oppefc9ffb1p8003,0,9,ceruledge|ludicolo|raichu|samurotthisui|sceptile|toxtricitylowkey,azelf|froslass|garchomp|glalie|venomoth|zangoose,6,0,0.0,3,3,2.51,bitterblade|ceaselessedge|fakeout|focusblast|hydropump|icywind|leafstorm|nuzzle|overdrive|poltergeist|psychicnoise|razorshell|sludgebomb|struggle|suckerpunch|thunderbolt|voltswitch
battle-gen9randomdoublesbattle-60661,v6,random,Oppefc9ffb1p8003,0,12,hitmonchan|jirachi|regice|ursaluna|wugtrio|yanmega,bellibolt|chesnaught|hydreigon|oricoriosensu|plusle|swanna,6,0,0.0,0,6,3.58,airslash|aquajet|bugbuzz|closecombat|earthquake|facade|fakeout|headlongrush|icebeam|icywind|ironhead|knockoff|liquidation|poisonjab|stompingtantrum|terablast|throatchop|thunderbolt|uturn
