battle_id,winner,turns,won
battle-gen9randombattle-11625,Rand_41ab,15,0
battle-gen9randombattle-11626,Rand_41ab,13,0
battle-gen9randombattle-11627,Rand_41ab,17,0
battle-gen9randombattle-11628,Smart_41ab,20,1
battle-gen9randombattle-11629,Rand_41ab,17,0
battle-gen9randombattle-11630,Rand_41ab,13,0
battle-gen9randombattle-11631,Smart_41ab,18,1
battle-gen9randombattle-11632,Rand_41ab,12,0
battle-gen9randombattle-11633,Smart_41ab,22,1
battle-gen9randombattle-11634,Rand_41ab,15,0
battle-gen9randombattle-11635,Rand_41ab,19,0
battle-gen9randombattle-11636,Rand_41ab,17,0
battle-gen9randombattle-11637,Smart_41ab,15,1
battle-gen9randombattle-11638,Smart_41ab,13,1
battle-gen9randombattle-11639,Rand_41ab,12,0
battle-gen9randombattle-11640,Rand_41ab,17,0
battle-gen9randombattle-11641,Rand_41ab,22,0
battle-gen9randombattle-11642,Rand_41ab,30,0
battle-gen9randombattle-11643,Smart_41ab,21,1
battle-gen9randombattle-11644,Smart_41ab,16,1
battle-gen9randombattle-11645,Rand_41ab,15,0
battle-gen9randombattle-11646,Rand_41ab,18,0
battle-gen9randombattle-11647,Rand_41ab,17,0
battle-gen9randombattle-11648,Smart_41ab,26,1
battle-gen9randombattle-11649,Rand_41ab,16,0
battle-gen9randombattle-11650,Rand_41ab,14,0
battle-gen9randombattle-11651,Smart_41ab,18,1
battle-gen9randombattle-11652,Rand_41ab,14,0
battle-gen9randombattle-11653,Rand_41ab,11,0
battle-gen9randombattle-11654,Rand_41ab,13,0
battle-gen9randombattle-11655,Rand_41ab,16,0
battle-gen9randombattle-11656,Smart_41ab,16,1
battle-gen9randombattle-11657,Smart_41ab,18,1
battle-gen9randombattle-11658,Smart_41ab,16,1
battle-gen9randombattle-11659,Rand_41ab,32,0
battle-gen9randombattle-11660,Rand_41ab,21,0
battle-gen9randombattle-11661,Rand_41ab,18,0
battle-gen9randombattle-11662,Smart_41ab,15,1
battle-gen9randombattle-11663,Smart_41ab,22,1
battle-gen9randombattle-11664,Rand_41ab,12,0
battle-gen9randombattle-11665,Rand_41ab,22,0
battle-gen9randombattle-11666,Rand_41ab,15,0
battle-gen9randombattle-11667,Rand_41ab,20,0
battle-gen9randombattle-11668,Rand_41ab,13,0
battle-gen9randombattle-11669,Rand_41ab,17,0
battle-gen9randombattle-11670,Rand_41ab,14,0
battle-gen9randombattle-11671,Smart_41ab,17,1
battle-gen9randombattle-11672,Smart_41ab,18,1
battle-gen9randombattle-11673,Rand_41ab,31,0
battle-gen9randombattle-11674,Rand_41ab,19,0
battle-gen9randombattle-11675,Rand_41ab,17,0
battle-gen9randombattle-11676,Smart_41ab,14,1
battle-gen9randombattle-11677,Rand_41ab,13,0
battle-gen9randombattle-11678,Rand_41ab,21,0
battle-gen9randombattle-11679,Smart_41ab,16,1
battle-gen9randombattle-11680,Rand_41ab,12,0
battle-gen9randombattle-11681,Smart_41ab,20,1
battle-gen9randombattle-11682,Rand_41ab,19,0
battle-gen9randombattle-11683,Smart_41ab,23,1
battle-gen9randombattle-11684,Smart_41ab,24,1
battle-gen9randombattle-11685,Rand_41ab,13,0
battle-gen9randombattle-11686,Rand_41ab,27,0
battle-gen9randombattle-11687,Smart_41ab,21,1
battle-gen9randombattle-11688,Rand_41ab,24,0
battle-gen9randombattle-11689,Smart_41ab,13,1
battle-gen9randombattle-11690,Smart_41ab,16,1
battle-gen9randombattle-11691,Rand_41ab,43,0
battle-gen9randombattle-11692,Smart_41ab,17,1
battle-gen9randombattle-11693,Smart_41ab,22,1
battle-gen9randombattle-11694,Smart_41ab,23,1
battle-gen9randombattle-11695,Smart_41ab,17,1
battle-gen9randombattle-11696,Smart_41ab,17,1
battle-gen9randombattle-11697,Rand_41ab,17,0
battle-gen9randombattle-11698,Rand_41ab,22,0
battle-gen9randombattle-11699,Rand_41ab,42,0
battle-gen9randombattle-11700,Rand_41ab,17,0
battle-gen9randombattle-11701,Smart_41ab,16,1
