battle_id,winner,turns,won
battle-gen9randomdoublesbattle-40496,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40497,VGC_B_471c,18,0
battle-gen9randomdoublesbattle-40498,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40499,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40500,VGC_B_471c,11,0
battle-gen9randomdoublesbattle-40501,VGC_A_471c,18,1
battle-gen9randomdoublesbattle-40502,VGC_A_471c,14,1
battle-gen9randomdoublesbattle-40503,VGC_B_471c,19,0
battle-gen9randomdoublesbattle-40504,VGC_A_471c,17,1
battle-gen9randomdoublesbattle-40505,VGC_A_471c,13,1
battle-gen9randomdoublesbattle-40506,VGC_A_471c,27,1
battle-gen9randomdoublesbattle-40507,VGC_B_471c,13,0
battle-gen9randomdoublesbattle-40508,VGC_A_471c,45,1
battle-gen9randomdoublesbattle-40509,VGC_B_471c,29,0
