battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-14355,v2,simple_heuristic,v2Ab68a01b1p8002,1,15,copperajah|dipplin|electrode|illumise|necrozmaduskmane|toucannon,drednaw|emboar|greninja|mimikyu|snorlax|wyrdeer,5,1,0.9,6,0,0.0
battle-gen9randombattle-14356,v2,simple_heuristic,Oppb68a01b1p8002,0,13,gallade|irontreads|lokix|luxray|spectrier|zebstrika,jolteon|kilowattrel|overqwil|toedscruel|walkingwake,6,0,0.0,4,1,0.37
battle-gen9randombattle-14357,v2,simple_heuristic,Oppb68a01b1p8002,0,17,bronzong|miraidon|skuntank|spidops|squawkabillywhite|tsareena,eiscue|ironthorns|mabosstiff|mewtwo|regieleki|whiscash,6,0,0.0,5,1,0.05
battle-gen9randombattle-14358,v2,simple_heuristic,Oppb68a01b1p8002,0,13,chienpao|espeon|mienshao|scyther|thundurus|zoroarkhisui,bruxish|frosmoth|goodrahisui|klawf|lumineon|regice,6,0,0.0,4,2,0.44
battle-gen9randombattle-14359,v2,simple_heuristic,v2Ab68a01b1p8002,1,18,basculin|gastrodoneast|glaceon|goodra|latias|magcargo,ambipom|gurdurr|hitmonlee|hydrapple|magearnaoriginal|vigoroth,4,2,1.119,6,0,0.0
battle-gen9randombattle-14360,v2,simple_heuristic,Oppb68a01b1p8002,0,20,cramorant|hoopa|maushold|regidrago|rhydon|salazzle,bombirdier|bronzong|donphan|gyarados|latias|sneasler,6,0,0.0,5,1,1.0
battle-gen9randombattle-14361,v2,simple_heuristic,Oppb68a01b1p8002,0,16,clefable|corviknight|crawdaunt|dedenne|excadrill|vikavolt,dachsbun|luxray|sawsbuck|tinkaton|tyranitar,6,0,0.0,4,1,0.36
battle-gen9randombattle-14362,v2,simple_heuristic,Oppb68a01b1p8002,0,22,charizard|donphan|poliwrath|quagsire|tsareena|wyrdeer,bellossom|forretress|lanturn|persianalola|raikou,6,0,0.0,4,1,0.27
battle-gen9randombattle-14363,v2,simple_heuristic,Oppb68a01b1p8002,0,12,delibird|flygon|galvantula|gastrodoneast|probopass|victreebel,brambleghast|froslass|hooh|medicham|tauros,6,0,0.0,4,1,1.0
battle-gen9randombattle-14364,v2,simple_heuristic,v2Ab68a01b1p8002,1,23,bombirdier|chimecho|eelektross|ironcrown|sylveon|zamazentacrowned,blissey|chansey|chesnaught|deoxysattack|luvdisc|toxapex,4,2,1.779,6,0,0.0
battle-gen9randombattle-14365,v2,simple_heuristic,Oppb68a01b1p8002,0,19,duraludon|hydrapple|lokix|orthworm|qwilfish|volbeat,lunala|miniorindigo|rillaboom|scyther,6,0,0.0,3,1,0.29
battle-gen9randombattle-14366,v2,simple_heuristic,Oppb68a01b1p8002,0,16,ampharos|girafarig|golemalola|mightyena|rhyperior|sunflora,abomasnow|bruxish|calyrexshadow|infernape|noctowl|slaking,6,0,0.0,5,1,0.14
battle-gen9randombattle-14367,v2,simple_heuristic,Oppb68a01b1p8002,0,16,barraskewda|calyrex|clawitzer|froslass|komala|toucannon,golduck|gurdurr|latios|medicham|ogerpon|weezinggalar,6,0,0.0,5,1,0.91
battle-gen9randombattle-14368,v2,simple_heuristic,Oppb68a01b1p8002,0,15,chandelure|girafarig|magmortar|quagsire|sandslash|squawkabillyblue,altaria|arbok|crawdaunt|incineroar|ironboulder,6,0,0.0,4,1,0.31
battle-gen9randombattle-14369,v2,simple_heuristic,v2Ab68a01b1p8002,1,14,jolteon|lapras|lilligant|palafin|regidrago|taurospaldeablaze,chiyu|espathra|glastrier|greedent|haxorus|sinistcha,4,2,2.0,6,0,0.0
battle-gen9randombattle-14370,v2,simple_heuristic,v2Ab68a01b1p8002,1,20,dialga|goodra|ironleaves|probopass|squawkabillyblue|swalot,chienpao|hitmonlee|kyogre|registeel|sudowoodo|venusaur,5,1,0.62,6,0,0.0
battle-gen9randombattle-14371,v2,simple_heuristic,v2Ab68a01b1p8002,1,18,archaludon|kricketune|meowsticf|passimian|porygon2|tentacruel,basculin|ironvaliant|kyuremwhite|tornadustherian|virizion|weezing,5,1,1.0,6,0,0.0
battle-gen9randombattle-14372,v2,simple_heuristic,Oppb68a01b1p8002,0,15,clefable|copperajah|flapple|grafaiai|necrozmaduskmane|pelipper,basculin|duraludon|shiftry|toxtricity|vespiquen,6,0,0.0,4,1,0.75
battle-gen9randombattle-14373,v2,simple_heuristic,v2Ab68a01b1p8002,1,18,archaludon|glalie|grimmsnarl|jumpluff|phione|wochien,excadrill|farigiraf|hydrapple|mukalola|sinistcha|zacian,4,2,1.47,6,0,0.0
battle-gen9randombattle-14374,v2,simple_heuristic,v2Ab68a01b1p8002,1,15,archaludon|ceruledge|girafarig|sceptile|vivillonhighplains|zangoose,corviknight|garchomp|ludicolo|mienshao|munkidori|regieleki,5,1,0.545,6,0,0.0
battle-gen9randombattle-14375,v2,simple_heuristic,Oppb68a01b1p8002,0,18,archaludon|bellossom|cresselia|hariyama|ironthorns|zoroark,kricketune|landorus|lurantis|malamar|uxie,6,0,0.0,3,2,1.24
battle-gen9randombattle-14376,v2,simple_heuristic,Oppb68a01b1p8002,0,12,palossand|veluza|vigoroth|vivillonicysnow|zacian|zamazentacrowned,noctowl|noivern|tyranitar,6,0,0.0,2,1,0.65
battle-gen9randombattle-14377,v2,simple_heuristic,v2Ab68a01b1p8002,1,22,dipplin|flareon|palkia|regigigas|rillaboom|rotomfan,alomomola|amoonguss|espeon|girafarig|gougingfire|snorlax,2,4,3.13,6,0,0.0
battle-gen9randombattle-14378,v2,simple_heuristic,Oppb68a01b1p8002,0,12,azelf|cetitan|phione|roaringmoon|sandslashalola|serperior,leavanny|palafin|taurospaldeablaze|thundurustherian,6,0,0.0,3,1,1.0
battle-gen9randombattle-14379,v2,simple_heuristic,Oppb68a01b1p8002,0,17,alomomola|appletun|glaceon|honchkrow|infernape|sawsbuckautumn,arboliva|conkeldurr|dragalge|forretress|kyuremblack|lycanrocmidnight,6,0,0.0,5,1,0.73
battle-gen9randombattle-14380,v2,simple_heuristic,Oppb68a01b1p8002,0,24,chienpao|entei|hawlucha|irontreads|ogerponwellspring|virizion,amoonguss|dewgong|greedent|hooh|magearna|meowscarada,6,0,0.0,5,1,0.69
battle-gen9randombattle-14381,v2,simple_heuristic,v2Ab68a01b1p8002,1,15,cinccino|cryogonal|klawf|oranguru|whimsicott|zaciancrowned,chesnaught|gliscor|meloetta|munkidori|spidops|tornadus,3,3,2.769,6,0,0.0
battle-gen9randombattle-14382,v2,simple_heuristic,Oppb68a01b1p8002,0,15,azumarill|chiyu|emboar|gardevoir|heracross|plusle,archaludon|azumarill|ditto|entei|mamoswine,6,0,0.0,4,1,0.65
battle-gen9randombattle-14383,v2,simple_heuristic,Oppb68a01b1p8002,0,17,blaziken|dewgong|hatterene|persian|slitherwing|swanna,chandelure|klawf|pachirisu|passimian|scrafty,6,0,0.0,3,2,1.26
battle-gen9randombattle-14384,v2,simple_heuristic,v2Ab68a01b1p8002,1,14,blastoise|falinks|gyarados|raichualola|serperior|zebstrika,arceusfairy|chiyu|flamigo|ironmoth|mew|snorlax,3,3,2.062,6,0,0.0
battle-gen9randombattle-14385,v2,simple_heuristic,Oppb68a01b1p8002,0,18,arceusdark|bronzong|clawitzer|corviknight|haxorus|slowking,dedenne|espeon|falinks|gumshoos|pawmot|revavroom,6,0,0.0,5,1,0.91
battle-gen9randombattle-14386,v2,simple_heuristic,v2Ab68a01b1p8002,1,15,fluttermane|hitmonlee|hydrapple|ironvaliant|jirachi|spectrier,ampharos|chimecho|heatran|ragingbolt|sableye|tornadus,5,1,1.0,6,0,0.0
battle-gen9randombattle-14387,v2,simple_heuristic,Oppb68a01b1p8002,0,13,armarouge|greattusk|sawsbuckwinter|screamtail|spiritomb|sunflora,bisharp|blastoise|froslass|kilowattrel,6,0,0.0,3,1,0.72
battle-gen9randombattle-14388,v2,simple_heuristic,Oppb68a01b1p8002,0,10,delibird|hoopa|oricoriopau|perrserker|quagsire|sableye,brambleghast|excadrill|floatzel|probopass,6,0,0.0,3,1,0.18
battle-gen9randombattle-14389,v2,simple_heuristic,Oppb68a01b1p8002,0,16,braviary|klefki|magearna|passimian|serperior|stonjourner,bombirdier|carbink|dondozo|glalie|greattusk|lokix,6,0,0.0,5,1,1.0
battle-gen9randombattle-14390,v2,simple_heuristic,v2Ab68a01b1p8002,1,14,azelf|blissey|cinderace|glaceon|hippowdon|samurott,cetitan|falinks|jirachi|lanturn|toxicroak|ursalunabloodmoon,4,2,1.124,6,0,0.0
battle-gen9randombattle-14391,v2,simple_heuristic,Oppb68a01b1p8002,0,19,deoxysdefense|houndoom|porygonz|sandslashalola|toxapex|tsareena,arceuspoison|goodrahisui|haxorus|reuniclus|rhyperior,6,0,0.0,4,1,0.75
