battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56001,v5,v3,v3B3265ec24p8002,0,15,dialgaorigin|ironbundle|porygon2|rotom|skeledirge|toucannon,espeon|falinks|indeedeef|klawf|noivern|sunflora,6,0,0.0,5,1,1.0,boomburst|discharge|dracometeor|freezedry|shadowball|torchsong
battle-gen9randombattle-56002,v5,v3,v3B3265ec24p8002,0,16,alcremielemoncream|basculegionf|kricketune|overqwil|sawsbuck|veluza,cloyster|incineroar|rhyperior|scyther|veluza,6,0,0.0,4,1,0.6,alluringvoice|aquacutter|crunch|flipturn|headbutt|hydropump|knockoff|pounce|scaleshot
battle-gen9randombattle-56003,v5,v3,v5A3265ec24p8002,1,24,breloom|chimecho|garchomp|greedent|swanna|trevenant,conkeldurr|haxorus|irontreads|kingdra|rotom|swampert,4,2,2.0,6,0,0.0,dazzlinggleam|earthquake|hydropump|machpunch|rocktomb|woodhammer
battle-gen9randombattle-56004,v5,v3,v3B3265ec24p8002,0,26,exeggutoralola|glastrier|miraidon|muk|skeledirge|vileplume,amoonguss|bisharp|dialgaorigin|espathra|gengar|gogoat,6,0,0.0,5,1,0.35,closecombat|dracometeor|dragonpulse|gigadrain|knockoff|shadowsneak|sludgebomb|torchsong
battle-gen9randombattle-56005,v5,v3,v5A3265ec24p8002,1,18,braviary|dewgong|frosmoth|gumshoos|luvdisc|meowsticf,bombirdier|hooh|lunala|mausholdfour|rabsca|toxtricity,4,2,1.296,6,0,0.0,bravebird|closecombat|darkpulse|doubleedge|hydropump|icebeam
battle-gen9randombattle-56006,v5,v3,v3B3265ec24p8002,0,21,fezandipiti|landorus|regice|toxapex|weavile|wochien,blastoise|drifblim|glimmora|miraidon|roaringmoon,6,0,0.0,4,1,0.75,icebeam|iceshard|knockoff|liquidation|moonblast|rockslide
battle-gen9randombattle-56007,v5,v3,v3B3265ec24p8002,0,18,avalugg|hippowdon|kricketune|mismagius|tyranitar|zapdos,cloyster|electrodehisui|moltres|sylveon|ursaluna,6,0,0.0,4,1,1.0,dazzlinggleam|earthquake|heatwave|knockoff|rapidspin|stoneedge
battle-gen9randombattle-56008,v5,v3,v3B3265ec24p8002,0,17,arceusfighting|calyrex|floatzel|forretress|gumshoos|rhydon,articunogalar|kingdra|oranguru|sylveon|toucannon,6,0,0.0,4,1,0.5,bodypress|earthquake|gigadrain|rapidspin|wavecrash
battle-gen9randombattle-56009,v5,v3,v3B3265ec24p8002,0,12,electivire|flareon|grumpig|hatterene|primarina|regice,ambipom|azelf|tsareena|zekrom,6,0,0.0,3,1,1.0,focusblast|icepunch|mysticalfire|psychic|quickattack|thunderbolt
battle-gen9randombattle-56010,v5,v3,v3B3265ec24p8002,0,19,electivire|golurk|luxray|rillaboom|umbreon|vespiquen,cetitan|gastrodoneast|overqwil|porygon2|shiftry|yanmega,6,0,0.0,5,1,0.29,airslash|earthquake|facade|foulplay|knockoff|supercellslam
battle-gen9randombattle-56011,v5,v3,v3B3265ec24p8002,0,14,altaria|dudunsparcethreesegment|fezandipiti|golurk|metagross|torkoal,drednaw|electivire|gardevoir|ludicolo|mudsdale,6,0,0.0,4,1,0.34,boomburst|bravebird|earthpower|earthquake|gunkshot|psychicfangs|solarbeam
battle-gen9randombattle-56012,v5,v3,v3B3265ec24p8002,0,21,cacturne|delphox|ditto|kingambit|latios|salazzle,chandelure|corviknight|garchomp|hitmontop|muk|noctowl,6,0,0.0,5,1,0.09,bravebird|fireblast|flamethrower|psyshock|struggle|suckerpunch
battle-gen9randombattle-56013,v5,v3,v3B3265ec24p8002,0,32,avalugg|golduck|leafeon|lunala|passimian|volbeat,blissey|dunsparce|eelektross|hippowdon|minior|terrakion,6,0,0.0,5,1,0.56,closecombat|icebeam|leafblade|moongeistbeam|rapidspin|struggle|uturn
battle-gen9randombattle-56014,v5,v3,v3B3265ec24p8002,0,19,hoopa|mewtwo|mimikyubusted|slaking|tyranitar|ursalunabloodmoon,braviaryhisui|klawf|oinkologne|zebstrika,6,0,0.0,3,1,0.03,doubleedge|earthquake|fireblast|focusblast|playrough|stoneedge|vacuumwave
battle-gen9randombattle-56015,v5,v3,v5A3265ec24p8002,1,23,copperajah|ludicolo|noctowl|passimian|venomoth|volcanion,arbok|espathra|glastrier|incineroar|luvdisc|oricoriopompom,5,1,0.643,6,0,0.0,closecombat|flamecharge|flamethrower|hydropump|hypervoice|sludgewave|stoneedge
battle-gen9randombattle-56016,v5,v3,v3B3265ec24p8002,0,19,honchkrow|irontreads|leafeon|scizor|wugtrio|zangoose,carbink|chienpao|meloetta|phione,6,0,0.0,3,1,0.11,aquajet|bulletpunch|doubleedge|ironhead|knockoff|quickattack|stompingtantrum|suckerpunch
battle-gen9randombattle-56017,v5,v3,v3B3265ec24p8002,0,24,barraskewda|eelektross|enamorustherian|okidogi|pachirisu|poliwrath,bastiodon|klefki|lumineon|pachirisu|swanna|toucannon,6,0,0.0,4,2,1.28,discharge|knockoff|liquidation|moonblast|psychicfangs|supercellslam|uturn
battle-gen9randombattle-56018,v5,v3,v3B3265ec24p8002,0,9,ampharos|baxcalibur|honchkrow|regirock|registeel|swanna,malamar,6,0,0.0,0,1,0.31,bodypress|focusblast|hydropump|iceshard|ironhead|stoneedge|suckerpunch
battle-gen9randombattle-56019,v5,v3,v3B3265ec24p8002,0,23,arcanine|granbull|lunala|roaringmoon|volcanion|zoroarkhisui,chandelure|illumise|keldeoresolute|misdreavus,6,0,0.0,3,1,0.32,flamethrower|flareblitz|focusblast|ironhead|moonblast|playrough
battle-gen9randombattle-56020,v5,v3,v3B3265ec24p8002,0,21,dusknoir|golduck|hatterene|noivern|terapagosterastal|volbeat,azelf|grimmsnarl|palossand|slaking|volbeat,6,0,0.0,3,2,0.32,darkpulse|drainingkiss|hurricane|icebeam|lunge|shadowsneak
