battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-16776,v3,simple_heuristic,Oppe37e16ccp8003,0,17,camerupt|golemalola|primarina|regigigas|sneasler|sylveon,arboliva|armarouge|blaziken|bombirdier|hatterene|oricoriosensu,6,0,0.0,5,1,0.17,bodyslam|closecombat|direclaw|explosion|hypervoice|moonblast|overheat
battle-gen9randombattle-16777,v3,simple_heuristic,Oppe37e16ccp8003,0,17,gothitelle|klawf|mamoswine|primarina|spidops|trevenant,chesnaught|froslass|kricketune|lanturn|oricorio,6,0,0.0,4,1,0.61,circlethrow|darkpulse|iciclecrash|psychic|psychicnoise|sparklingaria|stoneedge|thunderbolt|uturn|woodhammer
battle-gen9randombattle-16778,v3,simple_heuristic,Oppe37e16ccp8003,0,18,flareon|kyuremwhite|magcargo|pawmot|sandslash|scrafty,feraligatr|hooh|krookodile|lokix|rhydon|tentacruel,6,0,0.0,5,1,1.0,closecombat|doubleshock|drainpunch|earthquake|freezedry|powergem|trailblaze
battle-gen9randombattle-16779,v3,simple_heuristic,Oppe37e16ccp8003,0,15,altaria|annihilape|clawitzer|deoxysspeed|palkia|venomoth,azumarill|ceruledge|lycanroc|meloetta|venusaur,6,0,0.0,4,1,1.0,bravebird|bugbuzz|dragonpulse|hydropump|knockoff|psychoboost|ragefist|sludgewave|waterpulse
battle-gen9randombattle-16780,v3,simple_heuristic,Oppe37e16ccp8003,0,18,blastoise|garganacl|meganium|quagsire|spectrier|weavile,annihilape|calyrex|houndoom|whimsicott,6,0,0.0,3,1,0.18,earthquake|icebeam|knockoff|shadowball
battle-gen9randombattle-16781,v3,simple_heuristic,Oppe37e16ccp8003,0,23,banette|breloom|gastrodoneast|gholdengo|magearnaoriginal|oranguru,gurdurr|luxray|registeel|smeargle|snorlax|virizion,6,0,0.0,5,1,0.45,fleurcannon|focusblast|gunkshot|icebeam|machpunch|makeitrain|psychic
battle-gen9randombattle-16782,v3,simple_heuristic,Oppe37e16ccp8003,0,12,araquanid|delibird|ironhands|reuniclus|smeargle|spectrier,breloom|dedenne|greninja,6,0,0.0,2,1,0.78,ceaselessedge|closecombat|drainingkiss|focusblast|icespinner|leechlife|liquidation
battle-gen9randombattle-16783,v3,simple_heuristic,Oppe37e16ccp8003,0,16,arbok|duraludon|lycanrocmidnight|palkiaorigin|vespiquen|zarude,barraskewda|cloyster|dragapult|gumshoos|hatterene|zamazenta,6,0,0.0,5,1,0.47,dracometeor|flashcannon|gunkshot|hurricane|hydropump|playrough|powerwhip
battle-gen9randombattle-16784,v3,simple_heuristic,Oppe37e16ccp8003,0,22,araquanid|arceusghost|klefki|skeledirge|tropius|wochien,copperajah|galvantula|gyarados|manaphy|wigglytuff,6,0,0.0,4,1,0.56,dualwingbeat|earthquake|focusblast|hex|knockoff|liquidation|playrough|torchsong
battle-gen9randombattle-16785,v3,simple_heuristic,Oppe37e16ccp8003,0,18,klefki|palafin|poliwrath|sableye|toxicroak|weezing,breloom|electrode|feraligatr|oricoriopau|pikachualola|quagsire,6,0,0.0,5,1,0.1,closecombat|dazzlinggleam|gunkshot|knockoff|wavecrash
battle-gen9randombattle-16786,v3,simple_heuristic,v3Ae37e16ccp8003,1,19,barraskewda|flapple|lapras|luxray|regieleki|roaringmoon,cetitan|gardevoir|mudsdale|pelipper|politoed|vivillonsandstorm,4,2,2.0,6,0,0.0,closecombat|gravapple|icebeam|outrage|terablast
battle-gen9randombattle-16787,v3,simple_heuristic,Oppe37e16ccp8003,0,18,baxcalibur|bombirdier|flapple|registeel|sawsbuckautumn|slowkinggalar,arceuspoison|lunala|luxray|masquerain|pelipper|porygonz,6,0,0.0,5,1,0.56,bravebird|doubleedge|iciclecrash|ironhead|outrage|sludgebomb
battle-gen9randombattle-16788,v3,simple_heuristic,Oppe37e16ccp8003,0,13,dudunsparcethreesegment|gumshoos|mightyena|palafin|regieleki|swanna,illumise|ninetales|pelipper|raichualola|sylveon,6,0,0.0,4,1,0.7,bravebird|earthquake|explosion|headbutt|knockoff|poisonfang|throatchop|wavecrash
battle-gen9randombattle-16789,v3,simple_heuristic,Oppe37e16ccp8003,0,15,arceuspsychic|jirachi|lokix|lurantis|luvdisc|urshifu,bellibolt|emboar|greninja|incineroar|sinistcha,6,0,0.0,4,1,1.0,bodypress|bodyslam|closecombat|drainpunch|firstimpression|knockoff|leafstorm|superpower|surf
battle-gen9randombattle-16790,v3,simple_heuristic,v3Ae37e16ccp8003,1,16,deoxysdefense|dragonite|floatzel|goodra|vikavolt|virizion,enamorus|persianalola|rhydon|screamtail|snorlax|toucannon,5,1,0.701,6,0,0.0,bugbuzz|closecombat|discharge|dracometeor|energyball|ironhead|psychicnoise|scald|stoneedge|wavecrash
battle-gen9randombattle-16791,v3,simple_heuristic,Oppe37e16ccp8003,0,13,beartic|chienpao|corviknight|houndoom|mesprit|vaporeon,delphox|metagross|ogerponwellspring|sneasler,6,0,0.0,3,1,0.04,bravebird|earthquake|fireblast|iciclecrash|psychic|scald|suckerpunch|thunderbolt
battle-gen9randombattle-16792,v3,simple_heuristic,v3Ae37e16ccp8003,1,17,ceruledge|espathra|jirachi|pelipper|ragingbolt|victreebel,alcremierainbowswirl|armarouge|donphan|infernape|noctowl|sandslashalola,4,2,1.876,6,0,0.0,bodyslam|dracometeor|hydropump|ironhead|powerwhip|shadowball|suckerpunch
battle-gen9randombattle-16793,v3,simple_heuristic,Oppe37e16ccp8003,0,18,chienpao|gliscor|lugia|pikachuworld|serperior|walkingwake,bronzong|electrodehisui|girafarig|goodrahisui|venusaur,6,0,0.0,3,2,0.62,dracometeor|earthpower|earthquake|iciclecrash|leafstorm|playrough|volttackle
battle-gen9randombattle-16794,v3,simple_heuristic,Oppe37e16ccp8003,0,13,blaziken|clefable|dugtrioalola|masquerain|scovillain|weezinggalar,floatzel|hawlucha|meowstic|pawmot|squawkabilly,6,0,0.0,4,1,0.15,fireblast|flareblitz|gunkshot|hurricane|ironhead|moonblast
