battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-59213,v6,self,v6B51c939ddp8002,0,12,ampharos|ironjugulis|kommoo|lilligant|meowsticf|spidops,flareon|furret|gogoat|misdreavus|thundurus|zoroarkhisui,6,0,0.0,3,3,1.17,clangingscales|hurricane|knockoff|petaldance|psyshock|thunderbolt
battle-gen9randombattle-59214,v6,self,v6B51c939ddp8002,0,135,comfey|conkeldurr|flygon|misdreavus|vespiquen|victreebel,arceusbug|blissey|excadrill|giratina|gliscor|reuniclus,6,0,0.0,5,1,0.93,airslash|calmmind|closecombat|drainingkiss|gigadrain|outrage|powerwhip|shadowball|struggle|willowisp
battle-gen9randombattle-59215,v6,self,v6B51c939ddp8002,0,22,chienpao|chimecho|drifblim|gurdurr|hawlucha|mamoswine,cinccino|dialgaorigin|hatterene|salamence|wigglytuff|wugtrio,6,0,0.0,5,1,0.34,closecombat|drainpunch|earthquake|iciclecrash|knockoff|psychicnoise|shadowball|suckerpunch
battle-gen9randombattle-59216,v6,self,v6A51c939ddp8002,1,16,blissey|chandelure|heracross|kommoo|noivern|ogerponcornerstone,alomomola|altaria|arceusgrass|espeon|gengar|mamoswine,4,2,1.475,6,0,0.0,closecombat|dracometeor|fireblast|hurricane|ivycudgel|megahorn|shadowball
battle-gen9randombattle-59217,v6,self,v6B51c939ddp8002,0,15,blaziken|chesnaught|deoxysattack|dragonite|heatran|ninetalesalola,cloyster|dewgong|ironthorns|skuntank,6,0,0.0,4,0,0.0,blizzard|closecombat|earthquake|lavaplume|outrage|psychoboost|superpower|woodhammer
battle-gen9randombattle-59218,v6,self,v6A51c939ddp8002,1,24,arcanine|camerupt|garchomp|kilowattrel|medicham|misdreavus,dedenne|dudunsparcethreesegment|oranguru|scovillain|seviper|victreebel,5,1,1.0,6,0,0.0,closecombat|flareblitz|hurricane|outrage|shadowball|zenheadbutt
battle-gen9randombattle-59219,v6,self,v6A51c939ddp8002,1,19,galvantula|ironcrown|moltresgalar|munkidori|porygon2|zoroarkhisui,brambleghast|copperajah|dunsparce|ironleaves|lugia|zebstrika,4,2,2.0,6,0,0.0,bugbuzz|fierywrath|hurricane|psyshock|shadowball|sludgewave|terablast|thunder
battle-gen9randombattle-59220,v6,self,v6A51c939ddp8002,1,14,ariados|camerupt|forretress|seviper|shiftry|tinglu,alomomola|delibird|meowstic|pyroar|ribombee|rillaboom,4,2,1.803,6,0,0.0,earthquake|leafstorm|megahorn|overheat|payback|poisonjab|suckerpunch
battle-gen9randombattle-59221,v6,self,v6A51c939ddp8002,1,14,bombirdier|fluttermane|hypno|infernape|scovillain|tropius,frosmoth|kommoo|pelipper|pikachu|ragingbolt|toxicroak,4,2,1.274,6,0,0.0,closecombat|earthquake|leafstorm|suckerpunch|thunderbolt
battle-gen9randombattle-59222,v6,self,v6A51c939ddp8002,1,15,corviknight|glalie|ogerponwellspring|polteageistantique|terrakion|volbeat,forretress|gengar|gyarados|regigigas|swalot|vivillonmarine,3,3,2.107,6,0,0.0,bravebird|closecombat|earthquake|freezedry|shadowball|uturn
battle-gen9randombattle-59223,v6,self,v6A51c939ddp8002,1,12,armarouge|eelektross|ironcrown|mamoswine|palkia|shayminsky,forretress|komala|lucario|rabsca|reshiram|zekrom,3,3,3.0,6,0,0.0,dracometeor|earthquake|fireblast|focusblast|supercellslam
battle-gen9randombattle-59224,v6,self,v6B51c939ddp8002,0,21,azumarill|carbink|cobalion|luvdisc|oricoriosensu|vikavolt,altaria|gothitelle|hypno|lumineon|weezing,6,0,0.0,4,1,0.56,discharge|flashcannon|hurricane|moonblast|playrough|surf
battle-gen9randombattle-59225,v6,self,v6B51c939ddp8002,0,20,altaria|corviknight|cresselia|forretress|gastrodoneast|tauros,fluttermane|hariyama|ironleaves|lumineon|scizor,6,0,0.0,4,1,0.59,bravebird|earthquake|ironhead|moonblast|sludgebomb|surf|voltswitch|zenheadbutt
battle-gen9randombattle-59226,v6,self,v6B51c939ddp8002,0,17,clawitzer|coalossal|dachsbun|inteleon|ironboulder|sunflora,abomasnow|dipplin|groudon|magmortar|spectrier|swalot,6,0,0.0,5,1,0.79,hydropump|mightycleave|overheat|playrough|sludgebomb|waterpulse
battle-gen9randombattle-59227,v6,self,v6B51c939ddp8002,0,19,amoonguss|armarouge|gurdurr|illumise|palkia|umbreon,brambleghast|pecharunt|ragingbolt|suicune,6,0,0.0,3,1,0.58,bugbuzz|drainpunch|energyball|fireblast|foulplay|hydropump|sludgebomb
battle-gen9randombattle-59228,v6,self,v6A51c939ddp8002,1,17,bronzong|grumpig|landorus|magcargo|umbreon|yanmega,decidueye|kleavor|miraidon|noivern|torkoal|weezing,4,2,2.0,6,0,0.0,earthpower|fireblast|focusblast|foulplay|ironhead|powergem|psyshock
battle-gen9randombattle-59229,v6,self,v6A51c939ddp8002,1,15,coalossal|cobalion|cresselia|haxorus|palafin|sawsbucksummer,electivire|ironboulder|mudsdale|noivern|skeledirge|veluza,5,1,0.438,6,0,0.0,flashcannon|highhorsepower|hornleech|icepunch|moonblast|outrage|psyshock|stoneedge
battle-gen9randombattle-59230,v6,self,v6B51c939ddp8002,0,18,comfey|fluttermane|forretress|hooh|poliwrath|tropius,arcaninehisui|cacturne|greattusk|pyroar|skarmory|yanmega,6,0,0.0,5,1,0.39,bravebird|drainingkiss|dualwingbeat|earthquake|ironhead|liquidation|moonblast|psyshock
battle-gen9randombattle-59231,v6,self,v6A51c939ddp8002,1,20,ampharos|drednaw|garganacl|masquerain|noivern|sandaconda,grimmsnarl|ironhands|komala|lanturn|piloswine|probopass,4,2,2.0,6,0,0.0,bugbuzz|discharge|dracometeor|earthquake|hurricane|liquidation|stoneedge
battle-gen9randombattle-59232,v6,self,v6A51c939ddp8002,1,17,chimecho|chiyu|lapras|pyroar|sneasler|wugtrio,araquanid|grimmsnarl|grumpig|pecharunt|probopass|toxicroak,4,2,2.0,6,0,0.0,acrobatics|darkpulse|dazzlinggleam|direclaw|fireblast|psyshock|stompingtantrum
battle-gen9randombattle-59233,v6,self,v6B51c939ddp8002,0,20,greedent|meowscarada|metagross|pachirisu|rotommow|volcanion,dudunsparce|flareon|hydreigon|weezing|zamazentacrowned,6,0,0.0,4,1,0.19,doubleedge|earthpower|earthquake|knockoff|leafstorm|steameruption|thunderbolt|uturn
battle-gen9randombattle-59234,v6,self,v6B51c939ddp8002,0,19,chimecho|crabominable|donphan|gumshoos|haxorus|ursaring,ditto|gyarados|jolteon|mamoswine|necrozmaduskmane|wyrdeer,6,0,0.0,5,1,0.67,bodyslam|closecombat|earthquake|icehammer|psychicnoise
battle-gen9randombattle-59235,v6,self,v6B51c939ddp8002,0,18,appletun|gardevoir|illumise|manaphy|meowsticf|perrserker,annihilape|golemalola|sableye|slowbro|sylveon,6,0,0.0,4,1,0.16,appleacid|bugbuzz|closecombat|dracometeor|hydropump|ironhead|moonblast|psychic|thunderbolt
