battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-62276,v2,v6,v6Ba5e6da02p8002,0,6,corviknight|grumpig|ludicolo|lumineon|miniororange|zarudedada,azumarill|delibird|floatzel|granbull|revavroom|serperior,6,0,0.0,4,2,1.78
battle-gen9randomdoublesbattle-62277,v2,v6,v6Ba5e6da02p8002,0,5,calyrexice|dudunsparce|mew|scrafty|sudowoodo|walkingwake,dugtrio|giratina|greninja|maushold|oricorio|tyranitar,6,0,0.0,4,2,0.95
battle-gen9randomdoublesbattle-62278,v2,v6,v6Ba5e6da02p8002,0,6,blaziken|glastrier|infernape|slowbro|terapagosterastal|tropius,dondozo|flareon|lugia|mesprit|skeledirge,6,0,0.0,3,2,1.47
battle-gen9randomdoublesbattle-62279,v2,v6,v6Ba5e6da02p8002,0,8,cyclizar|deoxysattack|drednaw|garganacl|keldeoresolute|tinkaton,bastiodon|blastoise|golurk|lokix|vaporeon,6,0,0.0,3,2,0.37
battle-gen9randomdoublesbattle-62280,v2,v6,v6Ba5e6da02p8002,0,9,calyrex|charizard|cryogonal|glimmora|meganium|palafin,beartic|furret|mesprit|yanmega|zangoose|zekrom,6,0,0.0,5,1,0.77
battle-gen9randomdoublesbattle-62281,v2,v6,v2Aa5e6da02p8002,1,10,archaludon|conkeldurr|gothitelle|gyarados|lilliganthisui|shiftry,appletun|clefairy|flamigo|ironboulder|stonjourner|tinglu,5,1,1.0,6,0,0.0
battle-gen9randomdoublesbattle-62282,v2,v6,v2Aa5e6da02p8002,1,6,appletun|archaludon|pecharunt|seviper|snorlax|whiscash,forretress|groudon|malamar|raikou|sandyshocks|screamtail,3,3,2.555,6,0,0.0
battle-gen9randomdoublesbattle-62283,v2,v6,v2Aa5e6da02p8002,1,9,clefairy|dipplin|hypno|lanturn|solgaleo|talonflame,clodsire|exeggutoralola|oranguru|roaringmoon|snorlax|tinkaton,3,3,2.344,6,0,0.0
battle-gen9randomdoublesbattle-62284,v2,v6,v2Aa5e6da02p8002,1,7,coalossal|lurantis|lycanroc|oricoriopau|vigoroth|zekrom,irontreads|mamoswine|masquerain|oricoriopau|reuniclus|sylveon,3,3,1.958,6,0,0.0
battle-gen9randomdoublesbattle-62285,v2,v6,v6Ba5e6da02p8002,0,4,golurk|groudon|necrozma|politoed|sylveon|toxicroak,bruxish|crawdaunt|ironleaves,6,0,0.0,1,2,1.35
battle-gen9randomdoublesbattle-62286,v2,v6,v6Ba5e6da02p8002,0,8,clefable|garchomp|mew|reuniclus|ribombee|tinglu,alcremiematchacream|calyrex|electivire|glimmora|komala|skarmory,6,0,0.0,4,2,0.87
battle-gen9randomdoublesbattle-62287,v2,v6,v6Ba5e6da02p8002,0,11,altaria|clefable|cresselia|phione|sawsbucksummer|terrakion,hooh|hydrapple|klawf|mienshao|muk|uxie,6,0,0.0,4,2,2.0
