battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61620,v1,simple_heuristic,v1A4d980118p8000,1,12,cryogonal|dialga|dondozo|meowscarada|pelipper|torkoal,arceusdragon|ariados|klefki|lilligant|milotic|politoed,3,3,2.263,6,0,0.0
battle-gen9randomdoublesbattle-61621,v1,simple_heuristic,v1A4d980118p8000,1,8,ariados|enamorustherian|garchomp|magcargo|passimian|sylveon,cinccino|emboar|magcargo|rabsca|toxapex|wigglytuff,3,3,1.767,6,0,0.0
battle-gen9randomdoublesbattle-61622,v1,simple_heuristic,Opp4d980118p8000,0,7,cobalion|goodra|ironhands|leafeon|sudowoodo|zangoose,blissey|crabominable|entei|ironcrown|zangoose,6,0,0.0,3,2,0.6
battle-gen9randomdoublesbattle-61623,v1,simple_heuristic,v1A4d980118p8000,1,10,clefairy|diancie|dipplin|magnezone|minun|ogerponwellspring,hydrapple|mamoswine|necrozmadawnwings|quagsire|regieleki|weavile,4,2,1.177,6,0,0.0
battle-gen9randomdoublesbattle-61624,v1,simple_heuristic,Opp4d980118p8000,0,9,bombirdier|glaceon|hariyama|houndstone|perrserker|umbreon,blastoise|meowstic|minun|pecharunt|pincurchin|vivillonsavanna,6,0,0.0,4,2,0.71
battle-gen9randomdoublesbattle-61625,v1,simple_heuristic,v1A4d980118p8000,1,9,chandelure|cobalion|furret|jirachi|latias|vileplume,hoopaunbound|medicham|mightyena|mismagius|okidogi|tsareena,4,2,1.116,6,0,0.0
battle-gen9randomdoublesbattle-61626,v1,simple_heuristic,Opp4d980118p8000,0,9,bombirdier|duraludon|passimian|regidrago|tinkaton|torkoal,basculegionf|coalossal|lugia|reshiram|shiftry|urshifurapidstrike,6,0,0.0,4,2,0.25
battle-gen9randomdoublesbattle-61627,v1,simple_heuristic,Opp4d980118p8000,0,8,ampharos|kyuremwhite|lanturn|mabosstiff|necrozmadawnwings|rayquaza,charizard|crabominable|dipplin|jirachi|palossand|torkoal,6,0,0.0,5,1,1.0
battle-gen9randomdoublesbattle-61628,v1,simple_heuristic,Opp4d980118p8000,0,7,arbok|bruxish|hatterene|krookodile|spiritomb|vikavolt,blaziken|donphan|indeedeef|miraidon|ribombee|zapdos,6,0,0.0,5,1,0.81
battle-gen9randomdoublesbattle-61629,v1,simple_heuristic,Opp4d980118p8000,0,6,annihilape|espeon|necrozmadawnwings|regieleki|scrafty|volbeat,ironvaliant|lanturn|mightyena|ogerponcornerstone,6,0,0.0,2,2,0.72
battle-gen9randomdoublesbattle-61630,v1,simple_heuristic,v1A4d980118p8000,1,8,excadrill|incineroar|lanturn|murkrow|oranguru|quaquaval,calyrexshadow|empoleon|forretress|ironleaves|komala|magmar,5,1,0.484,6,0,0.0
battle-gen9randomdoublesbattle-61631,v1,simple_heuristic,Opp4d980118p8000,0,10,barraskewda|frosmoth|infernape|lumineon|okidogi|vikavolt,bronzong|clefairy|kricketune|krookodile|manaphy|quaquaval,6,0,0.0,4,2,1.57
battle-gen9randomdoublesbattle-61632,v1,simple_heuristic,v1A4d980118p8000,1,8,diancie|dragapult|forretress|garganacl|hoopaunbound|uxie,archaludon|ironleaves|klawf|lilligant|okidogi|roaringmoon,4,2,1.228,6,0,0.0
battle-gen9randomdoublesbattle-61633,v1,simple_heuristic,v1A4d980118p8000,1,7,camerupt|cramorant|eelektross|kingambit|quaquaval|zarudedada,feraligatr|flygon|infernape|ironboulder|pincurchin|samurotthisui,3,3,2.348,6,0,0.0
battle-gen9randomdoublesbattle-61634,v1,simple_heuristic,v1A4d980118p8000,1,7,cacturne|chesnaught|chienpao|dewgong|gengar|granbull,braviaryhisui|ceruledge|darkrai|magearnaoriginal|reshiram|terapagos,4,2,1.651,6,0,0.0
battle-gen9randomdoublesbattle-61635,v1,simple_heuristic,v1A4d980118p8000,1,7,blissey|eternatus|koraidon|mismagius|pachirisu|wigglytuff,cinccino|maushold|necrozmadawnwings|pawmot|revavroom|swanna,5,1,0.859,6,0,0.0
battle-gen9randomdoublesbattle-61636,v1,simple_heuristic,v1A4d980118p8000,1,7,cetitan|ironboulder|oinkolognef|porygonz|sandyshocks|whiscash,blaziken|frosmoth|garchomp|gougingfire|veluza|victreebel,4,2,1.32,6,0,0.0
battle-gen9randomdoublesbattle-61637,v1,simple_heuristic,v1A4d980118p8000,1,8,hariyama|ironcrown|koraidon|muk|oricorio|regice,dusknoir|infernape|luxray|magcargo|politoed|sunflora,3,3,1.998,6,0,0.0
battle-gen9randomdoublesbattle-61638,v1,simple_heuristic,Opp4d980118p8000,0,8,cinderace|dragapult|electrodehisui|greattusk|skeledirge|zoroark,araquanid|gallade|gumshoos|tentacruel,6,0,0.0,3,1,0.52
battle-gen9randomdoublesbattle-61639,v1,simple_heuristic,Opp4d980118p8000,0,9,cloyster|gothitelle|hariyama|hypno|kommoo|sylveon,amoonguss|gougingfire|hooh|rayquaza|wugtrio|zacian,6,0,0.0,5,1,0.64
battle-gen9randomdoublesbattle-61640,v1,simple_heuristic,v1A4d980118p8000,1,7,dondozo|farigiraf|landorustherian|ragingbolt|sandaconda|zangoose,delphox|hatterene|incineroar|palossand|seviper|tornadus,4,2,0.481,6,0,0.0
battle-gen9randomdoublesbattle-61641,v1,simple_heuristic,v1A4d980118p8000,1,11,ampharos|grafaiai|politoed|talonflame|tinglu|zamazenta,blastoise|gastrodoneast|porygon2|regirock|reuniclus|terapagos,5,1,0.176,6,0,0.0
battle-gen9randomdoublesbattle-61642,v1,simple_heuristic,v1A4d980118p8000,1,6,chiyu|cyclizar|hypno|latios|pikachukalos|pyroar,cinccino|heracross|inteleon|squawkabilly|urshifurapidstrike|zebstrika,4,2,1.191,6,0,0.0
battle-gen9randomdoublesbattle-61643,v1,simple_heuristic,v1A4d980118p8000,1,7,ironvaliant|magmar|milotic|swanna|ursaluna|yanmega,arbok|hitmontop|overqwil|quagsire|rotomfrost|serperior,5,1,0.878,6,0,0.0
battle-gen9randomdoublesbattle-61644,v1,simple_heuristic,v1A4d980118p8000,1,11,decidueyehisui|falinks|oinkolognef|palkia|regigigas|toxtricity,bellibolt|camerupt|inteleon|squawkabilly|vivillonicysnow|zebstrika,5,1,0.07,6,0,0.0
battle-gen9randomdoublesbattle-61645,v1,simple_heuristic,v1A4d980118p8000,1,8,alomomola|articunogalar|lunala|smeargle|virizion|zarude,kyurem|murkrow|ogerponwellspring|quagsire|skuntank|slitherwing,3,3,1.768,6,0,0.0
battle-gen9randomdoublesbattle-61646,v1,simple_heuristic,Opp4d980118p8000,0,8,crawdaunt|manaphy|ogerponcornerstone|raichu|sableye|skeledirge,darkrai|phione|raikou|salamence|skarmory|smeargle,6,0,0.0,4,2,0.8
battle-gen9randomdoublesbattle-61647,v1,simple_heuristic,v1A4d980118p8000,1,8,bellibolt|blissey|cacturne|chienpao|golduck|haxorus,cobalion|gogoat|luvdisc|minioryellow|pecharunt|rayquaza,3,3,1.556,6,0,0.0
battle-gen9randomdoublesbattle-61648,v1,simple_heuristic,Opp4d980118p8000,0,9,deoxysdefense|duraludon|grimmsnarl|ironthorns|ribombee|zoroarkhisui,frosmoth|jolteon|koraidon|regice|reuniclus|thundurus,6,0,0.0,4,2,0.78
battle-gen9randomdoublesbattle-61649,v1,simple_heuristic,Opp4d980118p8000,0,10,avalugghisui|coalossal|excadrill|houndstone|palafin|wyrdeer,barraskewda|corviknight|gogoat|leafeon|phione,6,0,0.0,3,2,0.16
battle-gen9randomdoublesbattle-61650,v1,simple_heuristic,v1A4d980118p8000,1,7,abomasnow|charizard|cinderace|clawitzer|mismagius|raichualola,alomomola|arceusghost|deoxysspeed|floatzel|latios|tornadus,4,2,0.108,6,0,0.0
battle-gen9randomdoublesbattle-61651,v1,simple_heuristic,Opp4d980118p8000,0,8,blastoise|blaziken|cloyster|raikou|rotom|trevenant,altaria|magmar|mesprit|murkrow|oranguru|pawmot,6,0,0.0,5,1,0.31
battle-gen9randomdoublesbattle-61652,v1,simple_heuristic,v1A4d980118p8000,1,7,calyrexice|dialgaorigin|pyroar|salazzle|whiscash|wochien,alomomola|basculinbluestriped|hoopa|kommoo|ogerponcornerstone|pyroar,4,2,1.536,6,0,0.0
battle-gen9randomdoublesbattle-61653,v1,simple_heuristic,Opp4d980118p8000,0,7,blissey|gengar|regidrago|vaporeon|vespiquen|virizion,dodrio|dragapult|floatzel|heatran|persian|slitherwing,6,0,0.0,5,1,0.26
battle-gen9randomdoublesbattle-61654,v1,simple_heuristic,Opp4d980118p8000,0,8,deoxys|golurk|gyarados|ragingbolt|sandyshocks|volcanion,bronzong|feraligatr|latias|rayquaza,6,0,0.0,2,2,0.95
battle-gen9randomdoublesbattle-61655,v1,simple_heuristic,Opp4d980118p8000,0,8,ambipom|copperajah|gumshoos|metagross|miraidon|vespiquen,amoonguss|grafaiai|groudon|indeedee|klawf|sandaconda,6,0,0.0,5,1,0.61
battle-gen9randomdoublesbattle-61656,v1,simple_heuristic,v1A4d980118p8000,1,6,ambipom|ironhands|magearnaoriginal|sandyshocks|sinistchamasterpiece|whiscash,braviary|chimecho|noctowl|perrserker|screamtail|toxtricity,3,3,2.163,6,0,0.0
battle-gen9randomdoublesbattle-61657,v1,simple_heuristic,Opp4d980118p8000,0,7,arceusdark|crabominable|forretress|lanturn|pyroar|venomoth,arceusfire|emboar|kingdra|sableye|swalot,6,0,0.0,3,2,1.09
