battle_id,winner,turns,won
battle-gen9randombattle-1409,Smart_718b,27,1
battle-gen9randombattle-1410,Smart_718b,27,1
battle-gen9randombattle-1411,Smart_718b,21,1
battle-gen9randombattle-1412,Smart_718b,69,1
battle-gen9randombattle-1413,Smart_718b,26,1
battle-gen9randombattle-1414,Smart_718b,23,1
battle-gen9randombattle-1415,Smart_718b,35,1
battle-gen9randombattle-1416,Smart_718b,17,1
battle-gen9randombattle-1417,Smart_718b,20,1
battle-gen9randombattle-1418,Smart_718b,20,1
battle-gen9randombattle-1419,Smart_718b,25,1
battle-gen9randombattle-1420,Smart_718b,87,1
battle-gen9randombattle-1421,Smart_718b,26,1
battle-gen9randombattle-1422,Smart_718b,21,1
battle-gen9randombattle-1423,Smart_718b,16,1
battle-gen9randombattle-1424,Smart_718b,15,1
battle-gen9randombattle-1425,Smart_718b,38,1
battle-gen9randombattle-1426,Smart_718b,19,1
battle-gen9randombattle-1427,Smart_718b,24,1
battle-gen9randombattle-1428,Smart_718b,24,1
battle-gen9randombattle-1429,Smart_718b,20,1
battle-gen9randombattle-1430,Smart_718b,33,1
battle-gen9randombattle-1431,Smart_718b,48,1
battle-gen9randombattle-1432,Smart_718b,38,1
battle-gen9randombattle-1433,Smart_718b,14,1
battle-gen9randombattle-1434,Smart_718b,19,1
battle-gen9randombattle-1435,Smart_718b,16,1
battle-gen9randombattle-1436,Smart_718b,24,1
battle-gen9randombattle-1437,Smart_718b,26,1
battle-gen9randombattle-1438,Smart_718b,20,1
battle-gen9randombattle-1439,Smart_718b,28,1
battle-gen9randombattle-1440,Smart_718b,16,1
battle-gen9randombattle-1441,Smart_718b,26,1
battle-gen9randombattle-1442,Smart_718b,25,1
battle-gen9randombattle-1443,Smart_718b,26,1
battle-gen9randombattle-1444,Smart_718b,70,1
battle-gen9randombattle-1445,Smart_718b,15,1
battle-gen9randombattle-1446,Smart_718b,26,1
battle-gen9randombattle-1447,Smart_718b,47,1
battle-gen9randombattle-1448,Smart_718b,20,1
battle-gen9randombattle-1449,Smart_718b,19,1
battle-gen9randombattle-1450,Smart_718b,28,1
battle-gen9randombattle-1451,Smart_718b,25,1
battle-gen9randombattle-1452,Smart_718b,17,1
battle-gen9randombattle-1453,Smart_718b,13,1
battle-gen9randombattle-1454,Smart_718b,24,1
battle-gen9randombattle-1455,Smart_718b,22,1
battle-gen9randombattle-1456,Smart_718b,55,1
battle-gen9randombattle-1457,Smart_718b,8,1
battle-gen9randombattle-1458,Smart_718b,25,1
battle-gen9randombattle-1459,Smart_718b,18,1
battle-gen9randombattle-1460,Smart_718b,42,1
battle-gen9randombattle-1461,Smart_718b,22,1
battle-gen9randombattle-1462,Smart_718b,33,1
battle-gen9randombattle-1463,Smart_718b,21,1
battle-gen9randombattle-1464,Smart_718b,20,1
battle-gen9randombattle-1465,Smart_718b,26,1
battle-gen9randombattle-1466,Smart_718b,19,1
battle-gen9randombattle-1467,Smart_718b,70,1
battle-gen9randombattle-1468,Smart_718b,24,1
battle-gen9randombattle-1469,Smart_718b,20,1
battle-gen9randombattle-1470,Smart_718b,17,1
battle-gen9randombattle-1471,Smart_718b,22,1
battle-gen9randombattle-1472,Smart_718b,18,1
battle-gen9randombattle-1473,Smart_718b,32,1
battle-gen9randombattle-1474,Smart_718b,48,1
battle-gen9randombattle-1475,Smart_718b,16,1
battle-gen9randombattle-1476,Smart_718b,35,1
battle-gen9randombattle-1477,Smart_718b,33,1
battle-gen9randombattle-1478,Smart_718b,38,1
battle-gen9randombattle-1479,Smart_718b,19,1
battle-gen9randombattle-1480,Smart_718b,14,1
battle-gen9randombattle-1481,Smart_718b,17,1
battle-gen9randombattle-1482,Smart_718b,20,1
battle-gen9randombattle-1483,Smart_718b,17,1
battle-gen9randombattle-1484,Smart_718b,116,1
battle-gen9randombattle-1485,Smart_718b,10,1
battle-gen9randombattle-1486,Smart_718b,17,1
battle-gen9randombattle-1487,Smart_718b,21,1
battle-gen9randombattle-1488,Smart_718b,13,1
battle-gen9randombattle-1489,Smart_718b,27,1
battle-gen9randombattle-1490,Smart_718b,16,1
battle-gen9randombattle-1491,Smart_718b,24,1
battle-gen9randombattle-1492,Smart_718b,40,1
battle-gen9randombattle-1493,Smart_718b,22,1
battle-gen9randombattle-1494,Smart_718b,32,1
battle-gen9randombattle-1495,Smart_718b,22,1
battle-gen9randombattle-1496,Smart_718b,18,1
battle-gen9randombattle-1497,Smart_718b,28,1
battle-gen9randombattle-1498,Smart_718b,26,1
battle-gen9randombattle-1499,Smart_718b,51,1
battle-gen9randombattle-1500,Smart_718b,23,1
battle-gen9randombattle-1501,Smart_718b,14,1
battle-gen9randombattle-1502,Smart_718b,14,1
