battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-116494,V2_B_b8b5,24,0,delibird|emboar|lumineon|passimian|plusle|reuniclus,araquanid|arceuswater|latias|polteageistantique|umbreon|wochien,6,3,
battle-gen9randomdoublesbattle-116495,V2_B_b8b5,19,0,breloom|falinks|heatran|leafeon|regieleki|rotomwash,chiyu|hitmontop|probopass|ribombee|sudowoodo|vespiquen,6,5,
battle-gen9randomdoublesbattle-116496,V2_A_b8b5,11,1,deoxysdefense|flygon|haxorus|lurantis|screamtail|vaporeon,barraskewda|hippowdon|lucario|manaphy|salazzle|vigoroth,4,6,
battle-gen9randomdoublesbattle-116497,V2_B_b8b5,11,0,dudunsparce|houndstone|lokix|mandibuzz|slitherwing|tornadus,electrode|farigiraf|glimmora|primarina|reuniclus|skarmory,6,2,
battle-gen9randomdoublesbattle-116498,V2_A_b8b5,11,1,articuno|mausholdfour|palafinhero|pawmot|ragingbolt|wugtrio,cryogonal|delibird|galvantula|garchomp|ironthorns|ogerponcornerstone,3,6,
battle-gen9randomdoublesbattle-116499,V2_B_b8b5,11,0,cresselia|espeon|flygon|haxorus|scizor|vikavolt,chesnaught|hydreigon|phione|rayquaza|terapagos|volcanion,6,3,
battle-gen9randomdoublesbattle-116500,V2_B_b8b5,12,0,clodsire|deoxys|incineroar|mightyena|passimian|rotommow,basculin|greedent|hydrapple|ironvaliant|rampardos|seviper,6,5,
battle-gen9randomdoublesbattle-116501,V2_B_b8b5,11,0,dugtrio|kleavor|oranguru|porygon2|veluza|volcanion,barraskewda|cetitan|dragapult|excadrill|lanturn|leafeon,6,5,
battle-gen9randomdoublesbattle-116502,V2_B_b8b5,14,0,bastiodon|gastrodoneast|sandslash|toxapex|vigoroth|zaciancrowned,bastiodon|blissey|espeon|necrozmadawnwings|vespiquen,6,3,
battle-gen9randomdoublesbattle-116503,V2_A_b8b5,30,1,dragalge|incineroar|politoed|primarina|taurospaldeablaze|vespiquen,bastiodon|brambleghast|cramorant|dialgaorigin|oranguru|samurotthisui,5,6,
battle-gen9randomdoublesbattle-116504,V2_B_b8b5,14,0,arcanine|dachsbun|hariyama|leafeon|ogerponcornerstone|revavroom,excadrill|ironboulder|latios|pachirisu|passimian|samurott,6,4,
battle-gen9randomdoublesbattle-116505,V2_A_b8b5,21,1,blissey|fluttermane|pikachu|registeel|sylveon|zapdos,breloom|dragonite|lapras|ludicolo|salazzle|zekrom,4,6,
battle-gen9randomdoublesbattle-116506,V2_A_b8b5,15,1,clefable|farigiraf|gastrodoneast|golduck|ironhands|mightyena,arbok|arceusgrass|banette|emboar|keldeoresolute|thundurustherian,1,6,
battle-gen9randomdoublesbattle-116507,V2_B_b8b5,19,0,groudon|ironthorns|lapras|magmar|meowscarada|swanna,calyrexice|grumpig|krookodile|lanturn|oinkolognef|spectrier,6,4,
battle-gen9randomdoublesbattle-116508,V2_A_b8b5,19,1,delphox|drifblim|lucario|passimian|rabsca|rhyperior,cloyster|greedent|murkrow|probopass|torterra|walkingwake,4,6,
battle-gen9randomdoublesbattle-116509,V2_B_b8b5,22,0,cresselia|greninja|illumise|klawf|oricoriopau|zamazenta,drednaw|eiscue|grumpig|latios|tauros|tinkaton,6,4,
battle-gen9randomdoublesbattle-116510,V2_A_b8b5,20,1,cloyster|gholdengo|murkrow|reuniclus|sandaconda|toucannon,armarouge|crabominable|deoxysspeed|morpeko|pelipper|probopass,5,6,
battle-gen9randomdoublesbattle-116511,V2_A_b8b5,10,1,heatran|inteleon|sandslash|shaymin|slowking|typhlosionhisui,copperajah|mewtwo|miraidon|skeledirge|urshifu|zarudedada,2,6,
battle-gen9randomdoublesbattle-116512,V2_A_b8b5,28,1,bronzong|frosmoth|kingdra|sawsbuckwinter|tatsugiri|zapdos,grumpig|ogerponhearthflame|ragingbolt|slowking|smeargle|tropius,5,6,
battle-gen9randomdoublesbattle-116513,V2_A_b8b5,20,1,delibird|duraludon|jirachi|lumineon|taurospaldeablaze|whimsicott,basculinbluestriped|darkrai|skuntank|smeargle|snorlax|whimsicott,4,6,
battle-gen9randomdoublesbattle-116514,V2_A_b8b5,14,1,azumarill|dialga|dusknoir|espathra|hitmonlee|salamence,cloyster|electrode|latios|mewtwo|plusle|suicune,2,6,
battle-gen9randomdoublesbattle-116515,V2_A_b8b5,24,1,appletun|garganacl|hippowdon|pikachualola|wigglytuff|zangoose,ditto|gallade|gardevoir|salazzle|suicune|whimsicott,5,6,
battle-gen9randomdoublesbattle-116516,V2_A_b8b5,15,1,alomomola|darkrai|ninetales|okidogi|stonjourner|umbreon,electabuzz|noctowl|sableye|tyranitar|uxie|vivillonsun,3,6,
battle-gen9randomdoublesbattle-116517,V2_B_b8b5,20,0,brutebonnet|fluttermane|gyarados|lunala|regirock|sawsbucksummer,cetitan|emboar|gyarados|komala|poliwrath|ribombee,6,4,
battle-gen9randomdoublesbattle-116518,V2_A_b8b5,14,1,bruxish|diancie|glastrier|miraidon|sandyshocks|screamtail,ambipom|krookodile|magmar|salamence|snorlax|virizion,0,6,
battle-gen9randomdoublesbattle-116519,V2_A_b8b5,18,1,dragalge|feraligatr|ironboulder|kilowattrel|palossand|spiritomb,arceus|deoxys|klefki|shaymin|terrakion|vileplume,5,6,
battle-gen9randomdoublesbattle-116520,V2_B_b8b5,18,0,calyrexice|dewgong|persianalola|ribombee|sandyshocks|zarude,cinccino|delphox|golemalola|klawf|ludicolo|venusaur,6,4,
battle-gen9randomdoublesbattle-116521,V2_A_b8b5,28,1,bombirdier|cinccino|lunala|rampardos|swalot|swanna,amoonguss|cresselia|goodrahisui|mamoswine|sableye|vivillonmodern,5,6,
battle-gen9randomdoublesbattle-116522,V2_A_b8b5,39,1,comfey|cresselia|dugtrio|irontreads|jumpluff|toucannon,delibird|dragapult|hypno|palossand|volbeat|whimsicott,3,6,
battle-gen9randomdoublesbattle-116523,V2_B_b8b5,24,0,altaria|drednaw|meganium|slowbrogalar|taurospaldeacombat|wigglytuff,azumarill|basculegionf|bastiodon|calyrexshadow|florgesorange|moltres,6,4,
battle-gen9randomdoublesbattle-116524,V2_B_b8b5,23,0,cobalion|electabuzz|frosmoth|inteleon|kyogre|scovillain,camerupt|dragalge|lilligant|lucario|slaking|sunflora,6,5,
battle-gen9randomdoublesbattle-116525,V2_A_b8b5,21,1,ariados|chimecho|honchkrow|jumpluff|luxray|uxie,alomomola|darkrai|electivire|garganacl|kingdra|trevenant,2,6,
battle-gen9randomdoublesbattle-116526,V2_A_b8b5,19,1,alcremiesaltedcream|annihilape|decidueyehisui|giratina|overqwil|plusle,azumarill|delphox|froslass|jumpluff|pincurchin|rampardos,1,6,
battle-gen9randomdoublesbattle-116527,V2_A_b8b5,11,1,banette|dachsbun|gothitelle|mesprit|mienshao|shayminsky,darkrai|kyogre|lycanrocmidnight|rabsca|reuniclus|torkoal,3,6,
