battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-97651,V1_B_3b84,20,0,arceusghost|gogoat|regidrago|spidops|squawkabilly|tauros,gogoat|infernape|ludicolo|mewtwo|palkia|pawmot,6,4,
battle-gen9randomdoublesbattle-97652,V1_A_3b84,10,1,gardevoir|ironleaves|moltres|mukalola|palossand|porygonz,charizard|dedenne|espathra|sneasler|sylveon|wochien,3,6,
battle-gen9randomdoublesbattle-97653,V1_A_3b84,23,1,arbok|brambleghast|cinderace|flapple|florges|scrafty,clawitzer|giratinaorigin|milotic|pikachukalos|regigigas|screamtail,1,6,
battle-gen9randomdoublesbattle-97654,V1_B_3b84,26,0,appletun|basculegion|garganacl|glimmora|incineroar|trevenant,conkeldurr|oricoriopompom|orthworm|regigigas|toxapex|vigoroth,6,5,
battle-gen9randomdoublesbattle-97655,V1_B_3b84,13,0,cetitan|deoxysattack|forretress|golduck|manaphy|mandibuzz,arboliva|clawitzer|hawlucha|palkia|reuniclus,6,1,
battle-gen9randomdoublesbattle-97656,V1_B_3b84,15,0,froslass|glalie|ironjugulis|lilligant|ragingbolt|regirock,altaria|blissey|farigiraf|kleavor|regirock|sunflora,6,4,
battle-gen9randomdoublesbattle-97657,V1_B_3b84,24,0,charizard|clefairy|magearna|politoed|urshifurapidstrike|zebstrika,baxcalibur|cinderace|comfey|greninja|hypno|wochien,6,5,
battle-gen9randomdoublesbattle-97658,V1_A_3b84,23,1,fezandipiti|mimikyu|snorlax|talonflame|tatsugiri|zekrom,araquanid|chandelure|espathra|gothitelle|ogerponhearthflame|sawsbucksummer,5,6,
battle-gen9randomdoublesbattle-97659,V1_B_3b84,17,0,bombirdier|conkeldurr|grimmsnarl|ironmoth|magmortar|palafin,ambipom|dusknoir|ironbundle|lugia|slitherwing|vigoroth,6,4,
battle-gen9randomdoublesbattle-97660,V1_A_3b84,17,1,empoleon|garganacl|gogoat|ironhands|lokix|malamar,dragonite|goodrahisui|mimikyu|munkidori|perrserker|polteageistantique,4,6,
battle-gen9randomdoublesbattle-97661,V1_B_3b84,20,0,eiscuenoice|mew|murkrow|quagsire|thundurustherian|victreebel,clefable|ditto|donphan|gastrodon|palafin|rayquaza,6,6,
battle-gen9randomdoublesbattle-97662,V1_B_3b84,15,0,granbull|mesprit|regirock|ribombee|rotommow|zebstrika,abomasnow|crabominable|landorus|regidrago|sandaconda|umbreon,6,1,
battle-gen9randomdoublesbattle-97663,V1_A_3b84,13,1,hitmontop|ironthorns|ogerponhearthflame|pecharunt|regirock|serperior,abomasnow|cinccino|crawdaunt|flamigo|raichualola|rayquaza,3,6,
battle-gen9randomdoublesbattle-97664,V1_B_3b84,16,0,glimmora|ironjugulis|medicham|quagsire|tatsugiri|trevenant,annihilape|banette|blastoise|glastrier|ninetalesalola|toxapex,6,4,
battle-gen9randomdoublesbattle-97665,V1_B_3b84,14,0,arcanine|beartic|infernape|palkia|persian|vikavolt,arceusbug|drednaw|lugia|mandibuzz|slaking|terrakion,6,3,
battle-gen9randomdoublesbattle-97666,V1_A_3b84,15,1,cacturne|camerupt|empoleon|rotomfan|scyther|suicune,braviary|goodra|jolteon|meowstic|pawmot|weavile,4,6,
battle-gen9randomdoublesbattle-97667,V1_A_3b84,22,1,copperajah|dragapult|dudunsparcethreesegment|honchkrow|miraidon|salazzle,hooh|houndoom|maushold|samurotthisui|shayminsky|taurospaldeacombat,5,6,
battle-gen9randomdoublesbattle-97668,V1_B_3b84,18,0,baxcalibur|keldeoresolute|noivern|oinkolognef|pachirisu|volcarona,azumarill|fezandipiti|flapple|gumshoos|tinglu|zangoose,6,4,
battle-gen9randomdoublesbattle-97669,V1_B_3b84,21,0,blastoise|dipplin|scrafty|spectrier|tinkaton|veluza,articunogalar|lucario|oranguru|pecharunt|swampert|umbreon,6,4,
battle-gen9randomdoublesbattle-97670,V1_B_3b84,14,0,cryogonal|dipplin|indeedee|ironhands|minun|serperior,banette|gengar|hitmonlee|ironvaliant|ninetales|whiscash,6,2,
battle-gen9randomdoublesbattle-97671,V1_B_3b84,15,0,abomasnow|alcremielemoncream|bombirdier|medicham|revavroom|swalot,cetitan|qwilfish|salamence|torkoal|umbreon|wochien,6,2,
battle-gen9randomdoublesbattle-97672,V1_A_3b84,35,1,amoonguss|bronzong|milotic|probopass|quagsire|volbeat,flygon|granbull|groudon|magmortar|overqwil|screamtail,3,6,
battle-gen9randomdoublesbattle-97673,V1_B_3b84,15,0,amoonguss|delphox|garchomp|hitmonlee|oranguru|urshifu,carbink|lumineon|mabosstiff|medicham|polteageistantique|regirock,6,4,
battle-gen9randomdoublesbattle-97674,V1_B_3b84,19,0,clefairy|conkeldurr|dodrio|manaphy|mimikyubusted|rayquaza,hydrapple|lugia|regice|sandaconda|zangoose|zebstrika,6,2,
battle-gen9randomdoublesbattle-97675,V1_A_3b84,23,1,bronzong|golem|hitmonchan|ironhands|tinglu|vespiquen,decidueyehisui|donphan|duraludon|honchkrow|jolteon|palkiaorigin,4,6,
battle-gen9randomdoublesbattle-97676,V1_A_3b84,12,1,alcremiemintcream|ironjugulis|ironthorns|lugia|sandyshocks|zoroarkhisui,ambipom|bastiodon|greninja|hitmontop|miraidon|mudsdale,4,6,
battle-gen9randomdoublesbattle-97677,V1_A_3b84,13,1,fluttermane|hypno|landorus|palossand|pawmot|quaquaval,alcremierainbowswirl|porygonz|reshiram|stonjourner|sunflora|toxtricity,5,6,
battle-gen9randomdoublesbattle-97678,V1_A_3b84,15,1,bellibolt|eternatus|glimmora|samurott|tauros|vigoroth,bruxish|florgesyellow|goodra|scizor|tornadus|tropius,1,6,
battle-gen9randomdoublesbattle-97679,V1_B_3b84,15,0,bombirdier|braviary|empoleon|klawf|kyuremwhite|scizor,copperajah|dusknoir|magnezone|meganium|politoed,6,3,
battle-gen9randomdoublesbattle-97680,V1_B_3b84,21,0,blaziken|exeggutoralola|giratina|indeedee|plusle|raikou,cloyster|dusknoir|farigiraf|grumpig|leavanny|shayminsky,6,5,
battle-gen9randomdoublesbattle-97681,V1_B_3b84,19,0,electrode|ironboulder|mimikyubusted|regirock|tatsugiri|veluza,chandelure|dragonite|furret|gholdengo|magcargo|regidrago,6,5,
battle-gen9randomdoublesbattle-97682,V1_B_3b84,21,0,cacturne|feraligatr|lycanroc|noctowl|palafinhero|wigglytuff,chienpao|clawitzer|clodsire|lunala|serperior|zaciancrowned,6,5,
battle-gen9randomdoublesbattle-97683,V1_A_3b84,33,1,enamorus|mausholdfour|pawmot|polteageistantique|regidrago|walkingwake,falinks|glastrier|magnezone|mandibuzz|palkia|pelipper,5,6,
battle-gen9randomdoublesbattle-97684,V1_A_3b84,13,1,espathra|golurk|leafeon|milotic|ragingbolt|weavile,chesnaught|dodrio|kilowattrel|tentacruel|umbreon|weezing,3,6,
battle-gen9randomdoublesbattle-97685,V1_A_3b84,21,1,corviknight|garchomp|garganacl|lokix|screamtail|venusaur,infernape|lycanrocmidnight|meganium|sceptile|toxtricitylowkey|ursaluna,4,6,
battle-gen9randomdoublesbattle-97686,V1_A_3b84,8,1,blissey|eternatus|landorustherian|magmortar|miraidon|quagsire,barraskewda|coalossal|klawf|ribombee|weavile|wugtrio,0,6,
battle-gen9randomdoublesbattle-97687,V1_A_3b84,14,1,barraskewda|gliscor|ironbundle|lokix|metagross|vigoroth,copperajah|emboar|ironboulder|lurantis|rayquaza|vaporeon,5,6,
