battle_id,winner,turns,team_us,team_opp
battle-gen9randomdoublesbattle-121039,opp,11,chienpao|dusknoir|kyuremblack|munkidori|roaringmoon|serperior,delibird|inteleon|komala|kommoo|registeel|toxapex
battle-gen9randomdoublesbattle-121040,us,11,dachsbun|garchomp|gholdengo|latios|magcargo|mightyena,bombirdier|floatzel|klefki|lumineon|regice|tinglu
battle-gen9randomdoublesbattle-121041,opp,11,charizard|farigiraf|gliscor|hippowdon|plusle|zangoose,delibird|electrode|farigiraf|flareon|golem|medicham
battle-gen9randomdoublesbattle-121042,opp,21,araquanid|flareon|lunala|passimian|sudowoodo|tsareena,arceusfairy|cloyster|electrode|granbull|hydrapple|pikachuoriginal
battle-gen9randomdoublesbattle-121043,us,12,basculinbluestriped|chesnaught|golduck|hitmontop|incineroar|ogerponcornerstone,ariados|crabominable|electivire|gumshoos|honchkrow|lucario
battle-gen9randomdoublesbattle-121044,opp,15,bastiodon|dragapult|honchkrow|mewtwo|necrozma|tinglu,fezandipiti|flareon|kingambit|scyther|tropius|walkingwake
battle-gen9randomdoublesbattle-121045,us,16,bellibolt|cacturne|dialgaorigin|eiscue|gothitelle|gyarados,darkrai|dialgaorigin|dondozo|florgesyellow|virizion|whimsicott
battle-gen9randomdoublesbattle-121046,opp,15,arcanine|comfey|gliscor|latias|miniorindigo|phione,basculinbluestriped|bombirdier|gengar|gogoat|kleavor|orthworm
battle-gen9randomdoublesbattle-121047,opp,14,copperajah|dugtrioalola|noivern|pincurchin|scrafty|spidops,articunogalar|cinccino|deoxys|froslass|kilowattrel|tinglu
battle-gen9randomdoublesbattle-121048,opp,15,latios|lilligant|palafinhero|pincurchin|plusle|scyther,cramorant|giratinaorigin|malamar|probopass|quaquaval|yanmega
battle-gen9randomdoublesbattle-121049,opp,16,dewgong|meowsticf|rabsca|spiritomb|volcarona|wigglytuff,annihilape|diancie|hitmonlee|mimikyu|tatsugiri|venomoth
battle-gen9randomdoublesbattle-121050,us,16,cetitan|fezandipiti|spiritomb|taurospaldeablaze|terrakion|trevenant,latios|ludicolo|mimikyu|minun|noctowl|scovillain
battle-gen9randomdoublesbattle-121051,opp,17,arbok|dondozo|infernape|milotic|polteageistantique|swalot,enamorus|froslass|houndstone|rampardos|slowking|tauros
battle-gen9randomdoublesbattle-121052,opp,19,chimecho|crawdaunt|dialga|komala|lunala|rillaboom,jolteon|murkrow|oinkologne|passimian|swampert|wochien
battle-gen9randomdoublesbattle-121053,opp,28,ceruledge|cramorant|ludicolo|magcargo|sneasler|vileplume,araquanid|eiscue|kommoo|latios|sylveon|weavile
battle-gen9randomdoublesbattle-121054,us,20,ariados|giratinaorigin|lumineon|pikachualola|squawkabilly|uxie,electabuzz|persian|salamence|serperior|thundurus|typhlosionhisui
battle-gen9randomdoublesbattle-121055,opp,11,avalugghisui|blaziken|dragapult|floatzel|ironmoth|venusaur,conkeldurr|hydreigon|miraidon|porygonz|squawkabillyyellow|sylveon
battle-gen9randomdoublesbattle-121056,us,15,beartic|cacturne|floatzel|ironbundle|rayquaza|revavroom,barraskewda|dodrio|ironbundle|pawmot|victreebel|vigoroth
battle-gen9randomdoublesbattle-121057,opp,21,annihilape|armarouge|baxcalibur|falinks|tentacruel|vikavolt,chesnaught|dachsbun|giratina|jirachi|pecharunt|skuntank
battle-gen9randomdoublesbattle-121058,opp,13,falinks|groudon|mandibuzz|mesprit|serperior|slitherwing,archaludon|cloyster|delphox|dondozo|entei|trevenant
battle-gen9randomdoublesbattle-121059,opp,18,araquanid|electrode|hawlucha|oricorio|overqwil|persianalola,barraskewda|bastiodon|hypno|rotom|slowbrogalar|tropius
battle-gen9randomdoublesbattle-121060,us,29,gastrodoneast|glalie|incineroar|palkiaorigin|ragingbolt|regieleki,chienpao|clefairy|cloyster|greattusk|vaporeon|wochien
battle-gen9randomdoublesbattle-121061,us,20,ambipom|annihilape|cresselia|dachsbun|ninetales|salazzle,chesnaught|delphox|dragalge|lucario|necrozmadawnwings|yanmega
battle-gen9randomdoublesbattle-121062,us,13,baxcalibur|braviary|coalossal|dragapult|meowscarada|veluza,gallade|glalie|infernape|kyuremblack|lokix|suicune
battle-gen9randomdoublesbattle-121063,opp,19,coalossal|electrode|enamorustherian|garchomp|hitmontop|skarmory,appletun|duraludon|grimmsnarl|ironleaves|probopass|regirock
battle-gen9randomdoublesbattle-121064,us,23,cyclizar|dondozo|electrodehisui|goodrahisui|rotom|scyther,arboliva|baxcalibur|ironjugulis|oricoriosensu|scrafty|swampert
battle-gen9randomdoublesbattle-121065,opp,18,cyclizar|dedenne|ironmoth|persian|veluza|zebstrika,blissey|dachsbun|lunala|rampardos|slowbro|terapagos
battle-gen9randomdoublesbattle-121066,us,13,dedenne|kilowattrel|landorus|latios|lumineon|zacian,arceusrock|chiyu|gyarados|hitmonchan|hypno|leavanny
battle-gen9randomdoublesbattle-121067,us,12,gengar|gholdengo|haxorus|oinkologne|skarmory|tatsugiri,armarouge|chienpao|ditto|heracross|salamence|snorlax
battle-gen9randomdoublesbattle-121068,opp,21,floatzel|latias|ribombee|talonflame|tinglu|toedscruel,giratina|mienshao|milotic|porygon2|virizion|yanmega
battle-gen9randomdoublesbattle-121069,us,22,amoonguss|lapras|mew|regirock|sinistchamasterpiece|wyrdeer,glastrier|hydreigon|mimikyu|rhyperior|tinkaton|toxapex
battle-gen9randomdoublesbattle-121070,opp,14,beartic|carbink|chimecho|clefable|slaking|staraptor,crawdaunt|glaceon|sandyshocks|sceptile|spiritomb|toucannon
battle-gen9randomdoublesbattle-121071,opp,9,arcanine|basculinbluestriped|breloom|comfey|espathra|falinks,azumarill|dachsbun|drednaw|golurk|mesprit|pecharunt
battle-gen9randomdoublesbattle-121072,opp,21,blastoise|electabuzz|haxorus|ironcrown|probopass|umbreon,deoxys|ironhands|poliwrath|porygonz|tauros|whimsicott
battle-gen9randomdoublesbattle-121073,us,15,dragonite|hoopaunbound|pecharunt|torkoal|veluza|whiscash,arceuselectric|azelf|blissey|ogerponcornerstone|porygon2|zaciancrowned
battle-gen9randomdoublesbattle-121074,us,14,electabuzz|flamigo|forretress|ironcrown|ironjugulis|ironmoth,meloetta|quagsire|rampardos|scovillain|sudowoodo|tentacruel
battle-gen9randomdoublesbattle-121075,opp,21,copperajah|emboar|exeggutor|groudon|ironboulder|ribombee,arceusrock|bruxish|hoopaunbound|jumpluff|mabosstiff|noctowl
battle-gen9randomdoublesbattle-121076,us,15,chiyu|dodrio|hydrapple|magmortar|spiritomb|uxie,araquanid|farigiraf|frosmoth|overqwil|revavroom|taurospaldeablaze
battle-gen9randomdoublesbattle-121077,opp,13,arceuselectric|dragalge|golurk|ogerponwellspring|swampert|vigoroth,arceusfire|conkeldurr|greninja|kingdra|skarmory|volcarona
battle-gen9randomdoublesbattle-121078,us,16,baxcalibur|glalie|infernape|mausholdfour|minun|whimsicott,azelf|falinks|garganacl|goodrahisui|infernape|umbreon
battle-gen9randomdoublesbattle-121079,opp,11,cresselia|dodrio|empoleon|greninja|groudon|weavile,azumarill|flareon|moltresgalar|skeledirge|uxie
battle-gen9randomdoublesbattle-121080,us,14,brutebonnet|charizard|espeon|hariyama|toxicroak|umbreon,alcremierubycream|armarouge|mewtwo|ogerponhearthflame|sawsbucksummer|tornadus
battle-gen9randomdoublesbattle-121081,opp,18,dondozo|duraludon|electabuzz|farigiraf|groudon|munkidori,archaludon|enamorustherian|haxorus|jirachi|lapras
battle-gen9randomdoublesbattle-121082,us,16,hawlucha|poliwrath|solgaleo|sylveon|toedscruel|vikavolt,bellibolt|deoxysdefense|magmar|mandibuzz|pawmot|shiftry
battle-gen9randomdoublesbattle-121083,opp,14,cyclizar|jirachi|raikou|sudowoodo|torterra|victreebel,basculegionf|gumshoos|heracross|hitmonlee|hooh|meloetta
battle-gen9randomdoublesbattle-121084,opp,18,amoonguss|blissey|glalie|medicham|serperior|vaporeon,bronzong|golurk|grimmsnarl|ironjugulis|reshiram|stonjourner
battle-gen9randomdoublesbattle-121085,us,25,blastoise|incineroar|okidogi|sandyshocks|vaporeon|wyrdeer,azumarill|crawdaunt|fluttermane|regirock|scizor|scyther
battle-gen9randomdoublesbattle-121086,us,20,dusknoir|empoleon|feraligatr|haxorus|houndoom|spiritomb,pikachuunova|probopass|sunflora|toxicroak|volbeat|zangoose
battle-gen9randomdoublesbattle-121087,us,22,azelf|decidueye|hatterene|milotic|stonjourner|vespiquen,clawitzer|cresselia|goodra|victreebel|wigglytuff|zacian
battle-gen9randomdoublesbattle-121088,us,25,bronzong|dugtrioalola|galvantula|ironjugulis|luxray|swanna,garchomp|munkidori|necrozmaduskmane|squawkabillyyellow|stonjourner|sunflora
battle-gen9randomdoublesbattle-121089,opp,13,gholdengo|raichu|rillaboom|shiftry|skuntank|toucannon,ambipom|arboliva|articuno|golemalola|ironhands|quaquaval
battle-gen9randomdoublesbattle-121090,us,16,eternatus|magnezone|passimian|regirock|sceptile|victreebel,ceruledge|gardevoir|gastrodon|magnezone|mudsdale|necrozmaduskmane
battle-gen9randomdoublesbattle-121091,us,18,arceusflying|eiscuenoice|electabuzz|gogoat|lapras|mightyena,bellibolt|blaziken|krookodile|malamar|porygonz|victreebel
battle-gen9randomdoublesbattle-121092,us,15,dialga|dodrio|dusknoir|espathra|minun|smeargle,breloom|cloyster|hypno|munkidori|ribombee|scizor
battle-gen9randomdoublesbattle-121093,us,18,arceusgrass|bruxish|crawdaunt|heracross|maushold|vivillontundra,dusknoir|hypno|ironcrown|klawf|mienshao|taurospaldeaaqua
battle-gen9randomdoublesbattle-121094,opp,17,azelf|beartic|dudunsparcethreesegment|floatzel|ursaluna|zapdos,crabominable|empoleon|espeon|lycanrocdusk|necrozma|pikachu
battle-gen9randomdoublesbattle-121095,opp,19,basculin|lucario|persian|phione|ragingbolt|ribombee,donphan|eiscue|glimmora|palafin|ragingbolt|regigigas
battle-gen9randomdoublesbattle-121096,opp,22,dodrio|electrode|gyarados|heracross|pachirisu|regirock,arbok|bastiodon|blastoise|morpeko|scyther|vaporeon
battle-gen9randomdoublesbattle-121097,opp,13,clefable|medicham|sandslash|shaymin|vigoroth|weezinggalar,arboliva|camerupt|gumshoos|mienshao|muk|pincurchin
battle-gen9randomdoublesbattle-121098,us,22,bronzong|giratinaorigin|hariyama|politoed|sylveon|tatsugiri,corviknight|fluttermane|furret|lilliganthisui|murkrow|uxie
battle-gen9randomdoublesbattle-121099,us,11,barraskewda|ironhands|lugia|meowscarada|metagross|zapdosgalar,conkeldurr|gumshoos|pelipper|politoed|volbeat|whimsicott
battle-gen9randomdoublesbattle-121100,us,14,kingambit|kyogre|metagross|tatsugiri|terrakion|vileplume,cloyster|excadrill|latios|reuniclus|sunflora|taurospaldeaaqua
battle-gen9randomdoublesbattle-121101,us,17,arbok|enamorustherian|hypno|kleavor|mesprit|spidops,glalie|gliscor|grumpig|scrafty|spectrier|terrakion
battle-gen9randomdoublesbattle-121102,opp,20,dragonite|eiscuenoice|espathra|irontreads|meowscarada|toxtricitylowkey,alcremielemoncream|houndstone|ironleaves|oricoriopompom|tatsugiri|venomoth
battle-gen9randomdoublesbattle-121103,us,17,arcanine|brambleghast|chesnaught|farigiraf|florges|ribombee,cobalion|deoxys|eiscue|meowscarada|reuniclus|swalot
battle-gen9randomdoublesbattle-121104,us,22,darkrai|ironhands|mudsdale|ogerponcornerstone|raikou|scizor,banette|calyrexice|cobalion|kricketune|tinglu|zapdos
battle-gen9randomdoublesbattle-121105,opp,14,dewgong|golurk|ironhands|lugia|rayquaza|spectrier,camerupt|cresselia|dragalge|electrodehisui|primarina|tsareena
battle-gen9randomdoublesbattle-121106,us,9,chimecho|mamoswine|ninetales|rampardos|regigigas|ribombee,arboliva|espeon|eternatus|latios|pecharunt|urshifu
battle-gen9randomdoublesbattle-121107,opp,21,brutebonnet|koraidon|leavanny|oinkologne|reshiram|tauros,flapple|gothitelle|meloetta|miniorviolet|scyther|sylveon
battle-gen9randomdoublesbattle-121108,us,11,bellibolt|metagross|reshiram|rillaboom|umbreon|yanmega,archaludon|furret|lurantis|luvdisc|medicham|victreebel
battle-gen9randomdoublesbattle-121109,us,17,floatzel|ironhands|moltres|ninetalesalola|ogerponhearthflame|zaciancrowned,bronzong|drednaw|drifblim|glaceon|poliwrath|sandaconda
battle-gen9randomdoublesbattle-121110,us,13,electrodehisui|mienshao|regidrago|rhyperior|spidops|taurospaldeacombat,clawitzer|gyarados|muk|raichualola|staraptor|zangoose
battle-gen9randomdoublesbattle-121111,us,20,chandelure|eelektross|glimmora|torterra|vivillonjungle|volbeat,frosmoth|greninja|gumshoos|probopass|salamence|skuntank
battle-gen9randomdoublesbattle-121112,opp,16,bruxish|fluttermane|garganacl|meowscarada|polteageistantique|zaciancrowned,greattusk|ironhands|mabosstiff|noctowl|rhyperior|wugtrio
battle-gen9randomdoublesbattle-121113,opp,13,arceusfighting|hitmonchan|indeedeef|lapras|metagross|regidrago,emboar|granbull|landorustherian|samurotthisui|scyther|vileplume
battle-gen9randomdoublesbattle-121114,us,20,bellossom|cramorant|entei|lumineon|reuniclus|zamazentacrowned,cryogonal|dragalge|electrodehisui|grumpig|munkidori|registeel
battle-gen9randomdoublesbattle-121115,opp,22,ampharos|cresselia|eternatus|hawlucha|rotommow|taurospaldeaaqua,bronzong|dragapult|greninja|magmortar|solgaleo|volcarona
battle-gen9randomdoublesbattle-121116,opp,21,entei|ironmoth|latias|shaymin|stonjourner|zangoose,kricketune|magmar|sylveon|toxtricity|volcarona|wugtrio
battle-gen9randomdoublesbattle-121117,opp,7,glimmora|hariyama|pincurchin|quagsire|scovillain|yanmega,cryogonal|infernape|metagross|toucannon|victreebel
battle-gen9randomdoublesbattle-121118,opp,13,bastiodon|hoopa|lycanrocdusk|ogerponhearthflame|pyroar|reuniclus,koraidon|krookodile|lucario|salamence|seviper|snorlax
battle-gen9randomdoublesbattle-121119,opp,12,delphox|exeggutoralola|magearnaoriginal|oricoriopompom|palafinhero|sableye,entei|koraidon|meganium|palafin|palkia|passimian
battle-gen9randomdoublesbattle-121120,us,11,amoonguss|arceusground|chienpao|grumpig|tropius|volcarona,azelf|floatzel|mewtwo|skeledirge|skuntank|squawkabillyyellow
battle-gen9randomdoublesbattle-121121,us,24,ariados|cramorant|grafaiai|ironcrown|rhyperior|scyther,landorustherian|mudsdale|oranguru|palkiaorigin|serperior|volbeat
battle-gen9randomdoublesbattle-121122,opp,22,blaziken|groudon|gyarados|ironthorns|raikou|slaking,bronzong|glalie|groudon|ironbundle|torkoal|tyranitar
battle-gen9randomdoublesbattle-121123,opp,30,ambipom|dudunsparce|jolteon|palkia|regieleki|slowkinggalar,darkrai|krookodile|manaphy|milotic|miraidon|zangoose
battle-gen9randomdoublesbattle-121124,us,16,blissey|chienpao|coalossal|ironboulder|mienshao|miraidon,diancie|honchkrow|luvdisc|rabsca|urshifurapidstrike|zarudedada
battle-gen9randomdoublesbattle-121125,opp,15,brambleghast|mausholdfour|murkrow|torterra|volbeat|weezing,banette|dipplin|lanturn|lugia|scyther|torkoal
battle-gen9randomdoublesbattle-121126,opp,16,glalie|ironthorns|kyogre|mismagius|morpeko|quagsire,coalossal|donphan|oricorio|sylveon|tornadus|zebstrika
battle-gen9randomdoublesbattle-121127,opp,8,annihilape|houndstone|kleavor|klefki|wugtrio|yanmega,basculegion|darkrai|ironboulder|magmortar|meowsticf|taurospaldeaaqua
battle-gen9randomdoublesbattle-121128,opp,16,arbok|avalugg|banette|enamorustherian|minun|volbeat,drifblim|dusknoir|florgesorange|noivern|probopass|snorlax
battle-gen9randomdoublesbattle-121129,opp,21,crawdaunt|dachsbun|giratinaorigin|ogerponcornerstone|reshiram|volbeat,blaziken|cobalion|comfey|cryogonal|sandyshocks|sawsbucksummer
battle-gen9randomdoublesbattle-121130,opp,20,conkeldurr|delibird|empoleon|heatran|mukalola|rillaboom,coalossal|gallade|perrserker|snorlax|venomoth|victreebel
battle-gen9randomdoublesbattle-121131,us,22,basculinbluestriped|comfey|dewgong|florgesorange|kilowattrel|palossand,cyclizar|hatterene|landorus|leafeon|pyroar|tatsugiri
battle-gen9randomdoublesbattle-121132,us,12,araquanid|bastiodon|galvantula|glastrier|latias|qwilfishhisui,ironmoth|koraidon|masquerain|ninetales|passimian|raichualola
battle-gen9randomdoublesbattle-121133,us,15,clefairy|cramorant|cryogonal|mamoswine|pecharunt|vivillonpolar,brambleghast|murkrow|oricorio|passimian|sawsbucksummer|zaciancrowned
battle-gen9randomdoublesbattle-121134,opp,19,hooh|hoopaunbound|klefki|landorus|toxtricity|trevenant,cinccino|latias|magmar|noctowl|regieleki|tatsugiri
battle-gen9randomdoublesbattle-121135,opp,17,arceuswater|flareon|hariyama|ludicolo|magearnaoriginal|volcarona,armarouge|houndstone|hydreigon|lycanrocdusk|qwilfish|scyther
battle-gen9randomdoublesbattle-121136,us,7,braviary|dugtrio|lokix|porygonz|scovillain|sneasler,clawitzer|cyclizar|grimmsnarl|qwilfishhisui|scovillain|zebstrika
battle-gen9randomdoublesbattle-121137,opp,16,banette|basculegionf|flareon|lumineon|raikou|rillaboom,bastiodon|donphan|inteleon|kyuremwhite|raikou|sableye
battle-gen9randomdoublesbattle-121138,opp,13,annihilape|cetitan|houndoom|mismagius|raikou|tinkaton,altaria|banette|falinks|gogoat|keldeoresolute|salazzle
battle-gen9randomdoublesbattle-121139,opp,16,azumarill|gengar|gumshoos|lapras|salamence|venomoth,braviary|glalie|luvdisc|probopass|rotomfan|zekrom
battle-gen9randomdoublesbattle-121140,opp,17,crabominable|emboar|groudon|mabosstiff|volcanion|wochien,arbok|carbink|chiyu|florges|rabsca|squawkabillyblue
battle-gen9randomdoublesbattle-121141,opp,11,ambipom|clawitzer|meowscarada|morpeko|oricorio|sandyshocks,altaria|copperajah|meloetta|regieleki|taurospaldeablaze|zacian
battle-gen9randomdoublesbattle-121142,us,11,lunala|miniorindigo|murkrow|raichualola|sinistchamasterpiece|weezing,archaludon|cobalion|leafeon|rampardos|sinistchamasterpiece|uxie
battle-gen9randomdoublesbattle-121143,opp,20,flygon|ironboulder|lurantis|mamoswine|meowsticf|yanmega,bellossom|clodsire|exeggutoralola|minun|phione|skarmory
battle-gen9randomdoublesbattle-121144,opp,24,basculin|floatzel|hypno|mandibuzz|polteageist|registeel,ambipom|gastrodoneast|heatran|hitmonchan|necrozmaduskmane|scrafty
battle-gen9randomdoublesbattle-121145,opp,18,donphan|honchkrow|magnezone|pachirisu|swampert|weezinggalar,grumpig|ironmoth|lumineon|necrozmadawnwings|regice|wochien
battle-gen9randomdoublesbattle-121146,us,19,blastoise|crabominable|frosmoth|inteleon|pecharunt|rabsca,banette|furret|giratinaorigin|lanturn|reuniclus|tentacruel
battle-gen9randomdoublesbattle-121147,us,13,cacturne|dachsbun|garchomp|revavroom|swampert|zapdosgalar,appletun|darkrai|dewgong|grumpig|kyuremblack|volcanion
battle-gen9randomdoublesbattle-121148,opp,12,blastoise|bombirdier|pawmot|regidrago|reuniclus|spectrier,armarouge|mamoswine|manaphy|meowscarada|smeargle|talonflame
battle-gen9randomdoublesbattle-121149,opp,22,cryogonal|floatzel|giratina|illumise|infernape|lycanroc,grimmsnarl|haxorus|plusle|regirock|registeel|spidops
battle-gen9randomdoublesbattle-121150,opp,10,cetitan|cresselia|golurk|leafeon|masquerain|tatsugiri,lucario|miraidon|phione|plusle|scovillain
battle-gen9randomdoublesbattle-121151,opp,12,comfey|ironvaliant|latios|lumineon|rhydon|salamence,clodsire|cryogonal|feraligatr|haxorus|ironmoth|luxray
battle-gen9randomdoublesbattle-121152,us,18,dipplin|drifblim|gyarados|klawf|metagross|muk,comfey|exeggutor|maushold|sandyshocks|tinglu|zebstrika
battle-gen9randomdoublesbattle-121153,us,13,alcremierubycream|arcaninehisui|decidueyehisui|froslass|lucario|slowbro,arceusgrass|braviaryhisui|chiyu|crabominable|keldeoresolute|palkia
battle-gen9randomdoublesbattle-121154,us,19,ironjugulis|mimikyubusted|pelipper|revavroom|torterra|weezinggalar,bronzong|floatzel|houndoom|meowstic|oricoriosensu|salamence
battle-gen9randomdoublesbattle-121155,opp,15,greedent|miniorviolet|necrozmadawnwings|sceptile|torkoal|volbeat,arceus|gardevoir|grimmsnarl|landorustherian|lilliganthisui|tauros
battle-gen9randomdoublesbattle-121156,us,19,furret|mamoswine|mandibuzz|plusle|scyther|wochien,conkeldurr|farigiraf|lycanrocdusk|meowstic|raikou|salamence
battle-gen9randomdoublesbattle-121157,us,11,cetitan|copperajah|granbull|landorus|necrozmaduskmane|passimian,cinccino|comfey|moltresgalar|rabsca|rhydon|sceptile
battle-gen9randomdoublesbattle-121158,opp,14,chiyu|dragonite|eelektross|manaphy|sceptile|skuntank,cyclizar|gougingfire|leavanny|registeel|shiftry|spectrier
battle-gen9randomdoublesbattle-121159,us,23,barraskewda|brambleghast|glastrier|lurantis|sandaconda|torkoal,avalugg|chimecho|gastrodon|passimian|politoed|tsareena
battle-gen9randomdoublesbattle-121160,us,17,comfey|grimmsnarl|lucario|medicham|suicune|swampert,avalugghisui|cinccino|granbull|magcargo|noivern|palossand
battle-gen9randomdoublesbattle-121161,opp,12,annihilape|empoleon|flareon|gogoat|lunala|sneasler,camerupt|houndoom|passimian|pecharunt|ursaluna|victreebel
battle-gen9randomdoublesbattle-121162,opp,25,bastiodon|crawdaunt|exeggutoralola|fezandipiti|hooh|kyogre,charizard|cobalion|flamigo|gengar|hoopa|ogerponwellspring
battle-gen9randomdoublesbattle-121163,us,14,corviknight|gallade|mukalola|rotommow|shayminsky|toxtricity,donphan|dusknoir|ironmoth|ludicolo|metagross|okidogi
battle-gen9randomdoublesbattle-121164,us,18,conkeldurr|eelektross|hawlucha|ironbundle|krookodile|pelipper,altaria|bastiodon|fluttermane|ironhands|shiftry|taurospaldeablaze
battle-gen9randomdoublesbattle-121165,opp,19,charizard|cinccino|electivire|enamorus|overqwil|sceptile,arceuselectric|grimmsnarl|groudon|skarmory|uxie|volbeat
battle-gen9randomdoublesbattle-121166,us,18,armarouge|bastiodon|dachsbun|electrode|ironvaliant|slowking,braviary|breloom|malamar|regice|sceptile|taurospaldeablaze
battle-gen9randomdoublesbattle-121167,us,20,cryogonal|hitmontop|indeedeef|ironvaliant|torterra|typhlosionhisui,arbok|bruxish|cacturne|sudowoodo|terapagos|whiscash
battle-gen9randomdoublesbattle-121168,us,27,arboliva|froslass|klefki|sableye|sneasler|torkoal,gyarados|rillaboom|tatsugiri|terrakion|virizion|volbeat
battle-gen9randomdoublesbattle-121169,opp,18,illumise|kingdra|lunala|malamar|samurotthisui|typhlosionhisui,bellibolt|deoxys|flapple|ludicolo|mimikyu|minun
battle-gen9randomdoublesbattle-121170,opp,15,camerupt|ditto|granbull|indeedeef|serperior|sudowoodo,groudon|hariyama|incineroar|okidogi|slaking|typhlosion
battle-gen9randomdoublesbattle-121171,opp,16,espeon|hariyama|jirachi|kilowattrel|lumineon|noivern,komala|mismagius|necrozmadawnwings|raichu|ursalunabloodmoon
battle-gen9randomdoublesbattle-121172,opp,19,eiscuenoice|electivire|kyogre|salamence|vespiquen|zebstrika,arcaninehisui|deoxysdefense|forretress|lanturn|overqwil|vaporeon
battle-gen9randomdoublesbattle-121173,us,12,ariados|glimmora|ninetalesalola|palkiaorigin|rayquaza|slaking,barraskewda|donphan|granbull|luxray|ogerpon|palossand
battle-gen9randomdoublesbattle-121174,opp,15,cacturne|cramorant|hippowdon|hitmonlee|kilowattrel|oranguru,chimecho|hawlucha|quaquaval|raichu|registeel|samurotthisui
battle-gen9randomdoublesbattle-121175,opp,20,breloom|dusknoir|squawkabilly|suicune|terapagos|toxapex,garganacl|hawlucha|mightyena|regigigas|serperior|yanmega
battle-gen9randomdoublesbattle-121176,opp,20,appletun|blaziken|carbink|crawdaunt|hoopaunbound|kyogre,blissey|delibird|grumpig|noivern|ribombee|wochien
battle-gen9randomdoublesbattle-121177,opp,17,cryogonal|diancie|hitmonchan|rillaboom|sudowoodo|zarude,enamorus|houndstone|spectrier|swampert|thundurustherian|tinkaton
battle-gen9randomdoublesbattle-121178,us,36,comfey|hitmonlee|pachirisu|regirock|samurotthisui|spiritomb,dugtrio|gyarados|meganium|pyroar|screamtail|swalot
battle-gen9randomdoublesbattle-121179,opp,19,crabominable|donphan|magcargo|meowscarada|quagsire|sinistchamasterpiece,comfey|dragapult|goodrahisui|rhydon|staraptor|zoroark
battle-gen9randomdoublesbattle-121180,opp,13,crabominable|dedenne|gougingfire|jumpluff|porygon2|wugtrio,cobalion|glastrier|gliscor|grumpig|lugia|milotic
battle-gen9randomdoublesbattle-121181,us,11,chiyu|glastrier|greattusk|munkidori|shiftry|virizion,ironcrown|irontreads|meganium|mesprit|mightyena|plusle
battle-gen9randomdoublesbattle-121182,us,19,amoonguss|conkeldurr|entei|quagsire|toxtricitylowkey|zapdos,alcremiematchacream|bastiodon|bruxish|ceruledge|cobalion|walkingwake
battle-gen9randomdoublesbattle-121183,opp,19,ambipom|bellossom|ironhands|ironmoth|murkrow|zapdosgalar,eternatus|hitmontop|landorus|lokix|meowscarada|torkoal
battle-gen9randomdoublesbattle-121184,us,18,honchkrow|scizor|scovillain|shaymin|staraptor|veluza,floatzel|kricketune|mamoswine|polteageist|screamtail|talonflame
battle-gen9randomdoublesbattle-121185,opp,19,arceuspoison|crabominable|glastrier|gougingfire|hatterene|talonflame,ampharos|cetitan|jirachi|kyogre|sudowoodo|uxie
battle-gen9randomdoublesbattle-121186,us,17,ampharos|bombirdier|charizard|chienpao|greedent|latias,clefable|dusknoir|furret|kilowattrel|krookodile|trevenant
battle-gen9randomdoublesbattle-121187,opp,11,cinccino|electivire|hydreigon|murkrow|scyther|weezinggalar,bronzong|crabominable|honchkrow|lumineon|porygonz|rabsca
battle-gen9randomdoublesbattle-121188,opp,10,azumarill|greattusk|grumpig|maushold|qwilfish|victreebel,electivire|golem|ironcrown|meloetta|spectrier|umbreon
battle-gen9randomdoublesbattle-121189,us,11,clefairy|espeon|magmar|trevenant|typhlosion|zekrom,koraidon|miraidon|noctowl|porygonz|solgaleo|taurospaldeaaqua
battle-gen9randomdoublesbattle-121190,opp,14,cyclizar|entei|glimmora|mewtwo|serperior|volcanion,clefairy|porygon2|tauros|terrakion|zapdosgalar
battle-gen9randomdoublesbattle-121191,opp,17,clefairy|galvantula|glaceon|gyarados|haxorus|milotic,beartic|bellossom|inteleon|mausholdfour|mesprit|tyranitar
battle-gen9randomdoublesbattle-121192,us,26,ambipom|appletun|clefable|ironbundle|whiscash|wigglytuff,farigiraf|gothitelle|gougingfire|kingambit|morpeko|pelipper
battle-gen9randomdoublesbattle-121193,opp,16,abomasnow|conkeldurr|lapras|maushold|necrozma|quagsire,arboliva|chienpao|conkeldurr|espeon|froslass|regieleki
battle-gen9randomdoublesbattle-121194,us,19,decidueyehisui|golem|krookodile|lokix|regirock|seviper,eelektross|hariyama|incineroar|palkia|sableye|toxtricitylowkey
battle-gen9randomdoublesbattle-121195,us,12,golduck|gumshoos|ludicolo|regigigas|slowbrogalar|toxicroak,azumarill|gougingfire|illumise|lycanroc|reshiram|zarude
battle-gen9randomdoublesbattle-121196,us,18,hawlucha|lanturn|pelipper|regigigas|sudowoodo|vigoroth,ariados|espathra|golurk|groudon|uxie|volbeat
battle-gen9randomdoublesbattle-121197,us,15,carbink|cetitan|morpeko|rabsca|roaringmoon|seviper,breloom|diancie|infernape|landorus|luxray|politoed
battle-gen9randomdoublesbattle-121198,opp,29,bastiodon|brutebonnet|chesnaught|cinderace|diancie|zoroark,exeggutor|indeedeef|kingambit|kleavor|politoed|volcarona
battle-gen9randomdoublesbattle-121199,us,14,decidueye|greattusk|gyarados|indeedee|rotomwash|taurospaldeacombat,arceusice|calyrexice|decidueyehisui|komala|mismagius|rotomwash
