battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10253,v1,max_power,v1Abba23e73p8002,1,23,bronzong|coalossal|gholdengo|rillaboom|squawkabillyblue|wigglytuff,dragapult|forretress|rampardos|roaringmoon|scyther|wugtrio,5,1,0.736,6,0,0.0
battle-gen9randombattle-10254,v1,max_power,v1Abba23e73p8002,1,18,archaludon|decidueyehisui|gastrodon|lunala|magearnaoriginal|seviper,lilligant|revavroom|taurospaldeacombat|umbreon|veluza|walkingwake,3,3,3.0,6,0,0.0
battle-gen9randombattle-10255,v1,max_power,Oppbba23e73p8002,0,19,annihilape|clodsire|flareon|groudon|hitmonlee|ironleaves,abomasnow|articuno|barraskewda|lugia|perrserker|regidrago,6,0,0.0,5,1,1.0
battle-gen9randombattle-10256,v1,max_power,v1Abba23e73p8002,1,19,conkeldurr|hatterene|jirachi|kyogre|lilligant|meganium,baxcalibur|dachsbun|garganacl|mightyena|oricoriopompom|walkingwake,2,4,4.0,6,0,0.0
battle-gen9randombattle-10257,v1,max_power,v1Abba23e73p8002,1,15,articuno|crawdaunt|dunsparce|emboar|inteleon|stonjourner,cloyster|coalossal|hooh|hydrapple|metagross|tinglu,4,2,2.0,6,0,0.0
battle-gen9randombattle-10258,v1,max_power,v1Abba23e73p8002,1,17,comfey|incineroar|kyogre|milotic|palossand|virizion,crabominable|ironcrown|ludicolo|lugia|noctowl|regirock,3,3,2.148,6,0,0.0
battle-gen9randombattle-10259,v1,max_power,v1Abba23e73p8002,1,19,cacturne|copperajah|dusknoir|gastrodon|reshiram|vivillongarden,cramorant|giratinaorigin|klawf|magcargo|mudsdale|registeel,5,1,0.64,6,0,0.0
battle-gen9randombattle-10260,v1,max_power,v1Abba23e73p8002,1,14,dugtrioalola|glastrier|koraidon|mew|misdreavus|toedscruel,araquanid|bisharp|kilowattrel|poliwrath|sinistcha|skarmory,2,4,3.335,6,0,0.0
battle-gen9randombattle-10261,v1,max_power,v1Abba23e73p8002,1,21,eiscue|electrode|florges|ironcrown|veluza|vivillonarchipelago,amoonguss|clefable|samurott|scrafty|seviper|wugtrio,4,2,1.49,6,0,0.0
battle-gen9randombattle-10262,v1,max_power,v1Abba23e73p8002,1,15,jolteon|landorus|lucario|mandibuzz|meowscarada|pyroar,deoxysattack|flareon|glalie|glimmora|sceptile|scrafty,4,2,2.0,6,0,0.0
battle-gen9randombattle-10263,v1,max_power,v1Abba23e73p8002,1,23,arboliva|ariados|gholdengo|ironvaliant|luvdisc|rhydon,dachsbun|deoxysdefense|flapple|sandaconda|zangoose|zebstrika,5,1,0.456,6,0,0.0
battle-gen9randombattle-10264,v1,max_power,v1Abba23e73p8002,1,12,falinks|golurk|hypno|ironvaliant|thundurustherian|volcarona,dunsparce|dusknoir|glimmora|mightyena|regidrago|zapdos,2,4,3.111,6,0,0.0
battle-gen9randombattle-10265,v1,max_power,v1Abba23e73p8002,1,19,calyrexshadow|dewgong|irontreads|ogerpon|phione|snorlax,donphan|frosmoth|hoopa|rabsca|tropius|whiscash,5,1,0.781,6,0,0.0
